,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10163,-0.00034827419918859333,0.05689573355743457,-0.028695868050369125,0.008454535589036019,-0.0059865371344818025,-0.03183473599246806,0.009348465812185581,-0.00012560481205583138,-0.01566228330963188,0.0019433254707190675,-0.009806559971119795,-0.01565043683474263,0.05198837533903619,-0.004106759466230871,0.020387445933495965,-0.006758465307454266,-0.004774209629330364
10164,0.007716673907513421,0.054024525700240494,-0.018651004245297777,0.027304235968945753,-0.012945636012074022,-0.0195182482789581,-0.005357880525601405,-0.008614837898769314,-0.019080974590033294,-0.004617657752500636,-0.009578974643825656,-0.01398213369150956,0.05766821744593066,-0.0032863750629540966,0.009651468935319119,-0.005594398288263216,-0.004830719191167083
10165,0.006156166429734893,0.058011834489492084,-0.018674092047537377,0.012102281191489768,-0.010337462600631018,-0.010668724286369974,-0.002009582427951198,-0.007084034598535963,-0.009104239903907808,0.006345594049845303,-0.007962655285890737,-0.019792908997171465,0.03927906412424312,-0.0036137756063706248,0.016821201202045707,-0.005794862334926922,-0.0059220222673482354
10172,0.00176388861559745,0.10029311885281154,-0.0311793472721345,0.006794066789249578,-0.004216982273177964,-0.015618418078455666,0.010921520459879604,-0.009067382942885152,-0.014598979573282926,-0.007672526974024035,-0.002857869795213144,-0.0036003049333683274,0.037881703459554245,-0.003291537761688242,0.005599654287927681,-0.006846182375318479,-0.005474849989016852
10173,0.0038978308609997317,0.06623033996464478,-0.010457409282939303,0.021537104547023768,-0.008075365394664321,-0.019545225727682317,0.00682979558542784,0.0032133434345531747,-0.011055084738052542,-0.008199416736865204,-0.00016057053580880197,-0.003861227805933195,0.030708620701916513,-0.0048288027155730506,-0.0023096018879570804,-0.005221222295529309,-0.005917672072019849
10174,-0.004070674385358069,0.0166698325280514,-0.015581227241911823,0.02616245677539459,-0.0050684757365120825,-0.024451877523937984,0.011197236597848437,0.016600750522274114,-0.026635657472329006,-0.0019992987661519006,-0.008677105784623156,-0.017668785538731347,0.07632307640690769,-0.004588221083912584,0.019113082898677212,-0.0063200415960616525,-0.006104934319025937
10176,0.020046632037911974,0.032254430856038296,-0.019621929939732774,0.014916733596991333,-0.01192060614366913,-0.021874496143621705,0.015635761207797468,-0.011570785701171392,-0.004557005385350846,0.01013205432798713,-0.008705932533161518,-0.019791074511077675,0.07096719050779939,-0.0064622064379768265,-0.007939843560258543,-0.006543215533925427,-0.0066224910484419895
10177,-0.0018456270090407814,0.023350143728053413,-0.017016289965766998,0.017657125920264263,-0.010518015792800324,-0.03181820082581705,0.011927810064516962,-0.010253031978176695,-0.012353424121004831,0.0034852944386916016,-0.011930514229461548,-0.0059171717914028345,0.07434378216508775,-0.005280120534201475,0.011298333517172274,-0.006594387388063808,-0.00709615927189589
10184,-0.0036437346988047133,0.05879672170254505,-0.022255721820207932,0.022863675145328874,-0.010102609963052803,-0.020880922053216237,0.011918124954423133,-0.00878348104759223,-0.011347419980706442,0.012810085459819268,-0.009091857862141391,-0.018811368581114547,0.05197193695335752,-0.005679564095205732,0.0024155007302761105,-0.0052503742236230146,-0.005282154315047795
10185,0.006893393104482022,-0.00017303079677125308,-0.017465053159329617,0.02385921185887936,0.01025431180269354,-0.024624943806686332,-0.0003030511084944096,0.0188299593489824,-0.017413202204948495,0.015722684460795583,-0.014053261373192075,-0.017048789799316882,0.07441258939862665,-0.004008560508696574,0.01919312760078659,-0.006477004645599263,-0.007535328860912056
10187,0.01969530136427945,-0.00035601565924783574,-0.009029069678961409,0.008680542813510534,-0.013057572113143075,-0.027563574367927182,0.0035685490594349074,-0.002839609453351136,-0.006748002820337821,0.012601709818053579,-0.012478692394991716,-0.0025429636421096017,0.08773564235462498,-0.0050061329040262436,0.015566910801248415,-0.006055342666804792,-0.0060275749324096555
10188,-0.0048739045071933,0.0009656529257901795,-0.013454490356768174,0.03302651551603857,-0.010394465279661945,-0.020624767049319214,0.011940195085480807,-0.004983619409613312,-0.014606258028393826,0.004707821280592015,-0.0074465340572512796,-0.009849681576403485,0.07848469902916502,-0.004664678921302152,0.022438802741881876,-0.005915105860266425,-0.005744283509751156
10191,0.005565312674476032,0.0007428804867797478,-0.010601955966299611,0.028674071824902454,-0.015825099889188995,-0.026932519311602746,-0.00043363689755400214,-0.011268206553326714,-0.011121142935007813,-0.0023868522767184516,-0.01369972160862138,-0.003157347622327506,0.08548656058445987,-0.00612581790631844,0.03686047702251624,-0.00545616801414225,-0.005809490883515949
10197,0.020508257446603635,0.02749029429008563,-0.031017717010755508,0.017865093231925536,-0.010728927211215098,-0.024770684536649948,-0.002825970889793494,0.0010480625585963322,-0.013471930860024359,0.008429830434939101,-0.010300206613933873,-0.022846303042024375,0.06792055429114649,-0.0021757466625422226,0.0075979538189454125,-0.005807354139784979,-0.005077744991415081
