observation,s0,s1,s2,s5,s6,s8,s9
9986,0.07446341619213663,0.05538505185681103,0.018187495410770017,0.027713620755488416,0.04018134874147769,-0.01567399671266977,0.07792409834350389
10892,-0.0056959171651111175,0.06053947510158487,0.0136463911645132,0.014352817531760688,0.04201057261886571,0.05985674996478534,0.07617870627351615
11848,-0.016240570283442265,0.05632901191927952,-0.031089767046240682,-0.018232763466662975,0.04621998902163594,0.052048448137227296,0.07713237390783569
11988,0.08063890258159209,0.0016742277230231406,0.018934803530823392,0.021440644670613688,-0.04599675882869871,0.05389498797777207,0.07310363497113812
17915,-0.010275906255875569,-0.02317965208469506,-0.0484363385482442,0.016432391562867337,0.06395389261398189,-0.008715492519923157,0.004783288138629937
18809,-0.01721594619282616,-0.0462869928515778,-0.02646426360158391,0.028721450170637524,0.04262566261627891,0.04990690061432649,0.07399253606078932
18983,0.08704478652144522,-0.0015899932558568418,0.017640855297069834,0.0172406315352778,0.06228395785718259,0.05211240114667422,0.08001389268416681
34967,-0.004842844515583187,-0.017385287822665026,-0.0500083228311228,0.027894565673419164,0.038977458381084656,-0.012685719159279312,0.07546580149576507
47746,0.07952641098758538,-0.003309252552778208,0.015064239446326707,0.028353731160055747,0.037345448264868124,0.05327955241515801,0.07383349131786869
88162,-0.05654846725886033,-0.045708300589936655,-0.05573392676653583,0.021060429876266083,-0.051669893875553326,-0.02676227300674124,-0.04576642124667908
124708,-0.05535233461873657,0.06016741042706998,-0.05870946030113868,-0.018773162729190728,0.04500241343827516,0.05279681201261175,-0.00011750701144945263
186514,-0.05818821747643718,0.06135534577327544,-0.03117446726432135,0.03064506592090417,0.04024981983290656,-0.0268890028618603,0.07692278576415947
187657,0.07704184774549848,-0.040460430473773214,0.013283735044161978,0.024068072990045056,0.04093523370703852,-0.019578022036117745,0.07244941188823556
189631,-0.006222153299302069,-0.01694600942277987,0.019196156007980716,0.023390352202060084,0.06418218875991125,0.061483095042519594,0.07535904806084263
260679,-0.005980605415672712,-0.017955760231486737,0.06764132102503813,-0.026259535521904586,0.04335729890476383,0.05248761343654017,0.07459639194503333
262056,-0.00036585293671235043,0.005175845487207451,0.0665784130493146,-0.022884496537872768,0.05992436815551609,-0.022921425186509675,0.07903133982054414
272925,-0.018078763994169047,-0.004229712297119888,0.01599837318559696,-0.023217727224280477,0.0679362065195966,0.055153784685995765,-0.000174786163421953
275569,-0.06531824198008755,0.054513818715829346,-0.05410606049248361,-0.02040857186067114,0.042534667439795844,0.04877136683250272,0.07087245310695399
275668,0.07649301751620702,-0.015654259790399413,0.013844173901488161,0.027827804978606447,0.04148835337285254,0.0479500531141629,0.07561685225918041
317592,-0.057927001085268666,0.0585284611954402,-0.031215313453255605,-0.022617809253183855,0.04460743745245585,-0.019139218582567192,0.0788915609005534
318554,0.07822319637446543,0.0024285395084704784,0.019334076411763865,-0.022060721191288882,0.06800761473925655,0.05010829615560809,0.07576852565241265
383271,0.07730810807486843,-0.006062014848165106,0.017844008528541656,-0.023203468437684983,0.04582733391637995,0.054862855863997056,0.07262420334055805
429162,0.07638086856910566,-0.04696984694455468,0.013804423374700676,-0.02275018350789689,0.037064985088478025,0.05225690379332198,0.0769986217901017
429870,-0.025836205613826796,-0.0034438855318971793,0.015381750897115142,-0.024630105600596554,0.06466804249099231,0.05270106468218612,0.0028573474073243788
436098,-0.018393605075636962,-0.0417175756596084,-0.05121383557171542,0.027402287976598556,0.045927626351354514,0.051606445961477544,0.08264867790937641
447159,0.08524809071736937,-0.047219677802830755,0.01511453130548078,0.015494190396251684,0.06118956546399024,0.05156378440973496,0.07199991602858387
462778,-0.05813056430572544,-0.0036224060339353163,-0.029902753229181504,-0.024045098531241073,-0.05204934155758593,0.05581631456287423,0.07276177305315706
475048,-0.003001195343948175,-0.010830914109005794,0.01658529610458847,0.031619573857335194,0.033450547591291076,-0.019235786944743535,0.0769745175394269
475301,-0.020910029380240124,-0.0461564132887834,0.019571956713090016,-0.0184251147153899,-0.05265793096125387,-0.02608398308052794,-0.03258819177530836
475967,-0.01443669652077957,-0.010752721199594693,-0.05580076038210475,-0.018673217433757966,0.03876614586695757,0.047982992040575115,-0.0401862981356875
499885,-0.05592606162067816,0.06002056756164737,0.017244332362462488,0.02139061581421979,0.04426621741287509,0.055266084983938694,0.0748157676459121
559903,-0.052433730015419414,0.06364288808556333,-0.05719218896175607,0.027019383869885172,0.044590343250074146,-0.02185571308410446,-0.040186441858535635
562936,-0.0028579150347230265,-0.018675723228061387,0.02083115841492824,0.011274181493881548,0.06118335070257931,-0.02317192831805124,0.07386861885401882
590791,-0.055091405872230645,0.05645331900047794,-0.029851630188541454,0.018003127898840624,0.06049380743905174,-0.005320172483643415,0.07657206233833173
624023,0.07336454248974056,0.05700590301040323,0.0572181901620115,-0.0242664693443702,0.038483436528874405,-0.02205300648208135,0.07713779108025304
631816,0.07779443482400829,-0.002832112569126659,0.016219716142765576,0.032048768837064624,-0.05015494912935808,0.04900257323960464,0.07539690006718514
644081,-0.052844010081074734,-0.0425800543333341,0.021322719551847124,0.01549865030001834,0.0782735997029116,-0.03219000669902229,0.004378115844258107
645769,-0.0030947774803314924,-0.01208115526052647,0.020365528099016473,-0.029067851404539328,0.04264973781940549,0.050153512097641996,0.07364083281898519
741693,-0.026514725859843595,-0.037667263244266,-0.03417825742547407,0.024554334597786293,0.0693924953550045,0.0455689233409801,0.007863183761821548
741832,-0.06131159369566787,0.07037493911606497,-0.055084027960935776,-0.022383235150276105,0.04132211600305736,0.05287203867292689,-0.047480490491083015
