,s0,s1,s2,s5,s6,s8,s9
11917,-0.02109572135232696,0.028075680950015107,-0.03870303333283101,0.022583765715214303,0.036907421982605465,-0.021638126002302093,0.051281621812589155
11918,-0.02379821373281716,0.029636621414608044,-0.03667022054678981,-0.021586712589473575,0.03264082351018204,-0.023144933792509065,-0.03767247421471267
11923,-0.025899581101195106,0.028261930973586192,0.03686548664404704,-0.0241315601992865,0.03495239022600101,0.027468492854103774,0.031569917150501024
11935,0.02331191054384259,-0.024557616605238145,0.03800865100356648,-0.022807144902294955,0.0321545967567402,0.023092827084536686,0.05070364288049275
18919,-0.025609087180729673,0.023346626893830286,-0.031618648991268664,0.022328690657116238,0.03145624202304969,-0.02074424325711556,0.052583343611055475
18920,-0.020046972137033346,0.031619186836530346,0.037096865940509274,0.024603554337809398,0.035791761874860245,0.02403612522005036,0.04935275328847105
18923,-0.022622794108958066,0.028073658986691723,0.03771125837884296,0.023030042215750713,0.03546135717694014,0.024414924353252786,0.05238513675789844
18958,0.020250279391839043,-0.025459597466053304,-0.03501369746669075,0.02553419820474934,0.03697615613960586,-0.01992987108765347,0.05068557270554088
20951,-0.023044741895480482,0.027433131148773486,-0.03832457229978305,-0.01915785442815704,0.03364017715883712,-0.018889614121250994,-0.03736154852005793
20985,0.02314636564098053,0.02214523200059874,0.03573975486991976,-0.017369877748937872,0.03520325083317555,0.028544530821856526,0.04966434097665016
35865,-0.027132056090229072,0.029805378067461592,-0.038413102298701145,0.022248989419652667,0.03551787438449108,-0.02715302912707712,-0.04086533662797326
35906,0.024907985283407208,0.02047898324661872,-0.03407775405620073,0.019059605775649035,0.03396510305959489,0.02118777593665062,0.05216744538168506
35911,-0.02307149390554437,-0.021455804201134146,-0.034034555174550216,-0.022311106778944892,0.03557837744060306,-0.027189103876982333,0.04971258661888986
35919,-0.025309184037083616,0.022003137124900946,-0.03401997956439977,0.021201154668187613,0.034976041700960296,-0.026791655966181174,-0.0391768262150346
45782,0.02481110499414986,0.021486827041197008,0.036455033167554184,0.024095973757046005,0.03518907766082705,-0.0213675214848932,0.05155757262739909
46809,-0.023235973977152533,0.03079034955106378,-0.0324895468771932,0.02326205019914249,-0.035675814404887964,-0.019354916422518978,0.030245487688142825
271817,0.022189803604000934,0.028134269492756003,0.03945969000327178,0.019423189651846726,0.04143193853704991,0.024172583869020436,0.05227612200402855
