,s0,s1,s2,s5,s6,s8,s9
11914,-0.11533011710316877,0.04604712579537782,-0.06862538311965218,-0.022763752706565544,0.02574626343830564,-0.03644749150284474,-0.025908281781182083
11917,-0.033881925680296396,0.05873440635480001,-0.058386140687074886,-0.016044922270876286,0.021623771792992668,-0.03489720532319217,0.0286281782541652
11918,-0.11113286507911568,0.04529992873954293,-0.06170900616487591,-0.002638977345538479,0.02972892743520001,-0.04216795997722055,-0.032740176284096256
11923,-0.024702494884382194,0.04751792097471214,-0.009096527176169508,-0.004650971436648593,0.02027289614279881,0.01320802179050167,0.02511076521254444
11930,0.15728635225579118,-0.019745893510360504,-0.002264482083120965,-0.00891771250628248,0.019975600211402728,0.03479416834657486,0.04272556910573246
17866,-0.11955662059405574,0.06075621838017496,-0.054926650751694985,-0.014744921171181783,0.017759288220424684,-0.023303267270673878,-0.016884483486643967
18919,-0.030253037783523777,0.05758614291680031,-0.04786876454406572,0.04264079035125341,0.008403356397770569,-0.034605918608441116,0.020801501631960234
18923,-0.023891997669007584,0.047614551841787964,-0.007610523059300919,0.042983724817010446,0.014020086202920914,0.04103076064256606,0.03341837055248147
18954,0.16872759568396636,0.001762783254281748,-0.008334175686272401,0.035163064298358374,0.014655671238139236,0.032753957863024985,0.019595348242903758
18958,0.18593597600127415,-0.01793101946484251,-0.05967129497004441,0.05293209865991467,0.0159226345901036,-0.03637735134500899,0.031025047802373737
20951,-0.1173053915438648,0.05300943359270359,-0.07438570192380131,0.0029301495118873155,0.024008128252201666,-0.035025106560002246,-0.0360904915563085
21994,0.1679044224370884,-0.047644968111695885,-0.011102623496369172,-0.0035206361082650802,0.018033502474530325,0.03343151012784809,0.020726284937501206
35906,0.17964090603012434,0.001247535772678641,-0.04856146818192679,0.036971596273058654,0.019670435722069213,0.0025376885869837305,0.03442649451025546
35911,-0.02224120279412802,-0.03913788641736471,-0.0691017912305125,-0.049537650714300704,0.035174517312371346,-0.016375601351048787,0.027670581310798976
35919,-0.03468402948791675,0.006356930961368415,-0.05514424700673794,-0.019451979147067144,0.027425474795432496,-0.0032144705855942785,-0.04327017974845672
45726,-0.024906053694275895,0.05620426575637697,-0.07735124202525046,0.04718983412638617,0.08715002184586515,-0.03700976354604656,0.03835964022991788
45782,0.17127884790770065,0.0029982408071809984,-0.018970987617787632,-0.022875585480836808,0.01678667959948058,-0.029785261305696597,0.032729256020399576
271817,0.16278030028139376,0.05063356189494826,-0.00036032497704439794,0.05946328959205109,0.08418964050622224,0.018785620202580885,0.020782400027549615
272839,0.170189053901732,-0.0353453265465884,-0.017280873800370272,-0.020910156350795617,0.022761139339462135,0.034089418022614844,0.029913409615205097
273477,0.15969351695161785,0.05993542015730481,0.13810323482338785,-0.026360560513805996,0.08459370135014473,0.032361454142049176,-0.0348226869526852
307641,-0.03447533527336004,-0.03815614849934089,-0.06997483358519377,-0.03413700703074031,0.08998057855924126,-0.011899257994105909,0.013649137083219806
308756,0.16537252319871898,-0.0046180803445713065,-0.002254531116368842,-0.004639254659305159,0.08808781931472796,0.02027269651410845,0.010167758797077113
309757,-0.02721443245547266,0.057427224392714464,-0.009977636822096998,0.0051939896153789565,0.0968461932410202,0.02605448076868609,0.0313593000823705
310719,-0.11209539347787187,0.06702463933892125,-0.00457818694377191,-0.028144253168537584,0.026041686012417735,0.028594877514810144,0.025429217214509355
316611,0.17112260481000205,0.0656691072653932,-0.017676272007255647,0.05079167881889935,0.02337339633046825,0.021665708880047877,0.026775851476622804
318513,0.16989333176248947,-0.049632950497868214,-0.019004500954211166,-0.032825288869262066,0.013751213421167106,0.013329033958118193,0.023014217231559483
318553,0.1638659124184578,0.0031819151639816802,-0.013776857619064104,0.060250408299721926,0.0906215261107743,0.037105354409741456,0.030151969705807618
318558,-0.040583115226809054,0.05155182254125594,-0.011182945058198057,0.050184881661859145,0.09497684047611606,0.034480106036602766,0.041647054863359734
340539,-0.03732772671979575,-0.02346728764229388,-0.06604747359891261,-0.03490150512799041,0.03868965080756365,-0.0023296253416363387,0.04013326973054391
385204,-0.11727000549147563,0.04495567915638147,-0.05999460783052464,0.005493962028615094,0.0029816362905132282,0.014459742942626948,-0.03758494950726089
385310,0.15098764215464336,0.04893056538848414,0.12252176104120233,-0.001582089455087819,-0.06353998668933968,-0.010011787476070068,-0.021959074649347984
