,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10163,0.023352120125121882,0.062098250440214046,-0.0024957648336806737,0.006526020344518663,0.007992030923762916,-0.007194879509609848,0.00602719123867705,-0.007488825742967548,-0.005850488894733448,0.025839417139570334,0.011192401805575437,0.010024691844230556,0.06910894166051545,-0.04393570974350519,0.03030003226828274,-0.07368436268837626,-0.04995146058514766
10164,0.02298866800852999,0.058067073947696016,-0.0048782213534993785,0.0077679540384656175,0.004887759053779776,-0.005475338987604103,0.005972430890255276,-0.007335602599874755,-0.0066728475514237955,0.028279183257039073,0.011068109051390872,0.010321789714392945,0.06683187873283043,-0.04443316655800683,0.031209991168463663,-0.07304721276599112,-0.04985565419962136
10165,0.024442843954573308,0.06218550199090698,-0.005910490119210382,0.00634138774620883,-0.0070293023300371255,-0.006489720574086564,0.007427160392875003,-0.0072795534711637055,-0.0052078165233290525,0.02691308639759458,0.010584553898594924,0.010583953770713448,0.06534058819172603,-0.04250083705131392,0.03308302186378975,-0.0718696959462264,-0.0485703930492673
10172,0.02347096869859146,0.06305566544801824,-0.002707962687936075,0.006360955159353049,-0.003330531057877663,-0.006188042797014009,0.008736309451645706,-0.006161810654581056,-0.005608932623099384,0.02575029780409004,0.011497631961322844,0.011024440231396678,0.06556016525820088,-0.045476638063657426,0.03204493240291155,-0.07071080464989406,-0.053150779257222204
10173,0.02503729978774196,0.0641589530786402,-0.005226584228436406,0.008402082375342464,0.006314479261736215,-0.007145949500159008,0.0073008498652737,-0.0068403807488096645,-0.006536675107027022,0.025490143113186762,0.010694264231626492,0.009809588861372957,0.06419747524991512,-0.04329976548182566,0.0333218551247259,-0.07128968861644844,-0.04803061759612743
10174,0.022985241755531842,0.06258399488956708,-0.004211794057402708,0.00847201636548975,0.00616972120647172,-0.005882130228590319,0.008081889617682124,0.0028940527876960376,-0.0049939726982419904,0.028188122266297463,0.010866891602660253,0.010746017836697142,0.0663427514068049,-0.04486016047881364,0.03465990256020138,-0.0727602534108471,-0.04734861686871934
10176,0.02392988495591893,0.06065518987771115,-0.006200771278528063,0.006480541520238709,-0.008392814411208791,-0.00736713746973139,0.007981076624698737,-0.007881080156626271,-0.004796897922259999,0.028449001376472546,0.01131939982608452,0.00979510054735758,0.06836074456526538,-0.044297889749835034,0.034876315930708626,-0.06864662421382471,-0.05017652438374682
10177,0.023814787177840715,0.06170968975087631,-0.004105018938628515,0.007676824485785772,0.0069588416553502805,-0.007275319811702757,0.006141380495180002,-0.01015781409143801,-0.0059062462959349245,0.026940170796987382,0.009841125516284412,0.008625521135543494,0.06180692499704235,-0.043106496350441594,0.033278428658535746,-0.07114609643610809,-0.04653855870752645
10184,0.023602935186200602,0.06455248596333525,-0.004044405084905241,0.006312358709351374,-0.007763131624862392,-0.006142703837037329,0.008261187654623397,-0.007409724173527685,-0.006820356097784535,0.02522318277609146,0.010005287957843178,0.008805521671124097,0.06395574115493848,-0.045023762759266985,0.03247001979429357,-0.07152091685384525,-0.05138848816355327
10185,0.024087004326415615,0.061527776212458446,-0.0048742016903183145,0.007604567124570131,0.004836867306923561,-0.004299349927581154,0.008121415417909587,0.004713270011420172,-0.0056430513785381735,0.028008548077538862,0.01082138405820171,0.009690656274009732,0.06557966393919357,-0.04304149377487798,0.033670622958307084,-0.07059589044336576,-0.053850146906208526
10187,0.02736657542607711,0.06831271781246014,-0.003328898302559245,0.00678496566672874,-0.006865299270120173,-0.005010237876086553,0.007058328291967537,-0.0037411745023429527,-0.0063372848699554596,0.03146096654474011,0.011457394323830292,0.010494613329088793,0.0693335877397515,-0.04337205271164865,0.032574408258766285,-0.07221341252474632,-0.047870615412640635
