observation,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
9594,0.08428764024790858,-0.13745468705938657,0.035570935312594205,0.04444291161396775,0.025796988304033413,-0.01799631532468173,0.0466405532634293,0.002025966620629352,0.015775322482942413,0.14067727860759685,-0.0318200047744209,0.031079333675045975,0.16592442611054853,-0.13529513881202251,0.1404235427947683,-0.16928649958410197,-0.16132047659288204
10158,0.08573465369331983,0.12795857476367029,0.027234073140806614,0.044564974100399384,-0.01072614759784723,-0.042086124360653385,0.04834690758691796,-0.03175389786258661,-0.01668404154916144,0.14039531714038342,0.014869062867635518,0.029938371854851622,0.16247623150021387,-0.13282991289831392,0.14112043598448332,-0.16314547001765708,-0.15569665444332786
10169,0.08845691529644832,0.1264015071947723,0.030585942603760834,0.04923394625200762,0.02102407931071067,-0.018189586461500807,0.04749939600362122,-0.034987759178530274,-0.011136420203382196,0.13818163129816335,0.015390457434239608,0.0297641340151256,0.15596707162377046,-0.1344493446730367,0.14203352103812297,-0.16309351807066239,-0.1533854529510309
29998,0.08995563297568543,-0.14257575835584102,0.028718425795861816,0.04744441530452014,-0.0292554964889139,-0.0130386124881155,0.05924399211192637,0.004616568936075266,0.017952453830336862,-0.14321670405271233,-0.03336595330109863,0.03385181975478854,-0.16954704256025943,0.13003511138706061,-0.14147310785480752,-0.1636966775015349,-0.1575774127826642
31097,0.09288242083219944,-0.14592484965081243,0.025177907538001018,0.04655149205533302,0.023566391094437728,-0.018275591493241445,0.050727845048839204,-0.026581554422161906,0.012292937059576797,0.14252973225454738,0.05462834746580071,0.02370739380517794,-0.1675180048388707,-0.12722555553048912,-0.14563508747134116,-0.16135579344106374,-0.16218821001527525
35229,0.08769059734244851,-0.14088743029446843,0.032843276858990605,0.05283493122340482,0.022458674519663893,-0.0190822057257533,0.05450489793942621,-0.026757139305887988,-0.009714262105516902,0.14443428918178045,0.014747761775438926,0.028033288259996555,-0.16744242256545155,0.13130375962410107,-0.14120954166697838,0.17058166065368924,0.14866038338354393
39195,0.0922133358243332,0.12665849453291186,0.02837810288665755,0.0452051394997834,-0.010640797847771048,-0.04666464822702581,0.05299639860022747,-0.035428233018722506,0.010817912547585268,0.15000630797462522,-0.03935346316864562,0.026422651520735755,0.1607549361089517,-0.1302696204830033,0.13932982985740788,-0.16118277590287133,-0.15445399333741822
54649,0.09326446438003282,-0.12959538824785666,0.05397569830313906,0.009921791547318487,0.0235345805911806,-0.017439767202649982,0.01097110869856026,0.005702736554856087,0.014230763681347106,-0.14226197636596336,-0.04193874469709976,-0.027249603641468004,0.16818463576819417,-0.12366909268337725,0.1446114742043146,-0.16296672856045677,-0.16158118217734274
59827,-0.08677042737597908,0.13782758340425386,0.05578119443718793,0.006556057678445396,-0.015931736294411546,-0.041708006068827755,0.011214754410243676,-0.012270893480532303,-0.016089047725323647,0.13951243812622063,0.016348509033944594,0.027084862629886002,0.1582141075759015,-0.1347242911736374,0.13915717813692438,-0.162472224363941,-0.15272669642057407
64423,0.0885680101612921,0.1314750385617247,0.054887771641069026,0.011705777931350803,-0.012874069899867743,-0.03142907939011452,0.00825290819565349,-0.020236006279803685,0.015450212343467013,0.14058481478162715,0.015930370026531224,0.027646067392980114,0.16099721451589555,-0.13036901146157603,0.1399856671575919,-0.16649885836276726,-0.1597513557266183
64738,-0.09300107300020125,0.13936118829263164,0.05536615797587378,0.011848476462507767,-0.008675352738706977,-0.04251541956213103,0.0099825075815777,-0.011588551738666329,-0.014614015097592751,0.15134182016975703,0.02123820970499115,0.028955331049224337,0.16983054547660367,-0.1312484308758001,0.13997273492269163,-0.1657162619783849,-0.15686152028845926
77168,-0.09522102676741723,-0.14492923776382077,0.04957103512570889,0.006231231597090873,-0.02884719964879699,-0.02147372415949917,0.009391470879359013,0.007502257939129735,0.01046822502959236,-0.1467127385401023,0.05229939865854942,-0.036985412584153395,-0.16479477838670814,-0.12911714997309728,-0.150227625831853,-0.16776611380927703,-0.1610953565771456
81707,0.0922694408553372,-0.1474930424793237,0.024088498427503453,0.010499834070521135,0.02031359195541386,-0.015434583981262961,0.009771649522482228,0.0019281814366889046,0.014983987312796977,0.1433454359526168,-0.04159390765104732,0.027419652094697742,-0.16115304618871337,0.12376578826395919,-0.14155973342219508,0.15900174396874,0.15212590355226463
