,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10163,-0.0001940294535510863,-0.00024374708830565868,-2.9734726619445396e-05,-8.673907095286745e-06,-0.00012707395725828605,0.00046806900362221537,-0.00011641188151680949,-0.0002334187908218376,-4.793075451955091e-05,-4.957910264106048e-05,-1.5160011091236854e-05,-4.309444887992591e-05,0.0006908308891577604,-1.2814079732630508e-05,-6.980857941219127e-05,0.03693473816470476,-0.04726297369432399
10164,-0.00019407813200119847,-0.00027904540102291703,-0.00012334532903883195,-6.593227000607164e-06,-0.00012447873885290938,0.0004688089855718004,-0.00011902093175150726,-0.00010472819195023132,-4.5308605958520375e-05,-4.9622475009859605e-05,-1.4943529861753766e-05,-4.5473067642270694e-05,0.0006908308891577604,-1.2646965195758984e-05,-7.114044287779002e-05,0.03693473816470476,-0.04726297369432399
10165,-0.00021065431689051904,-0.00021772071179233538,-0.00014517318392435943,1.54160065093165e-05,-0.00010163024572153241,0.00046966808430909607,-0.00017202727253549927,-0.00026523686961943014,0.00013037990054318984,-4.9672734074159485e-05,-8.624578426121309e-06,-4.610875159673255e-05,0.0006908308891577604,-1.2598339677049567e-05,-8.279604903231076e-05,0.03693473816470476,-0.04726297369432399
10172,-0.00017684459976739244,-0.00016801443218769142,-0.00018316702200154688,-2.0818318743984904e-06,-9.576503138159176e-05,0.00046921408871975433,-0.00018143312263868002,-0.00023775142209797194,0.00014628936252526368,-5.45984811567131e-05,-1.2854230743607675e-06,-4.7487268835009024e-05,0.0006908308891577604,-1.2360456321963231e-05,-8.277893146950671e-05,0.03693473816470476,-0.04726297369432399
10173,-0.00023456818491213952,-0.00019323072694223792,-2.064857672530679e-05,-1.9831378105424134e-05,-0.00014408923200130876,0.00046771305402700317,-0.0001046544537359202,-0.0002248225633720612,-5.994643207341048e-05,-5.4110350641004955e-05,-1.4131176810669422e-05,-3.2482504926360073e-05,0.0006908308891577604,-1.1665856093566105e-05,-6.188873096272954e-05,0.03693473816470476,-0.04726297369432399
10174,-0.00022146095758036996,-0.0002808552568216435,-2.685635399903713e-05,0.00018573828512105,-4.7227710917546566e-05,0.00046903368286395136,-6.0679249078081626e-05,-0.00017992003571074239,-0.00021277531886459348,-5.2024475123849676e-05,-2.0923042997979827e-05,-1.0689112790752465e-05,0.0006908308891577604,-1.129686498309155e-05,-0.00018674069008920325,0.03693473816470476,-0.04726297369432399
10176,-0.0001942101927828268,-0.00024951893296161823,-0.00012427417428038565,4.4453359693773535e-05,-9.730436995211331e-05,0.000470823028947696,-0.0001687635168814248,-0.0002573146114989808,0.0001047399879757113,-4.974014081292983e-05,-8.37891044368734e-06,-4.613301031338346e-05,0.0006908308891577604,-1.2539699463563644e-05,-0.00010299716429480884,0.03693473816470476,-0.04726297369432399
10177,-0.00019421383222412289,-0.00026281053113042625,-6.601355744874056e-06,1.3720444553278247e-05,-8.157054918374654e-05,0.000470878668770572,-0.00013536871148527138,-0.0002206531799640554,-7.983627808179447e-05,-4.9743383545386086e-05,-1.4392935905536074e-05,-3.1278243209245584e-05,0.0006908308891577604,-1.2582311371921e-05,-8.609167089557732e-05,0.03693473816470476,-0.04726297369432399
10184,-0.00017276019419302103,-0.00022505026112788003,-0.00017822292958450444,-0.00019304802118459718,-9.29120399410984e-05,0.00047067826395427617,-0.00017310257106608684,-0.00025636469192539635,0.0003421288004440879,-4.9731701815482155e-05,-4.592089076018737e-06,-3.8226455419979814e-05,0.0006908308891577604,-1.2776178131941476e-05,-8.803539630262405e-05,0.03693473816470476,-0.04726297369432399
10185,-0.00011484984553988408,-0.0001360393249417634,-2.711667633704907e-06,1.112288904199987e-05,-0.00017940092302526941,-0.00013012544061359707,-2.4823211600198507e-05,0.0005027830885937872,-8.168877480277089e-05,-5.304525250305692e-05,-2.6390784047642833e-05,1.988093620535782e-05,0.0006908308891577604,-1.0981503481188567e-05,-0.0001999048831487234,0.03693473816470476,-0.04726297369432399
