,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10163,0.05327774031476448,0.17268422057164304,-0.020767619289723083,0.01789829762687139,0.006621498651467188,-0.0382531785590594,0.0022914655098989,-0.02402432858901619,-0.019645493344366743,0.06546152889755973,-0.005379980127956567,0.006861643435153826,0.17235131226139896,-0.027209971221718934,0.07672449338048504,-0.22026398709183945,-0.165043924422389
10164,0.0538018834019302,0.15221756594119762,-0.03172674865705173,0.01892385593219154,-0.000953153419760374,-0.031510279481239745,0.0017970190708735856,-0.023672147956053248,-0.01673624926623835,0.07348748264337734,-0.011266261408830545,0.006725638916710079,0.16738095695279637,-0.02719894292349664,0.07812515123695868,-0.21385321546959798,-0.15377318071627905
10165,0.05288891892306028,0.1714599850947406,-0.027365956917326482,0.020677376999118494,-0.02449585293932048,-0.03138143436047429,0.002446098953530894,-0.02122333170029584,-0.01607838186758726,0.07151384194947397,-0.008542700246571744,0.0028696097460575564,0.1656419824697664,-0.022819956988859014,0.0819561122139909,-0.21432187579346454,-0.15285682060980663
10172,0.052557658512768765,0.16306017478275206,-0.021788124407672197,0.015063367950952101,-0.01944225179812915,-0.03396675690678096,0.006060649203743117,-0.01881480780810168,-0.01596686940212507,0.065304019129276,-0.007404402164067528,0.007786309954429771,0.15927370347072028,-0.02739884575556865,0.08106252713976156,-0.20403843360456667,-0.17036420966081514
10173,0.05569613451899747,0.16953725818861556,-0.027846286338903625,0.02193507763251211,0.0030950527329683675,-0.035734077102572315,0.001888237956328624,-0.020257706137830463,-0.021123551367029935,0.06508584685837382,-0.008796739608059833,0.005595195590680528,0.16326435874742204,-0.025543435570683302,0.08072210380798901,-0.2084797579328457,-0.15072106120345896
10174,0.05234867520776146,0.16566422006452725,-0.027009769879884668,0.02329812701282594,0.0022756219763241862,-0.03525906215736221,0.006474077364684658,0.010754356772550822,-0.012949276308178891,0.07559906017554424,-0.007338982528099755,0.008111243059014051,0.166574031068161,-0.027787093799798927,0.08322841150837804,-0.21283260982776697,-0.15675851111308428
10176,0.05075897289730352,0.16762548826551432,-0.03162436228953671,0.01634766113622485,-0.025520022643628168,-0.03753885879782065,0.006260462433905454,-0.020901659151373906,-0.014927491570105804,0.07261564817491807,-0.006153113621730544,0.0059915572083204015,0.17267955860165582,-0.02850990893391233,0.08568310828417237,-0.2056239843509251,-0.15583708990000625
10177,0.05114304060698533,0.16762525821708532,-0.026780760016823967,0.017710621906901747,0.0022085934088377232,-0.03526279086486477,-0.001256446432233967,-0.028364819224082696,-0.01936053843316147,0.0676548484394423,-0.008708757633775604,0.0030309086616727163,0.15916919073083158,-0.027177575940383992,0.08025681021955357,-0.2053324279330112,-0.149909851576516
10184,0.05218401139197408,0.17135518668086244,-0.026301016940540167,0.018300686324767716,-0.02223313151838304,-0.0318378310111832,0.0037884832013831316,-0.020916698210342467,-0.016071620408992616,0.0672766884895388,-0.010683250711274473,0.003764861102084911,0.16125997819714988,-0.029686310994187996,0.07464308487069585,-0.2116426260236953,-0.16209363172341912
10185,0.05162864852637017,0.16661582574237274,-0.027442114776185925,0.017642950403631185,0.0012393764908139931,-0.028901705671857743,0.0039347232995506805,0.013308189859522965,-0.019641015455611137,0.07371995378323926,-0.008939060429817396,0.0059601796015643724,0.16868296691058052,-0.025299173656277308,0.08065967426947171,-0.20575809426832942,-0.16510585436256472
