metric,scope,row_type,observation,value,value_raw,n,mean,std,min,max
Complexity,local,aggregate,,,"[0.9156153084225555, 0.9156153084225555, 0.9156153084225555, 0.9156153084225555, 0.9156153084225555, 0.9156153084225555, 0.9156153084225555, 0.9156153084225555]",8.0,0.9156153084225555,0.0,0.9156153084225555,0.9156153084225555
Sparseness,local,aggregate,,,"[0.29248784030752734, 0.29248784030752734, 0.29248784030752734, 0.29248784030752734, 0.29248784030752734, 0.29248784030752734, 0.29248784030752734, 0.29248784030752734]",8.0,0.29248784030752734,0.0,0.29248784030752734,0.29248784030752734
