metric,scope,row_type,observation,value,value_raw,n,mean,std,min,max
NonSensitivity,local,observation,9.0,0.0,,,,,,
NonSensitivity,local,observation,5.0,0.0,,,,,,
NonSensitivity,local,observation,249.0,0.0,,,,,,
NonSensitivity,local,observation,252.0,0.0,,,,,,
NonSensitivity,local,observation,255.0,0.0,,,,,,
NonSensitivity,local,observation,685.0,0.0,,,,,,
NonSensitivity,local,observation,403.0,2.0,,,,,,
NonSensitivity,local,observation,420.0,0.0,,,,,,
RelativeInputStability,local,observation,0.0,0.00026928523322668175,,,,,,
RelativeInputStability,local,observation,1.0,0.00041584274620954894,,,,,,
RelativeInputStability,local,observation,2.0,0.00016982317166224764,,,,,,
RelativeInputStability,local,observation,3.0,0.0002785221779264458,,,,,,
RelativeInputStability,local,observation,4.0,0.0002068987625514493,,,,,,
RelativeInputStability,local,observation,5.0,3.384250551918475,,,,,,
RelativeInputStability,local,observation,6.0,0.00011208969385788833,,,,,,
RelativeOutputStability,local,observation,0.0,2437.4660999745083,,,,,,
RelativeOutputStability,local,observation,1.0,20323.09327945345,,,,,,
RelativeOutputStability,local,observation,2.0,1197.9921357228739,,,,,,
RelativeOutputStability,local,observation,3.0,5994.011930171209,,,,,,
RelativeOutputStability,local,observation,4.0,3236.734838510577,,,,,,
RelativeOutputStability,local,observation,5.0,2792.276791949055,,,,,,
RelativeOutputStability,local,observation,6.0,3222.998931611762,,,,,,
SensitivityN,local,observation,0.0,0.5721155921307562,,,,,,
Sparseness,local,observation,9.0,0.5189238549740857,,,,,,
Sparseness,local,observation,5.0,0.48886485185512785,,,,,,
Sparseness,local,observation,249.0,0.46447178752757057,,,,,,
Sparseness,local,observation,252.0,0.4600410016271372,,,,,,
Sparseness,local,observation,255.0,0.46084460655106485,,,,,,
Sparseness,local,observation,685.0,0.48318822466076355,,,,,,
Sparseness,local,observation,403.0,0.4641433344408486,,,,,,
Sparseness,local,observation,420.0,0.4582489095317456,,,,,,
Sufficiency,local,observation,9.0,1.0,,,,,,
Sufficiency,local,observation,5.0,1.0,,,,,,
Sufficiency,local,observation,249.0,1.0,,,,,,
Sufficiency,local,observation,252.0,1.0,,,,,,
Sufficiency,local,observation,255.0,1.0,,,,,,
Sufficiency,local,observation,685.0,0.0,,,,,,
Sufficiency,local,observation,403.0,1.0,,,,,,
Sufficiency,local,observation,420.0,1.0,,,,,,
