observation,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
8971,0.0010754836989300687,2.760851141076002,0.03917344140154983,0.0414194617101124,0.6991173540162189,0.07734317832759445,0.03881604583135667,0.40763958685100093,0.09164765068462917,0.22297261609562807,0.04804810955056116,0.02872884222439363,0.48525874074016306,0.06476279377937318,0.11491706320217675,0.03368266761302951,0.03259038099220806
8972,0.010042236149311061,1.9223847990695921,0.029274590111204684,0.05160170631749296,0.9664931050688027,0.06880952981965881,0.15893545351922517,0.4241792041276181,0.004293829873204242,0.31959041904125896,0.027012986264058497,0.03917700573801982,0.5200650959781238,0.057286338646497,0.1618067315859454,0.03496585488319394,0.02319513772215165
9259,0.10711051228855335,2.5480654777480027,0.06766660326293542,0.09656491674482824,0.8409075134460415,0.03477316539202413,0.09047598036272184,0.06273940988949374,0.029546306463224616,0.18582401002092022,0.05675262510776513,0.10020035579800605,0.4988277972808906,0.06713547817298342,0.19595696300268187,0.028128719244684526,0.03206559964588713
10159,0.16317910443459233,0.15379590243101124,0.03851644818271911,0.04510487001921452,0.08849400026457653,0.06963663400283877,0.20589778428631164,0.0735143956116268,0.03587388613394331,0.19146108821034424,0.007590806516153411,0.16155534269554278,0.7421376305073499,0.07871833219059877,0.16123201275510457,0.03615200264113285,0.03433404317923961
10173,0.14287431127258715,0.2613218045234681,0.018513863086700427,0.20709068953990942,0.07175573090357437,0.002636852796588659,0.1632657236286573,0.11831857706819261,0.059605066382459285,0.27869020034159925,0.07906877678419857,0.09319241888821127,0.5470502126323324,0.08384954877197737,0.0033524663959230466,0.03454233935901093,0.0324835483516966
38909,0.06067903403724943,0.013216320702007844,0.05604414927107953,0.23373110050601628,0.03618877117122919,0.047852563315204176,0.21368007414042947,0.030523572510906632,0.1560434723964759,0.05783767282962796,0.25834403018866264,0.05024865627288818,0.053060426541737184,0.09861198762697834,0.011913899012974358,0.03843583332640783,0.0292368201272828
58742,0.07728889684592012,0.10921210714748929,0.0009745836470808543,0.04473466933837985,0.018731776901653934,0.09270250294889708,0.024952736986535346,18.19281129227153,0.04403512019131879,0.2814710956173284,0.08040741377643146,0.16576048935098298,0.8662216601840085,0.03998323838625617,0.17696718050965213,0.0019657961811335644,0.01858845642634806
64781,0.019177012273243452,2.615428454098957,0.016551115768296345,0.011632468785558443,0.05323848527457036,0.05173944437078063,0.018065275975636057,0.0028869014978409402,0.021152937412261912,0.39811607474727284,0.005008430480957148,0.1561030709849937,0.4757627927405496,0.6839858281505958,0.278149575399501,0.02233087607792445,0.021055349111556994
64783,0.019774309652192172,2.5715293035017583,0.11510114159967226,0.04395670288375445,0.05724111058882293,0.004233749615294657,0.006156723807964916,0.022072597305689556,0.012530745682971831,0.34951070849384597,0.17343302042356554,0.09549970866314007,0.5103920655271837,0.6574847227228539,0.32200988262891783,0.03032595634460446,0.01793232747486661
64789,0.02059332558086933,3.092658025622368,0.10496410941439017,0.059926923321826156,0.034761897389377794,0.0038458948369537766,0.048929640182426994,0.023277257734111274,0.02341275209827077,0.18085531794599136,0.047145961821079205,0.11474399060010908,0.5173589618078301,0.626573770770005,0.1741894963702984,0.03263261045728423,0.0270701598269598
64799,0.017382313609123148,2.508678985951202,0.18259473437709464,0.006256705192582868,0.0396525931996959,0.0413152341225317,0.046644119758691156,0.011443629924740153,0.051508696302771585,0.2766892834859235,0.1073037486949138,0.14497262593890933,0.8093011834153108,0.684267073156578,0.10762990934508188,0.019534128734043626,0.03148419874055038
81728,0.1153934235764402,0.011624893971851886,0.11186522967049055,0.024469258338213087,0.4996364286222628,0.2044190594341074,0.0008828336745501097,0.029931736801351767,0.23602413480835302,0.009562963460172966,0.1397670850583485,0.11041690980749476,0.04872300820691233,0.16827210098505016,0.029009977579116854,0.5095040099429233,1.2344062011795385
102416,0.03127840842519502,0.0068372755391257044,0.14314692958125036,0.0047942941848720865,0.014226990789174998,3.7571462791838814,0.0032249757860388162,0.012724570365888675,0.030212395819169964,0.017512159688132183,0.12220831265406955,0.07671102559992245,0.06756426564284733,0.2398684581901346,0.02315576808793199,0.8799977400792501,0.02020164189594132
102417,0.06484228668468336,0.013058182937758258,0.08901533088513788,0.07384635135531425,0.007502595345888723,3.7073090276015654,0.006247334054538224,0.0024540807838949346,0.009848632471902041,0.012772215860230553,0.12339896967368467,0.08802199759653632,0.05557335564068381,0.29187337884945536,0.017413536139896935,0.7419411959392687,0.08052208060664788
102418,0.056467643422739904,0.011973546913691957,0.02191541721778265,0.034999806806444995,1.3659340994699929e-05,3.8687392173601043,0.04754904678889682,0.02392405175736975,0.0010989776679448116,0.016389355361461792,0.13312528615551333,0.010031009933778296,0.058006938866206594,0.31673583576721803,0.02791659048625403,1.0008129626618965,0.06273045003414149
102422,0.04231217182108339,0.010276171820504356,0.034382977049265684,0.10268507534904144,0.01367554438965668,3.814562228481685,0.06330643058887554,0.009507833772471845,0.010266096815467014,0.017106114625930733,0.08434506719665871,0.09207498253456183,0.059063401818275504,0.2637342383180345,0.027396068998745488,0.962704230664032,0.11070016629993905
102425,0.053687760212591744,0.009109202367918854,0.11733594864606862,0.03922633794801574,0.026752387806773154,3.6038858293954816,0.07672767452895644,0.00888745427131655,0.009376480770962616,0.015864147969654692,0.08422996469906395,0.10136852896639285,0.0467631379195621,0.27979884737304284,0.02000578292778559,1.024687204552548,0.07639882901949538
102426,0.08355201108115054,0.009154255560466309,0.07414523403559412,0.07359579342816551,0.030567910692521533,3.678240512417895,0.0630866517126559,0.0059771089894431,0.003804463797381879,0.015638843349047953,0.10384555463279996,0.06022757566400943,0.051707641141755245,0.2921119968060936,0.014951472282409697,0.8958966942450831,0.06022831116403853
102432,0.0741573986623968,0.006251802189009488,0.06404671283704881,0.023586453082306027,0.021222504334790362,3.747748779867377,0.016262190639972727,0.04220337923083983,0.0260261269552367,0.017606833662305494,0.11205658444336476,0.08137986966541828,0.05273155357156476,0.235216675028205,0.015325705409050094,1.0671170871917695,0.08353143769715513
102436,0.020173819980451122,0.009952314070292909,0.0860950063169003,0.0012443373245852238,0.011161994997944156,3.6553487373249873,0.0035212067621094778,0.005815892804946139,0.005180522288595034,0.02059547909668515,0.12204113508973798,0.14911922799689425,0.05342678010463714,0.23043498665094383,0.01565340706280304,1.0645824697081532,0.07506839602121286
105261,0.09108912331717353,0.005138914510607697,0.01335938218448844,0.11800542352455001,0.03627597148929324,0.0036135399128709484,0.14562586076557635,0.0010443732142448314,0.029847722905022765,0.08485019487994057,0.2385314890422991,0.10489114333476336,0.06584760959659307,0.0812059948593378,0.044639889001846324,0.042195514972720824,0.0436117355525494
106831,0.06736731616514068,0.012238566747733588,0.004347002059221243,0.10173620030283922,0.021261209387864376,0.012396646503891245,0.09121226420359954,0.01037727104766029,0.06445268953485149,0.0801455523286547,0.1354817919433117,0.10722346062106751,0.05565757955823628,0.08118762208947114,0.03632017642259593,0.044428495338984866,0.04085857431803429
117317,0.05952144554683143,0.009689658965383263,0.061954470330050984,0.09979052109377727,0.028262783948864296,0.08058715950165476,0.11879942314965382,0.04552170700260566,0.05075157895684241,0.07783027648925778,0.22185873278549742,0.06888479262590412,0.053038456567696166,0.6716713325147118,0.03249354860612328,0.034756860647882755,0.0334729117155075
