dataset_name,model_name,observation,metric_params,LIME,SHAP
AHU21,AutoEncoder,10163,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10164,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10165,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10172,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10173,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10174,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10176,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10177,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10184,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10185,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10187,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10188,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10191,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,10197,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,43465,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,60712,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",144.9769331641772,20687.70001939553
AHU21,AutoEncoder,62404,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",34.34665794826908,64963.51577679255
AHU21,AutoEncoder,64473,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,64783,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",1083.1900229992773,5634.339678741156
AHU21,AutoEncoder,64795,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",1501.6733262004245,7014.085628030767
AHU21,AutoEncoder,64796,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",703.6802244925786,1873.2479400399347
AHU21,AutoEncoder,64813,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,77140,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",46.778346374855204,11351.449147120591
AHU21,AutoEncoder,77146,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",44.8319188500717,12478.102048580788
AHU21,AutoEncoder,77154,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",40.72356245659849,4952.748575797502
AHU21,AutoEncoder,98666,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,98980,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,102428,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",483.6939676596768,1897.8993055962505
AHU21,AutoEncoder,102433,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",244.2710384349764,17894.777703135147
AHU21,AutoEncoder,102436,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",831.7359863996162,5784.498079470731
AHU21,AutoEncoder,159787,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,159795,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,159801,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,160706,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",91658.1331256998,1469768.6308906677
AHU21,AutoEncoder,160745,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",386.6000809885583,2296.270143367607
AHU21,AutoEncoder,160807,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",264.8604585255431,1266.017232186753
AHU21,AutoEncoder,161562,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",579.4588858942695,1052.208603854617
AHU21,AutoEncoder,161591,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",833.1858013103518,43627.32986080168
AHU21,AutoEncoder,161616,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",143.39727653577296,962.0679968028837
AHU21,AutoEncoder,162843,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",91.8676953924391,9912.544385595998
AHU21,AutoEncoder,165865,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,165869,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,165877,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,169883,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,169892,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,169895,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,169899,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,169905,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,186820,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,186832,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,189380,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,190545,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",39.092574173501646,3604.295301436715
AHU21,AutoEncoder,190554,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",49.21817357961218,2281.7291960459092
AHU21,AutoEncoder,190572,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",132.72698702453852,3610.0531220980433
AHU21,AutoEncoder,191102,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,191529,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",88.17845225177214,770.1317424442119
AHU21,AutoEncoder,192043,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,192734,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",37.134971123263114,9851.767922798113
AHU21,AutoEncoder,198708,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",42.09141224002428,6760.237841592074
AHU21,AutoEncoder,198816,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",43.45220505868165,2810.287852737199
AHU21,AutoEncoder,198840,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",60.66914790426424,2458.45253773083
AHU21,AutoEncoder,210411,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,239412,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,240053,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",320.92861444439876,681.300801739885
AHU21,AutoEncoder,240405,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",411.8916463062182,1008.1231607995264
AHU21,AutoEncoder,240625,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,240726,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",608.3194414601206,4116.46517924827
AHU21,AutoEncoder,245409,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,AutoEncoder,249893,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",682.2166856930118,1121.8490662871043
AHU21,AutoEncoder,252759,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,ECOD,10163,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,ECOD,10164,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,ECOD,10165,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,ECOD,10172,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,ECOD,10173,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",16.5066451013309,
AHU21,ECOD,10174,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",32.91831569364644,
AHU21,ECOD,10176,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,ECOD,10177,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,ECOD,10184,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
AHU21,ECOD,10185,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",37.94981796624868,
AHU21,ECOD,10187,"{""abs"": false, ""normalise"": false, ""nr_samples"": 200}",,
