timestamp,TP2,TP3,DV_pressure,Oil_temperature,Motor_current,Towers,LPS,Pressure_switch,Oil_level,Caudal_impulses
2020-07-28 23:00:00,-0.007566043695977837,0.015239417614207803,-0.005702339159271773,-0.00041618928577012254,0.009355868266101748,0.021162348422744077,3.7465633757552026e-19,0.0,0.0,-0.0009000319156139332
2020-07-30 08:30:00,-0.0001228798931570533,-0.0023263237427383373,-0.006657899738032897,-0.0005996563684029916,0.001698797750155658,-0.0023781771347466704,-2.178056446751152e-19,0.0,-5.517531880228951e-20,-0.0008004382556439571
2020-07-30 09:00:00,0.005234313816124619,0.0012514950635439646,-0.005737504858515654,0.0011714674131636821,-0.004708928437978294,0.018117391278290013,-2.5372282149893846e-19,0.0,-2.5372282149893846e-19,-0.0008495871302230087
2020-07-30 15:00:00,-0.00017769351407413182,-0.0023424416108623813,-0.006612634402646623,-0.00023746916418590085,0.0014761886579100257,-0.002374666433292692,-1.0938542742656475e-19,0.0,-5.517531880228951e-20,-0.0007929531964976134
2020-07-31 02:00:00,0.002489628347687312,0.032084067638501836,-0.006139558884294156,0.0015636077345152534,-0.003923963231646503,0.026461056901061424,-1.2514805276308253e-19,0.0,0.0,-0.0009077046197444249
2020-07-31 05:30:00,0.0013831332696215676,0.04259891301943962,-0.006238833980536427,0.0016665360125040476,-0.004501399146274138,-0.002378983081073341,-1.9484851531557272e-19,0.0,0.0,-0.0009096826447059591
2020-08-05 07:30:00,-0.0013219435988830474,-0.0010303924170856106,-0.006663860411191188,5.059626173507062e-06,0.001093569876292821,-0.002379528245153821,-1.0191865010534643e-19,0.0,0.0,-0.0008108371908244246
2020-08-05 19:00:00,-0.0008939051082219673,-0.0011135552379195795,-0.006550330875602111,-0.0001577135248050707,0.00023835781291203052,-0.0023747625411516047,-9.432842469979034e-20,0.0,-9.432842469979034e-20,-0.0008193979527577366
2020-08-09 06:00:00,-0.0007794368939843645,-0.0011245064088866615,-0.006706764715463843,-0.0005342603971510689,-5.885840787818667e-05,-0.002387243181397662,-5.517531880228951e-20,0.0,-5.517531880228951e-20,-0.000844380147360747
2020-08-09 11:00:00,-0.0007671450100740155,-0.0007913785351241051,-0.006583227598855148,-0.0004735995228847018,-4.808833522309913e-05,-0.0023800105620400947,-1.3950079219016716e-19,0.0,-3.10805749416167e-20,-0.0008314536447617737
2020-08-09 19:00:00,-0.0010998607647136945,-0.001470262415148831,-0.0065539434581653,0.00017302898943444912,0.0006558616644178657,-0.002374690236201283,-1.0938542742656475e-19,0.0,-5.517531880228951e-20,-0.0008100691739278379
2020-08-09 21:30:00,0.004589273421891398,0.002112116017956678,-0.006046781391902953,-0.0009427044121305865,-0.0036586854892609135,0.018261124447748526,-1.9939540865936504e-19,0.0,1.258652430862863e-19,-0.0008881058014550295
2020-08-11 06:00:00,-0.0011616457387097952,-0.0014118112514990991,-0.006635019078516574,-0.0001520378194855284,0.0007591953827657459,-0.0023793989711810627,2.199191918152815e-20,0.0,0.0,-0.0008160591274548019
2020-08-15 22:00:00,-0.0011555773474471725,-0.001327431614214223,-0.006712180415502526,-0.0004219734162536128,0.0007324387892651401,-0.0023832736792107827,-3.221818944274707e-20,0.0,0.0,-0.0008241828971860844
2020-08-23 10:30:00,-0.0012856133601991892,-0.0011131803381840817,-0.006673345679544658,-8.519444923662966e-05,0.0010145834421179446,-0.0023799433047967723,-1.0938542742656475e-19,0.0,-5.517531880228951e-20,-0.0008131323505759879
2020-08-23 11:00:00,-0.0012856133601991892,-0.0011131803381840817,-0.006673345679544658,-8.519444923662966e-05,0.0010145834421179446,-0.0023799433047967723,-1.0938542742656475e-19,0.0,-5.517531880228951e-20,-0.0008131323505759879
2020-08-23 13:00:00,-0.0012856133601991892,-0.0011131803381840817,-0.006673345679544658,-8.519444923662966e-05,0.0010145834421179446,-0.0023799433047967723,-1.0938542742656475e-19,0.0,-5.517531880228951e-20,-0.0008131323505759879
2020-08-26 03:00:00,-0.0006429064294843354,-0.0009658369438578022,-0.006823470180706645,-4.8114239149821224e-05,-0.0003689260163674149,-0.002394998921980575,3.748227310974313e-20,0.0,0.0,-0.0008636542764832142
