observation,s0,s1,s2,s5,s6,s8,s9
10772,0.4307546891834458,0.07661550367411844,0.9669909536106911,0.021611056676457605,3.380011993397287,2.524458478143997,2.7653348962245885
10910,0.4307546891834447,0.5612558343871753,0.48936148695713605,0.16761467564627758,2.606949554099153,0.3715238644741992,0.880586912316847
12916,0.5814403591475674,0.1186870968778281,0.005315674097069883,0.22243218657156183,3.7404218202468575,2.51416740818801,2.765334896224588
17896,1.0029262606203209,1.0771753711424992,1.7663084263026618,0.9040075748092536,2.212504276497635,2.5244584781439956,5.736485464872359
17916,0.5650823171259347,0.08374001542748738,0.4989513306808964,0.377317875709523,2.8279956105937636,1.9448276273578209,0.45241910394608237
19990,1.0029262606203164,0.029678970191914903,5.856113204385174,1.0408684684725544,3.118782183575308,2.1648303071277235,4.018674711095819
21986,1.0029262606203193,0.07661550367412007,1.7663084263026634,0.6118155870526778,3.1187821835753096,0.658222718187765,5.44901316970216
34987,0.6705360271392418,1.0771753711424987,6.159714715402011,0.08476435615151696,3.558814193318376,2.5141674081880105,6.058631913981311
48798,1.0029262606203186,0.029678970191917484,3.506845277090198,1.0700930710047079,2.6828176483522945,0.6582227181877641,5.618004138682163
88082,1.4641013112146617,0.18832278862417323,0.06710054960432266,0.7997752610627663,0.83577425298464,0.37152386447420094,0.8805869123168478
117728,1.002926260620321,0.207685386594701,1.7663084263026614,0.9040075748092543,3.118782183575305,2.5589815029825087,4.6460383592562415
175671,1.0029262606203195,0.18832278862417157,1.7663084263026618,0.021611056676458042,3.1187821835753056,2.365345374857228,5.4490131697021615
187628,0.16328998631430477,0.188322788624173,3.5068452770901994,0.16761467564627897,2.606949554099156,2.5244584781439974,5.7364854648723655
189605,0.17098738585620873,0.20470918009625258,0.48936148695713555,0.16761467564627766,3.380011993397288,1.8978278891221634,0.25001524881034626
261038,0.911513115194282,0.5612558343871749,0.636569610900067,1.0700930710047065,3.24653617147764,1.897827889122163,2.7653348962245863
262581,1.0029262606203189,0.20470918009625044,5.73832435765987,1.0865990664746739,2.212504276497636,2.4410100725772232,2.765334896224589
272950,1.0029262606203158,0.5086941935283907,0.0053156740970672686,0.021611056676461456,1.4557966151847181,0.796591303498159,0.25001524881034315
273806,0.7014545308643909,0.029678970191917432,0.4893614869571352,0.16761467564627755,2.6828176483522963,1.168036142820349,0.8805869123168473
287595,1.0029262606203195,0.42865759740824033,5.738324357659869,0.9040075748092532,3.380011993397288,1.8203829989139864,0.4524191039460836
318509,1.0029262606203182,0.1429417086900005,1.7663084263026627,0.9040075748092528,3.118782183575308,1.8203829989139866,5.618004138682159
339514,0.9717483272994596,0.20470918009625075,0.636569610900069,0.22342837759436276,3.2465361714776426,2.524458478143997,2.765334896224587
379269,0.16328998631430788,0.029678970191915014,0.6365696109000704,1.1862850659276687,0.8357742529846393,1.9448276273578198,5.736485464872364
429859,1.4641013112146548,0.14294170869000494,0.06710054960431971,1.1862850659276678,1.4557966151847166,0.30767300878919984,0.8805869123168443
431159,0.9115131151942856,0.5612558343871756,1.7663084263026616,0.7997752610627669,2.8279956105937645,2.0971702603972195,0.45241910394608287
443111,0.8680095275824378,0.42865759740823967,1.766308426302662,1.0700930710047067,2.8279956105937645,1.440605075056529,2.7653348962245863
447193,0.7014545308643891,0.09623771647942404,1.7663084263026616,1.1862850659276714,3.3800119933972868,0.6582227181877636,6.290179326740014
462779,0.6705360271392435,1.0771753711424974,0.48936148695713527,1.0865990664746743,1.6990478211077733,2.248559120641547,0.250015248810346
475330,0.44396880322639953,0.0627082526759921,0.005315674097070745,0.08476435615151544,0.8357742529846414,0.30767300878919573,0.4524191039460819
475989,0.8680095275824373,0.42865759740824083,1.7663084263026623,0.06986853145307133,3.208241448750682,1.9448276273578202,0.4524191039460828
477005,0.31273694617346476,0.5086941935283905,0.48936148695713455,0.22243218657156236,2.606949554099156,1.1680361428203525,0.2500152488103447
499899,1.4641013112146606,0.08872784628119391,0.450947943141513,0.9040075748092552,1.45579661518472,2.1648303071277217,0.4524191039460814
556901,0.163289986314307,0.20768538659470104,0.06710054960432207,1.0865990664746719,2.827995610593764,1.9448276273578207,0.4524191039460827
560932,1.0029262606203195,0.07661550367411857,0.6365696109000681,0.022268198216530675,3.2082414487506856,1.897827889122165,5.449013169702165
590835,0.9548818114947832,0.14294170869000056,0.49895133068089353,1.1862850659276696,2.9037368511041106,1.944827627357819,0.2500152488103462
593835,0.16328998631430455,0.11868709687782872,0.06710054960432216,0.3773178757095242,3.24653617147764,1.4406050750565287,4.646038359256244
623998,0.31273694617346254,0.08374001542748484,0.06710054960432228,0.06986853145307177,1.4557966151847184,0.30767300878919857,0.2500152488103453
644081,0.4307546891834449,0.08374001542748846,0.0671005496043228,0.06986853145307573,1.4557966151847195,0.3715238644742009,0.2500152488103476
645780,0.17098738585620762,0.508694193528388,0.4509479431415113,1.1862850659276696,3.3800119933972876,1.9448276273578189,0.45241910394608303
741675,0.18352129227190564,0.0353412257167311,0.06710054960432071,0.9303234522862869,3.1187821835753047,2.5244584781439965,0.8805869123168466
778321,0.7439280347717151,0.21937025966998183,0.4893614869571361,1.086599066474674,0.8357742529846388,0.3076730087891976,0.2500152488103457
