,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10188,-4.79413347955666e-05,-5.377912482116116e-05,-3.243783918130185e-06,1.2046583344881524e-05,-1.3664256021554487e-05,2.6564453775010106e-05,2.69441998181782e-05,-2.3135343852343664e-05,8.62173425457942e-06,-4.985025714110274e-05,3.272627152969947e-06,2.163446837212689e-05,0.000307317493067807,-4.4859453162778685e-06,7.785264970739934e-06,-0.0010206360331069194,-0.005367636524108833
10191,-2.769145273717937e-05,5.59211691006194e-06,1.4012228951696305e-05,4.4844311032956246e-05,-1.134883644586572e-05,-7.23004716742526e-05,5.8439226563400406e-05,1.970802167354028e-05,-4.9406968141313606e-05,-6.018597789030037e-05,-3.7143173483085356e-06,3.9963438472109285e-05,0.0003855865919833851,-4.357830965131709e-06,-2.44277441441347e-06,-0.0010208331777495946,-0.005367547852715765
10197,-3.688996483237696e-05,-5.716441305911644e-05,7.261519421565513e-06,2.5180866336461726e-05,-2.058232144208935e-05,-3.711741972740666e-05,4.6228452889463486e-05,3.3140148800031926e-06,-2.7152244932841492e-05,-4.724908105620106e-05,-4.8076685813479145e-06,3.488472406404596e-05,0.0002146156329964354,-4.64604534612363e-06,1.1345250691964452e-06,-0.0010207573319588022,-0.0053675301669687875
43465,0.00017670543004164778,-2.597813394594268e-06,-6.64800354695855e-05,-3.0393246185395507e-05,-2.7263797696568935e-05,0.00012644951591530318,-7.84181046556454e-06,-3.6235831401224546e-05,9.30201710474119e-05,4.640845706984918e-05,-4.392926109765896e-06,3.7385524830204107e-06,-1.0391727411712392e-05,7.489344017628804e-06,-1.7764728253552634e-05,0.4280950446903675,-0.07161945379809717
60712,1.464889958972569e-05,-1.0651285956616212e-05,-0.0011406771895158018,-6.357297167207439e-05,-0.00039474167820782914,0.010434234444760899,-0.00036175369793835856,-0.0014953337810823025,0.0010743977476657162,1.5599344435359002e-05,5.500502304176482e-05,0.00011154568586335572,-1.2655419509698769e-05,-7.909898661505022e-06,0.0004243963890078146,-0.0011281696017496322,-0.005264582668791116
62404,-1.0644920815353458e-05,-1.1167722761912976e-06,6.47897666414562e-05,-4.099373979912384e-05,-5.991769247028438e-05,-5.896291466107646e-05,-9.98787388895567e-06,9.141169891402989e-05,3.966209183495679e-05,2.4964094418951916e-06,6.1792781548548405e-06,-3.191342128497994e-06,-1.0319072742452877e-05,-4.503229922345484e-06,0.00010396926588352881,-0.00102996451644587,-0.005368045471079033
64473,5.1537213355020925e-05,0.002528874998919745,3.820828431159159e-05,-9.509338552946685e-05,4.640939568602886e-05,0.0002006551309225217,-1.4215494410092069e-05,2.3100196844001e-05,5.664118449482625e-05,-1.9099225434046476e-05,2.5352557676024836e-05,4.921129465639086e-05,-0.0002728655236936004,-4.795595535202582e-06,5.584246573248856e-05,-0.001040588344510675,-0.005343666433279622
64783,5.1848075704351e-05,0.002516611389609131,6.592194417199513e-05,-9.377478093424792e-05,5.276008674083575e-05,0.00016428808835210835,-7.746942235103238e-06,3.911322436264811e-06,2.7847956857013104e-05,-2.033741113631648e-05,2.622526774544195e-05,6.030256909102871e-05,-0.0002778585990575706,6.265726022887327e-05,6.237076426086007e-05,-0.0010502364437343951,-0.005334751795027997
64795,4.651276570933432e-05,0.002500936111458203,7.322868761499889e-05,-9.254139220242836e-05,3.4149440327886066e-05,0.00014307094943516015,-4.747413812155168e-06,-7.19991357685212e-06,3.092678914131002e-05,-1.7369177652917824e-05,5.45919076546755e-06,6.432591317189469e-05,-0.00027275141580573956,6.639504258831264e-05,6.047389167473945e-05,-0.0010435763607173137,-0.005339974969059215
64796,4.5819731813487186e-05,0.0025108840940677307,7.26995934783071e-05,-9.356388660703587e-05,3.4431029769978105e-05,0.00014467537285566223,-5.12471779766813e-06,-7.39754509642156e-06,3.628070812621527e-05,-1.6341792998368277e-05,6.4627657113576664e-06,6.40246208614853e-05,-0.0002765801548618837,6.624727071108478e-05,6.0544349589651174e-05,-0.0010514964791876811,-0.005337035085130056
64813,4.893689907391099e-05,0.002501823986395877,6.920698146398964e-05,-9.280923564292915e-05,3.469850879336083e-05,0.00015198607954568995,-6.081299432291185e-06,-2.626150891922983e-06,3.318237427055183e-05,-1.750234828370318e-05,1.0377280565337299e-05,6.177292980524761e-05,-0.00027919350982161175,6.555063637978785e-05,5.879806420782839e-05,-0.001040035836754497,-0.0053343863590713725
77140,-1.1341283702200897e-05,-1.120123777401092e-06,0.00013001564765092321,-4.5521283867467e-05,-3.2759968100749376e-05,-7.171531376359022e-05,-4.67974930777823e-06,4.28792265049928e-05,4.4663920435613845e-05,-1.4624056315826457e-05,-1.8349425710094005e-06,1.495675821839686e-06,-1.3998952839055838e-05,-5.786947520357635e-06,3.177298494087784e-06,-0.0010248634986693547,-0.005368413831284948
77146,-1.1347760358820125e-05,-1.105182029946505e-06,0.00013125191032980384,-4.572817581498803e-05,-3.432426618486467e-05,-7.602213264032541e-05,-5.055801682429094e-06,5.3826416839552624e-05,4.128906917065235e-05,-1.7175095674570392e-05,-1.7578056918375444e-06,8.179472284348711e-07,-1.3978571281417123e-05,-5.72583280944043e-06,3.053157417388395e-06,-0.0010224149985094148,-0.005367657157857475
77154,-1.1073888166142685e-05,-1.109523430880965e-06,0.00013166004298844535,-4.676547857942987e-05,-3.536197084751213e-05,-7.730586787794227e-05,-4.73108037256067e-06,5.767207476666783e-05,4.428244948109776e-05,-1.681402908612594e-05,-1.4009095992771843e-06,1.1858415579888146e-06,-1.402146879023039e-05,-5.755005069738002e-06,3.0671845243177803e-06,-0.0010247486904839084,-0.005367309673641386
98666,4.499568471261355e-05,-2.4326813293164447e-06,-6.438871025262124e-05,-4.6085970344814926e-05,-3.866273061707068e-05,8.004835428120979e-05,-6.345671270721494e-06,-1.4878083127355499e-05,-7.325405602865108e-06,4.2154099735052705e-05,-7.5956499210191505e-06,1.9169317379381472e-05,-1.532245691213236e-05,1.1323385999955335e-05,-1.8519123157360585e-05,0.40604029091856475,-0.08563656765527561
98980,-4.1920107305626455e-06,-9.312992152070797e-07,1.0173722645924187e-05,2.881002016956631e-06,1.8185618756695225e-06,-3.1964595060731465e-05,-3.9666812064112255e-06,-4.662968010498814e-06,5.482705065084141e-06,-2.0121876703910153e-06,-7.992269961471793e-06,-5.77611991684629e-07,-1.077906212643928e-05,-5.513503832493432e-06,-4.7298342448884465e-07,-0.0077982846844558695,0.014091771182033462
102428,-2.4438678848247616e-05,-1.2174515200112338e-05,-0.0008336471835039472,-6.419678045910265e-05,-0.00014918322247947156,0.011656991971680459,-0.0003621354234518765,-0.00028619182178022025,5.722377471202404e-05,5.588417107913429e-05,5.827020897081386e-05,-0.00035999319444751096,-1.703438728576434e-05,3.382624372741462e-05,-5.388565979709427e-05,0.4347804643759246,-0.06753178210942308
102433,-2.6514915332995936e-05,-1.2079715412638617e-05,-0.000830004143003596,-5.899354436566371e-05,-0.00014782258437715822,0.011617673559873882,-0.00036136562480244,-0.0002829946789705859,3.945926836570411e-05,5.5837039740951016e-05,5.5824502951547244e-05,-0.0003603234743316956,-1.7594808647677677e-05,3.261256523624656e-05,-5.377538156940755e-05,0.4072791040039088,-0.08548449755971103
102436,-2.2307801266321e-05,-1.2218077887038147e-05,-0.0008363150228131704,-6.513096069763063e-05,-0.00014981763428354534,0.011695712871604499,-0.0003627095010979061,-0.0002583779502609687,5.154056450143778e-05,5.599825443283736e-05,5.8880444968884234e-05,-0.0003611206316696054,-1.6702163002195458e-05,3.45723910097134e-05,-5.390823974605546e-05,0.44770712671627244,-0.058032028868790636
