,s0,s1,s2,s5,s6,s8,s9
11917,0.029779671239180332,0.01925556540338148,-0.017118022463892123,0.0274386899945828,0.11079695736518852,0.07194971818011982,0.015521594809406545
11918,0.025522683331384282,0.01745228060658198,-0.017118022463892244,0.0076312035509126025,0.09982571843393262,0.06511068002215897,-0.030211176159964416
11923,0.032760085592363035,0.014706385033062758,-0.002302085684186486,0.008317451267982915,0.11079695736518845,0.08779353848592976,-0.008577523261859501
11935,-0.03440839457326915,-0.00407191696984978,0.02183943047981876,0.03727904123188663,0.11006834897976764,0.08779353848592991,0.17534290389993262
18918,0.03127219234135542,0.019255565403381476,-0.0023020856841864425,0.007665380872944007,0.11079695736518864,0.08660912253517833,-0.008577523261859381
18919,0.02977967123918026,0.0192555654033815,-0.016789014101363926,-0.040699068543253974,0.11006834897976753,0.057793038275706025,0.09487311078849864
18923,0.024065502341379413,0.0021513947593130483,-0.002302085684186499,0.00575052436291817,0.11138216434326975,0.08421453741229877,0.13787269368685012
18958,0.019386844374800354,-0.00155216645417824,-0.0023020856841864416,-0.040699068543254106,0.11138216434326986,0.027329454777110455,0.09487311078849851
20951,0.02552268333138447,0.017452280606582098,-0.017118022463892178,0.008317451267983063,0.09982571843393284,0.06511068002215914,-0.030211176159964305
20985,-0.03440839457326951,0.007125270331073348,0.06059851023615798,0.0007414321415901591,0.09982571843393266,0.0866091225351781,0.19274248836447175
35867,0.025522683331384327,0.007526154961479017,-0.017118022463892234,0.012945021839323414,-0.04994547088907959,0.040072984481574814,-0.008577523261859479
35906,0.015229931866382093,0.004902294179791981,-0.01711568910074328,-0.04069673518010526,0.09702112458119909,-0.06672081369826427,0.0948713607661366
35911,0.024065502341379646,0.004904044202153848,-0.0167890141013641,0.03671275353232625,0.11079695736518859,-0.012746240899412946,0.09487311078849861
35919,0.028715854218218175,0.004904044202153719,-0.016789014101364064,0.031917537394258046,0.09982571843393251,-0.012746240899413015,-0.030211176159964433
