dataset_name,model_name,observation,metric_params,LIME,MAPLE,SHAP
AHU21,AutoEncoder,10163,"{""base_strategy"": ""mean""}",0.299161940142446,-0.014254241382713735,0.4494120149671516
AHU21,AutoEncoder,10164,"{""base_strategy"": ""mean""}",0.3160090049420321,-0.00836480934709323,0.5288517652581689
AHU21,AutoEncoder,10165,"{""base_strategy"": ""mean""}",0.29797265296016684,0.03924740822070408,0.3844031159807317
AHU21,AutoEncoder,10172,"{""base_strategy"": ""mean""}",0.27020190637378927,-0.008843600025828423,0.09097166962825155
AHU21,AutoEncoder,10173,"{""base_strategy"": ""mean""}",0.34101717119311037,-0.0331564115999046,0.1625121947075948
AHU21,AutoEncoder,10174,"{""base_strategy"": ""mean""}",0.32259224985475726,-0.0535134780559789,0.6335177841755344
AHU21,AutoEncoder,10176,"{""base_strategy"": ""mean""}",0.3108435436251432,0.03582148370938775,0.43202421956813275
AHU21,AutoEncoder,10177,"{""base_strategy"": ""mean""}",0.2706104865090923,-0.019265143137563417,0.6186994388490048
AHU21,AutoEncoder,10184,"{""base_strategy"": ""mean""}",0.30507273815268576,0.047783101752100036,0.4742706345036603
AHU21,AutoEncoder,10185,"{""base_strategy"": ""mean""}",0.3620440938649209,-0.10148995679798288,0.7564506336016346
AHU21,AutoEncoder,10187,"{""base_strategy"": ""mean""}",0.3522714825279794,-0.05224918849268278,0.8406012035584365
AHU21,AutoEncoder,10188,"{""base_strategy"": ""mean""}",0.17278395639613886,0.07766053272313114,0.3940234075740525
AHU21,AutoEncoder,10191,"{""base_strategy"": ""mean""}",0.34708731470144244,-0.05573276704605712,0.8918540588243825
AHU21,AutoEncoder,10197,"{""base_strategy"": ""mean""}",0.2957851589221821,-0.028743471637533304,0.6136677912092984
AHU21,AutoEncoder,43465,"{""base_strategy"": ""mean""}",-0.48614229539155335,-0.11502169976183965,-0.20361089081946773
AHU21,AutoEncoder,60711,"{""base_strategy"": ""mean""}",0.11842016280374884,0.556270080795862,0.987324444094085
AHU21,AutoEncoder,62404,"{""base_strategy"": ""mean""}",-0.4619954875797409,-0.10914127681980286,-0.06090270409973201
AHU21,AutoEncoder,64473,"{""base_strategy"": ""mean""}",0.3923857449678767,-0.08641384634403873,0.17509530528617204
AHU21,AutoEncoder,64782,"{""base_strategy"": ""mean""}",0.14220443751117773,-0.04931163511837485,0.8003020517464318
AHU21,AutoEncoder,64794,"{""base_strategy"": ""mean""}",0.11730434231342526,-0.015821643591407888,0.6956722285710522
AHU21,AutoEncoder,64795,"{""base_strategy"": ""mean""}",0.12344827543946509,-0.011584419923815866,0.7552897544200381
AHU21,AutoEncoder,64811,"{""base_strategy"": ""mean""}",0.15025115902012215,-0.024244743528397224,0.7983976841717072
AHU21,AutoEncoder,77140,"{""base_strategy"": ""mean""}",-0.6472632258221849,0.029961940885420268,-0.40325829010343156
