observation,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
8990,1.9904289554908023,3.8406327223149477,0.057147781771669424,1.1108727707385657,0.6858760400456685,0.23668992213716056,1.1230140732450884,0.0,1.4942821188046307,1.7483391019037222,0.6308840850495129,0.8891201102792504,2.5515886073162597,0.2771537060311526,1.8822093704826879,0.16421892099176535,0.19490411923625942
9015,1.9904289554908057,3.840632722314942,0.05714778177166809,1.110872770738567,0.6858760400456704,0.2366899221371591,1.1230140732450955,0.0,0.12382816702100811,1.748339101903717,0.4437516826884696,0.8891201102792469,2.551588607316263,0.2771537060311519,1.8822093704826837,0.1642189209917652,0.19490411923626016
9543,1.9904289554908015,4.030256360544209,0.057147781771671714,1.1108727707385664,2.5032293549305287,0.23668992213716195,1.1230140732450928,0.0,0.12382816702101078,1.748339101903723,0.6308840850495131,0.8891201102792434,2.551588607316263,0.2771537060311534,1.882209370482681,0.16421892099176574,0.19490411923625922
10160,1.9904289554908101,3.8406327223149375,0.057147781771664415,1.1108727707385717,0.264417520932442,0.23668992213715973,1.1230140732450915,0.0,0.12382816702101453,1.7483391019037227,0.443751682688475,0.8891201102792453,2.551588607316263,0.27715370603115186,1.882209370482681,0.1642189209917653,0.19490411923625992
10164,1.9904289554908077,3.8406327223149455,0.05714778177166702,1.110872770738568,0.6858760400456674,0.23668992213716175,1.1230140732450924,0.0,0.12382816702100964,1.7483391019037222,0.443751682688471,0.8891201102792486,2.551588607316261,0.2771537060311516,1.882209370482681,0.16421892099176544,0.19490411923626091
10168,1.9904289554908188,0.08225012980702415,0.057147781771679895,1.1108727707385657,0.6858760400456634,0.2366899221371584,1.1230140732450997,0.0,0.1238281670210111,1.7483391019037278,0.630884085049507,0.8891201102792563,2.551588607316268,0.2771537060311537,1.8822093704826786,0.16421892099176535,0.19490411923626016
10173,1.9904289554908057,3.8406327223149503,0.057147781771664415,1.110872770738569,0.6858760400456693,0.23668992213716317,1.1230140732450855,0.0,0.12382816702100825,1.748339101903719,0.4437516826884786,0.8891201102792523,2.551588607316261,0.2771537060311532,1.8822093704826792,0.164218920991766,0.1949041192362603
10182,1.9904289554908041,0.08225012980702491,0.05714778177166143,1.1108727707385684,0.6858760400456685,0.23668992213716297,1.1230140732450884,0.0,0.12382816702101859,1.748339101903721,0.4437516826884748,0.8891201102792429,2.551588607316266,0.2771537060311517,1.8822093704826774,0.16421892099176555,0.19490411923625958
32091,2.6063228758975145,0.08225012980702459,0.4681185500911858,1.110872770738565,0.6858760400456677,0.23668992213716677,1.1230140732450866,0.0,0.12382816702101149,1.7483391019037227,0.6308840850495107,0.8891201102792456,0.19205505646466595,2.032460510895111,0.209134374498077,3.1201594988435466,4.042281500368672
42198,0.46786881836659105,0.08225012980702535,0.46811855009118847,1.1108727707385804,0.6858760400456817,0.2366899221371533,1.1230140732450957,0.0,0.12382816702102176,0.33403854797073823,0.08951302131645468,0.2807747716671304,0.19205505646466442,0.2771537060311508,0.20913437449807507,0.16421892099176486,0.19490411923625942
58738,2.6406570348123757,3.840632722314944,1.3942999280984476,0.3300194228169185,0.26441752093244403,0.23668992213716428,0.28898606982304476,4.5535471709324575,0.12382816702101408,1.7483391019037235,0.6308840850495104,0.8891201102792526,2.5515886073162704,0.277153706031153,1.8822093704826834,0.16421892099176594,0.19490411923625992
59860,2.640657034812375,3.8474382270639276,1.3942999280984425,0.3300194228169207,0.2644175209324443,0.2366899221371636,0.28898606982303887,0.0,0.12382816702101643,1.7483391019037293,0.4437516826884754,0.889120110279246,2.551588607316265,0.2771537060311527,1.882209370482682,0.16421892099176608,0.1949041192362601
63888,2.640657034812372,3.8474382270639214,1.3942999280984458,0.3300194228169176,0.26441752093244314,0.23668992213716258,0.28898606982304204,0.0,0.12382816702101256,1.7483391019037242,0.6308840850495133,0.8891201102792502,2.551588607316267,0.27715370603115136,1.8822093704826774,0.1642189209917652,0.19490411923626041
65922,2.640657034812374,3.8474382270639267,1.3942999280984394,0.33001942281692054,0.2644175209324419,0.23668992213716608,0.28898606982304137,0.0,0.12382816702100977,1.7483391019037249,0.44375168268847526,0.8891201102792515,2.551588607316269,0.27715370603115186,1.8822093704826846,0.1642189209917658,0.19490411923626036
81715,1.9904289554908043,0.08225012980702509,0.46811855009117737,0.3300194228169126,2.5032293549305344,0.23668992213716175,0.2889860698230445,0.0,1.494282118804636,1.7483391019037258,0.6308840850495144,0.8891201102792475,0.19205505646466595,2.0324605108951133,0.20913437449807576,3.1201594988435413,3.4134068368444517
81730,1.9904289554908066,0.08225012980702504,0.46811855009118025,0.3300194228169263,2.50322935493053,0.23668992213716095,0.2889860698230387,0.0,1.4942821188046331,0.3340385479707391,0.6308840850495122,0.8891201102792516,0.19205505646466564,2.0324605108951093,0.20913437449807581,3.120159498843539,3.4134068368444477
