observation,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10159,5.984858575312686,4.384666594189828,1.1038958694414351,4.708251029020437,2.4793957365019623,3.0192457779326847,5.339119439050393,4.6008504271097195,0.6847123995416118,8.180913062660276,0.17163626720738684,3.380201684820624,28.384551241388703,0.7671136761965699,0.35911421434539775,110.44236463622681,937.2099882492673
10171,9.94948495275615,2.115699376022409,2.596959541700652,1.7192561132564748,2.728671933125444,9.009960893611922,4.046991120060374,4.658004892294569,3.3622281516676154,7.9518647219223615,0.4584089420701081,3.6563908880880724,27.387883623159478,0.8135105689280808,1.3698498504663514,110.73416718367626,937.2042812278004
29497,30.690922321645278,0.2509386952714619,8.252358618403353,3.746195322195734,4.759258783767621,9.711189867538979,1.9335852850430797,6.116200104853833,4.252832026808879,5.733638284182031,1.2069601742302976,3.5771246805143653,0.2994882729529666,1.1136439868915968,0.08747222012656104,41970.327049005704,21217.18950478265
29692,33.346005566699674,0.32429146001937526,9.568584768985195,5.182491788791846,2.1861002567623586,14.189406613708693,0.1043880629223476,3.8573154599111894,4.393548574973693,7.681514256706683,1.2756884652463734,0.08912185808171509,1.8500487522417188,0.6400402871012878,2.9096728260437965,49651.735873762875,20582.53400617739
30047,46.77181495994508,0.3114951256334767,9.875911609881816,7.753446289067166,0.10350459029323085,15.104798076343895,0.5227465055804227,5.662728216432616,4.0171774957260595,7.740180794186537,1.0756975558404795,2.2245616212132324,1.4518699673534539,0.14611812660459528,2.7648736630054436,50870.085002879925,20347.5981702896
32334,33.684803901990435,0.2443317157002249,5.913303570486586,7.016204062942653,0.7348532560095659,3.327622042580645,1.9664570199858125,1.738498631531505,5.728429050531994,4.347275636917369,1.3738744919010384,1.503358106185861,0.45642599176603327,1.8313616561643389,0.0567065329834041,54848.704836014425,19302.89740595743
39538,27.91003661572702,0.4186919882343026,10.315379023505516,5.480128487615048,4.42172874329341,18.28161924804244,0.9834162594763224,4.997416538138574,16.317521321421005,7.544180731111202,1.2174673985606839,1.1006037835519464,1.8161921246093422,1.5801757290879306,2.956950149533173,66415.35212834178,14144.902739876252
41817,24.419434322385655,0.2434967709194536,8.660435439601697,2.8962568741877948,8.367561297765226,8.925448778480034,1.3480269832166496,7.5545301929896835,7.349251355822787,4.3163998233706105,1.447431447587446,3.1400930058028313,0.09618792363587707,0.8206632721351232,0.17546766989035437,41065.411982104764,21197.602258511582
42930,1.8062820425256867,0.22592173584455313,7.082465364648982,7.525538725867924,1.5844163736471373,10.841323794239727,1.471503568731574,8.873030807520703,8.363054075300312,1.6378351764624834,0.17902711539835905,0.2830684113699566,2.2501138800040263,0.8689700699041557,0.27023075115735967,111.5233671451618,936.349307124492
43240,22.29608690136525,0.3164204500324672,8.835361422270637,1.9107509993491394,0.2772443386826353,14.43672792256307,3.131738937236069,5.735876280756721,8.11524661127841,5.627017991525698,0.18775776688719198,2.8043324154802787,0.03873419937869877,0.23634853907695483,0.1532594059643608,46067.04675603248,21054.44909453314
43598,25.267325983401268,0.31479082696510624,8.465208180861664,3.6272934062108027,0.5359255318988971,11.515952361057218,2.0803501883847844,4.736789258057854,7.866704274745326,5.9674938176174885,1.3074544362553573,1.825750029177641,0.28039221261389,1.2535472955414986,0.2296325270145709,54257.52076421051,19484.992314249677
81704,17.96588319410385,0.12816229633975645,4.814672279653029,17.11695090232885,80.2045257695113,13.349136226766202,0.3810725935386878,6.286464732028654,4.660519158259466,5.736957934922365,1.7478055717537262,6.013544366754404,1.1493022769079175,2.2036670450994342,0.6476357211042796,29422.977464914176,42370.81592886847
81706,2.8398649539870706,0.03284251286483401,4.632345792054488,4.449007130075358,22.89256463613052,11.38812852768744,2.1110939392464325,7.434316177349233,1.4170024910232624,5.586948799068766,1.3408124815653,4.148938989685519,1.5435992474926121,2.283156598680494,0.8690345245001774,29374.788948721784,42333.83362010362
81709,5.677380723038441,0.05566653259307941,5.6563579865095095,2.2737124279826895,18.43103794156762,17.519347835585513,2.676801644767368,32.23275850541536,28.036942894035064,11.71532687784983,1.036712850762748,2.9080298791711976,1.8235493669834,2.314706963542181,1.4423153227586778,29340.46466862328,42306.93575713759
81718,6.058541987443505,0.04344190444362539,5.422985411836578,2.7454289468868263,20.538480326917604,19.50140258709715,2.2703428668339143,35.324407766202434,31.71737253527372,12.520762364739069,1.0849745174102168,2.504625527238407,1.836414536465611,2.2487403203504477,1.5761453196071866,29338.773517735102,42305.153791551005
81724,6.711161995285693,0.06863479796888734,5.934973179734698,3.1635211942436934,17.679285414838635,16.555016324973444,2.988833291707757,31.040421607848398,36.224243415163016,12.469945606416436,1.0224351230345974,3.1939023433939644,1.8704018740838089,2.2125349357809228,1.5069817441618625,29335.55551454445,42303.15015695024
