observation,PS1,PS3,PS4,PS5,EPS1,VS1
9,0.00741637373656485,0.009172604833001688,0.015047567738492416,0.00043453152830048375,0.0017640833151637242,0.013771577060547179
5,0.01983996755665229,0.02928701214144581,0.0037584222474706668,0.015297044987910314,0.01693279448684451,0.014050191196043782
249,0.008495948355149323,0.012121275872046974,0.01824839239062651,0.006225572546207869,0.003895177119464834,0.0003237607452902918
252,0.0005989257853589477,0.003788770462157533,0.022665159950775032,0.009985221826614493,0.0018428049967561576,0.0075822485857121435
255,0.00035104226920110344,0.0031779387557296633,0.022803512571042982,0.010582141021014993,0.0005171920994785097,0.008133489296250572
685,0.012386703416340959,0.013851732495627992,0.018368053134559085,0.006327325917564639,0.012531489394800924,0.020130020396122824
403,0.034127479864845336,0.01059200561592711,0.037944843555638076,0.00996559482180537,0.013906350737620459,0.002204061334500202
420,0.04427892840065098,0.006722555123230629,0.018550735615380766,0.011303230410265704,0.010217873619972635,0.001166512420208842
