observation,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
8971,0.0235434572286429,0.062200740725188566,-0.0024075712799675204,0.006595477877512744,0.007993709422111049,-0.00723556242160187,0.00610689834161409,0.003379967962701193,0.006377634096827119,0.025882327490134457,0.011299183786530557,0.010070052454356384,0.06956059754975409,-0.04410709150480247,0.030514897332226544,-0.0735427972659212,-0.05013296724865949
8972,0.023205393563126096,0.05814799537811327,-0.0047041629240900254,0.007860118053096441,0.005066460744400341,-0.005317109441082269,0.006366721039631697,0.00286961009751112,0.006124549027977935,0.028482894526075865,0.01140654395707155,0.010179690038465763,0.06719586198134249,-0.04439083722671172,0.03158232960544855,-0.07323185297067761,-0.049951917949785055
9259,0.024603345154681343,0.06218110096235887,-0.00581616970808785,0.0067565614377969084,0.005913330293229497,-0.006405390058968307,0.0075290506514372815,0.0052601572577675604,-0.0051513583162495135,0.026928824641602272,0.010457298201992935,0.010740764266447812,0.06559418738836825,-0.04260021204160744,0.03328492999917405,-0.07169712434329636,-0.04851543106764673
10159,0.023307863941019604,0.06275046626780585,-0.002774336944852775,0.006271860706153744,-0.008565008341075037,-0.006407896836670741,0.008853290335982722,-0.00607397197867939,-0.005764573027640697,0.025886647348947835,0.011659476763323262,0.010818602775423984,0.06565483965592331,-0.045599017191018554,0.032040693923944014,-0.07052383611937442,-0.05303683242873416
10173,0.02503656428816367,0.06415902519754821,-0.005226582247673022,0.008401297966863333,0.0063145207094894296,-0.007147582387369352,0.00729921944424049,-0.006838976039096559,-0.006535148200224605,0.025490590578053553,0.01069392377815931,0.00981001887683542,0.06419743229961866,-0.04329975435473889,0.03332176451189767,-0.07128993979610038,-0.048027794428541104
38909,-0.023936691732428038,-0.06502852182378435,-0.006045238460283165,0.009364962084020975,-0.005000351948285828,-0.004759351104260044,0.00884993960679241,0.0037381026603253782,0.0068033356996724465,-0.02983999357115021,0.004694267610390061,-0.011155790324846038,-0.06971260392958283,-0.04586942123934787,-0.03650287460700384,-0.07517473266139289,-0.047640959899526596
58742,0.02501836846551084,0.06519631449467098,0.007793679278242451,-0.002840235119659845,-0.001097900809785147,-0.004239396308996212,-0.0013819516093174357,0.004377439385747079,-0.00384960813632817,0.030455620221380243,-0.005813043431012066,0.011039050704539083,0.07274835707431991,-0.043983348989233374,0.03678660270409257,-0.06863581165280551,-0.049229353391022426
64781,-0.02414518888705833,0.06254250531670548,0.0013809190856769972,-0.0030515060268618745,-0.005735609513491514,-0.007020718329197207,-0.0030487984985328453,-0.004383524562231341,-0.005492838423619081,0.02696885736819171,0.010033254474767887,0.008922072641751107,0.06297799665025018,0.04294386284235935,0.03356895894641737,-0.07125302589366259,-0.0462559994973039
64783,-0.02365589985460777,0.0650789259347946,0.006128649872460869,-0.002822384617120089,-0.00676954641616108,-0.005674820511401827,-0.003813046464868833,-0.005868718369215001,-0.0064348354394442005,0.025616443243872185,0.010060418015950838,0.009288194940407895,0.06443373695553714,0.044878529376429846,0.03332872251147287,-0.07173055389846977,-0.05162361098765527
64789,-0.02423260888294858,0.062106488833097544,0.002456531132069337,-0.002651193863150419,-0.004158470969156198,-0.003947894127676321,-0.003524644569242067,-0.005991014443530238,-0.00547550543343912,0.02808421850934335,0.010960410790776257,0.010066170262091665,0.06638670528594978,0.042815504510764726,0.03400396653769115,-0.0714003456127016,-0.05394230157354868
64799,-0.02693968916619347,0.0684242808005723,0.004305287189083671,-0.0023019631880262137,-0.0040917392159996804,-0.005540745434723404,-0.003875717938044018,-0.0034895740032546397,-0.006159322444595993,0.03172208058840035,0.011943677844117175,0.01059132391416408,0.07013149723240168,0.043227411084138266,0.033053179474237734,-0.0724962979736187,-0.04845288299746069
81728,0.024561323875554108,-0.06721414394741251,-0.00502441190444807,-0.0045220832070097736,0.007903740359018864,-0.006602469993035204,-0.005289849575940156,0.005391380634225208,0.0049100881502054375,-0.02796642230754609,-0.009558910752046046,0.011179515593173423,-0.06487681599352602,0.04416352594169093,-0.036070067662641966,0.07032069614202921,0.04994138609234005
102416,0.026595222019258107,-0.06478622856596185,-0.004109541687920888,-0.0032287337973677917,-0.007515686262846583,-0.002862719675512336,-0.00449921915223871,-0.006679665414652616,-0.0008938873608227326,-0.029611480259235302,-0.006778908772887289,0.010848021815678736,-0.06795270614065564,0.043007843237063054,-0.036216453183102265,0.07210829959426207,0.048160139156944864
102417,0.02363733593923778,-0.0626942445316633,-0.003084682473481648,-0.004107064068001432,-0.00865130598137181,-0.00566262576002132,-0.006024016027972262,-0.0041619931871014,-0.007266543483874418,-0.029532231122173083,-0.00897296333323489,0.009424308578479715,-0.06762757024714412,0.04349154744743691,-0.034365034554666773,0.0687087775722322,0.05018045930549885
102418,0.0230972949381096,-0.06288358371709424,-0.003032455503626485,-0.004043843577322354,-0.005969988392059173,-0.00532089592886462,-0.0038960536455280755,-0.004184088048465094,-0.005353736817458164,-0.030073295920702632,-0.007326124082243873,0.011382598841143003,-0.06991905380999612,0.04330198810933468,-0.0356593289975319,0.07375420841353929,0.04391549424211397
102422,0.024889272229426326,-0.07138498162894144,-0.004055561761591379,-0.00260249836026773,-0.005940391768326149,-0.004462515304195185,-0.004404685819255744,-0.00503699544695858,-0.006604533375778329,-0.028052130027959397,0.012118066450233002,0.009223706254683868,-0.06812231404672774,0.041754313509297016,-0.03077102177558294,0.06988702673323248,0.04812179430187977
102425,0.024790673199629853,-0.06382560229603278,-0.005132196292343824,-0.0032456720105847013,-0.0051874229302044435,-0.00346647112190885,-0.0038170109379977134,-0.0053419350772021075,-0.005745312291994258,-0.028893225245485085,0.01078105432993385,0.009868200315381504,-0.06839610135968961,0.044634615240179025,-0.035612552988704395,0.07145581334834099,0.043344121664401124
102426,0.022825645479739705,-0.06353008270585594,-0.0042323178619482925,-0.003032250080138541,-0.0069715425955019115,-0.005317895652658624,-0.0031230507231619787,-0.007810600210149775,-0.004396753712286698,-0.027005941518908092,0.011047817480043687,0.010278043713702681,-0.06796376331141085,0.044344653778271376,-0.03561204791306172,0.0726218068501369,0.0501038338616689
102432,0.025127051850321887,-0.05667370863282529,-0.004175759933901125,-0.0017762803024132438,-0.004879069836060552,-0.0036819504515563767,-0.004459908048926925,-0.0073579856875068675,-0.00711859000679947,-0.02672454060149065,0.011764929017057684,0.010804720563643289,-0.0673149031008188,0.043445073416151725,-0.03549436314672008,0.06970126274940693,0.0462756144928261
102436,0.024254045044064265,-0.06360523335528617,-0.0031801340149755124,-0.0028338330879009183,-0.006291061224671162,-0.0033342671734939277,-0.004352869058779681,-0.0075156009142335846,-0.006037184472880789,-0.029104395981798075,0.01107587395697684,0.01039738315590365,-0.06577458528524163,0.04282271100649652,-0.03403108937851374,0.07345300728358783,0.04585113294284666
105261,-0.02681502614340022,-0.0665170168182938,0.004531563616795781,-0.004312973431754909,-0.0011705284187995156,0.00932790368188923,-0.0024476723721677386,0.0012027602736598404,-0.0009678548427328856,-0.029480539391028775,-0.007342123443305781,-0.011684303852723085,-0.0711617286391425,-0.044181256777279014,-0.03619257886227851,-0.07321454971288091,-0.04880562310230035
106831,-0.024672679520027475,-0.06432395932527805,0.0053976077344077165,-0.0027754121395576004,0.0004325621515810134,0.008169727312132604,-0.0018123368316716878,0.0030754015968165287,0.0007150842071046521,-0.02918294293595318,-0.006759027060123879,-0.011443414568763589,-0.07095129482999475,-0.04350954688278525,-0.036207631133599996,-0.0732525566564493,-0.048036327526854515
117317,-0.02698692659516067,-0.06316071090480563,0.0047288199474737275,-0.004342574030160665,0.00045655721271842687,0.008924394975211884,-0.0028368938873256115,0.0007372868447333559,-0.0009910237183415568,-0.030940965743916447,0.010633209104188942,-0.010712304393580637,-0.06800584134798111,0.04340750977604818,-0.037291062059364014,-0.07467078268645165,-0.04725617870322932
159789,0.025498107797026916,0.06362126000160577,-0.006830889717549339,-0.0036572594229024795,-0.00653025149390686,-0.006221927662825933,-0.004629899305034109,-0.007519252546902906,-0.003199280448765028,0.02916255981489826,0.011991835722056955,-0.010799377295627275,0.06861292892373272,-0.04086423200740919,0.03353735938774313,-0.07241173993207467,-0.04990248478178328
159795,0.024720510012727466,0.06054308756082024,-0.007962327957357438,-0.0016314289759700375,-0.0041513787913870824,-0.007259612684533436,-0.0031400961904733504,-0.006236645512039892,-0.0049152643728899315,0.027192872275088403,0.009444349297111911,-0.01055772401872057,0.06674512531805744,-0.04328763251042359,0.033497989951453366,-0.06999888145472334,-0.047108478907041756
159857,0.024617801815147618,0.06428276535298519,-0.007238021563122024,-0.0006008918925711122,0.005202536962243633,-0.005836310893957171,-0.0030030306631574737,0.004678247458609119,0.007171348391469328,0.026735189461711002,-0.008559841675741472,-0.010415406015549017,0.06485090780999374,-0.04603265950140519,0.035471055018953826,-0.07564689167727057,-0.052374348726272675
