,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10163,-0.005163970219332835,0.008934188534844182,0.0005276525502678603,-0.004833084149407376,0.0020116674129759173,-0.0007743243121380643,-0.007169874454256324,0.00010240291798006681,0.001677623635011885,-0.007559747627000168,-0.002752355924064318,0.0008522529740895824,-0.0016713382256237507,0.0013414159862459023,-0.0006317119204957506,-0.5130678280982974,-0.4055904183977803
10164,0.00432474658021122,-0.004837485651742578,0.002991351184142728,-0.0012612963865861093,0.0016311078419418389,0.0009534840700453417,-0.001024259783146493,-0.0009778265298872703,-0.004459808505465649,-0.0011500726220336518,-8.531682988192066e-05,-0.0011934233397360235,0.0025461016899843026,-0.0038033456325749495,0.0016981914301595557,-0.5114240694758685,-0.38339955763842537
10165,-0.002743467447881233,0.014374559987883404,-0.0011677825291644566,-0.002488079384989401,0.002167234284914425,0.0008510191420393634,-0.0017766176047023018,-0.0006471584257384318,0.0034273117913044848,-0.003245598489526919,0.0012553570530886632,0.0025970446492289386,-0.0009691771085303764,0.002196531449036372,0.005792008684575447,-0.4942913289518092,-0.3576918362839813
10172,0.0025488412173279964,-0.014702914597494097,0.001081966256168181,-0.0017489979428326689,0.0016523607493986005,0.0015018848937256293,-0.00017873702906077993,-0.0025490702759113403,0.000924890675670541,-0.001927500138122062,-0.0027795811688248627,-0.0005771089175488466,0.0072685667525643725,-0.005566046664125451,-0.0031854554778363796,-0.49165823632882133,-0.4122975030939174
10173,0.0021748273432387133,-0.0008340884868598057,-0.0001794469493708839,0.006872452888698541,0.00047234500415096304,0.003258365301585872,0.0016683179278497088,0.0026234046899151243,-0.0007573229090492105,0.0021320377252421994,0.0005306244217300503,0.0001589713521670147,0.00036827006964527346,-0.002238543272110698,-0.0009388546564642594,-0.4790507844266855,-0.378030372795016
10174,-0.003827937803751796,0.011304178142617383,0.0009699815754869452,0.00277893081210916,0.005070940400031645,0.0023728482638502046,-0.004793835108395529,0.0031804954608820627,0.006726547270229548,-0.0022320945740668847,0.0002137658876451869,-0.0007678209220091887,-0.002387560459290799,-0.0017770172712321907,3.6655423908051084e-05,-0.5049707034482306,-0.3750995858548212
10176,0.0008896013624711305,-0.001074002900867912,-0.001289852268073175,-0.004394459562947367,0.0017744653066576307,0.004139829342690483,0.0028779996648382058,0.0013873882839161372,0.002254754484288206,0.0037348887011251605,-0.0026258472006792126,0.0014446830347740922,6.181006534567906e-06,-0.0021547508999089815,0.0023604054311253887,-0.4886088451038589,-0.3711592452803681
10177,-0.0025872002471293235,0.004191344297434752,0.005254252124750265,-0.003201411119878131,0.0008335769988174148,-0.002237098049226816,-7.327206216533925e-05,-0.001694529122425772,-0.0032015946365394404,-0.002254559036629636,-0.004011129413712641,0.0025523670097191958,-0.0028569237732814384,-0.0005851537136869624,-0.0043103046612247495,-0.4874486943678576,-0.34477353808460387
10184,0.001699071967164568,0.01267003006031523,-0.0015965178086318958,-0.0018881918722917954,-0.002004757634343537,-0.0013561571516907812,-0.0027011231570906406,0.0014001832097105306,-0.0031125694026198554,0.001490616772216851,-0.0001529654028970901,0.00022163706207013986,0.00427786253188111,-0.0010569096864302277,0.0025037435417684523,-0.5021461211800671,-0.39212612387664386
10185,-0.002443706639269009,-0.0001431834537114787,-0.0018838395703058499,0.00010614289265283754,-0.0004907972800393964,-0.0027599747933735944,-0.0018400621093131817,0.0014819337592679525,-0.004073858676538433,0.003263510072138199,-0.002494409229161322,0.0019475892199419273,0.0006328073562099527,-5.0933403289770345e-06,0.0005309831056486255,-0.5019397135729152,-0.42076493679195026
