observation,PS1,PS3,PS4,PS5,EPS1,VS1
9,-0.03893986314944146,-0.009229713259333291,-0.0005648502388278333,-9.59048873602089e-05,-0.009507737643212978,0.002376142108687153
5,-0.03530604901006434,-0.00767346185454754,0.002140934739131942,-0.01804641196983409,-0.004900710669654788,0.0004172176316347482
249,-0.039115880312598605,0.03875895122733506,-0.001178760541541924,0.01940395465745442,-0.00018287239308563988,-0.00039324510591590107
252,-0.03401574905015766,0.03293223966011659,0.000496094496984136,0.022828223413147105,0.0006078109312543293,-0.0054911060033188954
255,-0.03980467506153439,0.034620662149988,-0.0029657343664479165,0.02593993922328348,0.0017395424520381415,-0.004502988802853038
685,0.11208366612185847,0.03416079508216535,-0.0005018321641364837,0.02814532061043499,0.009082023035053515,-0.0012921543534874101
403,-0.037639912240283784,0.0286680801652864,0.002813482230689584,0.024440328608153705,-0.0023046814632373233,-0.0008182254748040356
420,-0.03850652586929952,0.03443605300622332,0.00019908170562982935,0.02542644217678729,0.00033768762509718244,-0.0010819661350198095
