,s0,s1,s2,s5,s6,s8,s9
11917,-0.018908542283078898,0.017300255201557424,-0.09099858977851857,0.0075371179788240265,0.30948180729969,-0.11176170481606162,-0.1145177941060447
11918,-0.015452856212388602,0.05943430358249064,-0.09707263761727758,-0.007549782400485128,0.2055504312659614,-0.12622887459987162,-0.021473955425744255
11923,0.015050077363693199,-0.03633977627210928,-0.21465052221715442,0.039562104917597,0.2485123863723128,-0.05489605115447195,0.0848589353708861
11935,0.20329910799439643,0.07477227353861202,-0.16051179451388967,-0.010992964929302365,0.1777466131136531,0.023014492801213194,-0.26613317331627373
18918,-0.0039806010692735715,-0.01615052658481343,-0.206374738315963,0.03604082134017897,0.2134541351209351,-0.08737496556456954,0.05978259000113411
18919,0.0015927525451851006,0.026479649761580962,-0.0115637410697084,0.1649896874614504,0.36441427262426795,-0.055140094320711125,-0.17259389909197181
18923,0.08477423865756098,-0.039456059830529355,-0.15925503017034917,0.07648295821160789,0.32968818200477185,0.018103561484920115,-0.2488234315157114
18958,0.14136799986367787,0.03798441047797961,-0.032475039404639534,0.11075386094164465,0.5619610347467072,0.019223604285025175,-0.10854765674236806
20951,-0.022347329132081414,0.0746194941800621,-0.10058264241660277,0.019136070250710898,0.191380095922255,-0.14123549564289192,-0.016072743725785522
20985,0.20056832071229638,0.14689372322249358,-0.08807529166613579,-0.01887984824158427,0.07034318838802918,0.043897090374869045,-0.32290089392826143
35867,0.06572752467689232,0.09051019521933494,-0.08481585338627476,0.004171467869919504,-0.034729680191658965,-0.020099115221384196,0.13148900339867747
35906,0.2005559461832136,0.1631154171726445,0.029209921090686278,0.09583021813458098,0.42945013401298154,0.08208065736959021,-0.0377336413343659
35911,0.15871706007984235,0.19922917550868768,0.0960436916811215,0.0024259660548663726,0.50227641590627,0.06203839619369023,-0.0582220527951473
35919,0.2076971731181035,0.2422415385731893,0.0850851149189375,0.026768451432985785,0.3391719733335165,0.060198153555215836,0.0013462476973821072
45782,0.2689240460140587,0.18827127858943188,-0.1388242674034443,0.12234588727239701,0.20576770485092763,0.012644277069030242,-0.25802876370562067
46809,0.0358098541814833,0.08819062107366814,-0.1370544655083989,0.038864764220702175,-0.048153333212869895,-0.09371691657758005,0.16280901204111675
271817,0.12843996665901733,0.11974032269506941,-0.15243985162586673,-0.02715953913025024,0.11742158076752514,0.006833303089519693,-0.10674759046706774
272818,0.12827802424811377,0.10575899898722078,-0.06979757904669358,-0.02989603999882406,0.08998138975130308,-0.021381921205403547,-0.11116625931956585
307641,-0.01197902316595638,0.023581671260031203,-0.002761564992479088,-0.038140625704501156,-0.1374332934024611,0.007861334797660123,0.20535567754728812
308756,0.11667163994185457,0.12923575870590723,-0.07640302199041031,-0.07359640272094736,0.2015264718249174,0.05988215135618867,-0.17478008050883997
309757,0.05238981140892774,0.06483041398249392,0.07312511383205479,0.015555070859291385,0.5597419366813928,0.010061520980892753,0.15424795304757674
