,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10163,0.08456290020326585,0.10484230346325607,-0.0015140158641854943,0.0400855316417078,0.042424602537505504,-0.007835947055145133,0.038205829611021896,0.0014125428993284677,-0.004240838702996666,0.08036926783818756,0.017810388237474113,0.036886458442832504,0.0823019788883815,-0.0712692922501918,0.06438885462341724,-0.10283285881084396,-0.11919390046121969
10164,0.08864569528609113,0.09864680061309088,-0.0021517770056916504,0.04028017220022006,0.04261289893354237,-0.006337142151987407,0.03825743140767157,-0.00020843677117274393,-0.00645785085294345,0.08351484651913872,0.015141787448433738,0.0378317124709715,0.08232990142117018,-0.07376581065121793,0.06230535675837549,-0.10183321814967647,-0.11907546551258433
10165,0.08848586269298632,0.10354479420720876,-0.0009920770866729096,0.04020132330412965,-0.007761583322896445,-0.006482544652802844,0.03853166468209697,0.00046559737751366204,-0.004107054723650398,0.08006119563833963,0.017920498098439704,0.03862466150887192,0.08427264363128543,-0.07346654598914232,0.06330985765678898,-0.09843921664267136,-0.11707765416569531
10172,0.08704341722905638,0.1057007939443211,-0.0018600651869252667,0.03999176613270399,-0.010917512787618017,-0.007345845527759495,0.038528884256525064,2.193513927706538e-05,-0.0016380443579152263,0.08168822525217877,0.016592282295217278,0.03512947283273601,0.08656200132955837,-0.0718923682487035,0.06388900088927868,-0.09918185399523118,-0.12192436102408585
10174,0.08729088787376232,0.10563128771780579,-0.004334947925253759,0.03663408124272208,0.04149735295862405,-0.007031485895558354,0.03980482899922443,-0.0006193991498070026,-0.005559126024517307,0.0808332797748236,0.017780971222129575,0.034817346349624446,0.07912281075460499,-0.06906359627867388,0.06273776478715336,-0.09778378325837216,-0.12479716864107948
10175,0.08634693164680783,0.10414214529708017,-0.002158572373525297,0.039976296066258424,-0.007417215457336282,-0.009230569358401799,0.0370255293216949,-0.00045474315014036284,-0.0040414745925716694,0.0797595907964333,0.015640387266515246,0.034557744710244274,0.08500100126726583,-0.07247388072615951,0.06471315501270633,-0.10328010850136386,-0.12172439894602441
10177,0.09050556811464602,0.1070179087504311,-0.0026460232661767833,0.039122794589539135,0.0401785021149535,-0.00925403380305618,0.03873011348716013,-0.0021771065630643966,-0.0054926452412713865,0.0838984230739985,0.015278493476896306,0.035384927503958254,0.08248389208758497,-0.06944333370481388,0.06371016767182952,-0.10053557708074201,-0.12383376281766838
10184,0.08759237347152041,0.09960521558614996,-0.0009162002065307281,0.041146867123995845,-0.01574749459405051,-0.00857344589048999,0.03862125065134399,0.0006497336560670949,-0.00409995809281136,0.0829808400654962,0.01665589081677433,0.03377851411280815,0.08218099594437331,-0.07153270333616911,0.06283187000218055,-0.10057295359735115,-0.1196269424298369
10185,0.0860615317445106,0.10121618139540814,-0.0015368733707746293,0.03854104010257393,0.042670127551730365,-0.009701613697603282,0.038909796443096584,0.0008832447056369182,-0.004570734900403893,0.08332776650224817,0.018400189518665365,0.03550840608735861,0.08797807529781455,-0.0706054888168884,0.062483827743191216,-0.09794242496090366,-0.11903810582967055
10188,0.08455661035327765,0.10516356415143961,-0.0025576886040684223,0.03838058099012723,-0.0168438961280306,-0.00870139329545695,0.041025595466486806,-0.0013871589758358838,-0.006393132150624367,0.07855602662302087,0.015757917788249264,0.03368426552123687,0.08162051761827238,-0.07121233963985901,0.059787889198218785,-0.10408208732352443,-0.12102877541243624
10189,0.0861087519282881,0.10951973996074871,-0.0036916519315228053,0.03892004718791785,-0.007439157599163161,-0.006645141262011092,0.03895105584416166,-0.0016133910541874903,-0.005042437881067463,0.07824257203658595,0.01653244882921659,0.03524663377405016,0.08219691334223352,-0.06721908579891327,0.06373138607914185,-0.10039551551985233,-0.12489253900069439
10191,0.0876590619178658,0.1028126107818035,-0.0016567897429205526,0.04203184471146643,0.04180234648467436,-0.008199692848711877,0.039713341812342026,0.00044563181757302386,-0.0053121393763600165,0.08112523469986162,0.018363081065444913,0.03503831485677451,0.08497500990793685,-0.07050713668403998,0.0642494008332422,-0.1011070715842012,-0.11646624772638312
10197,0.08714507142835552,0.09798364816109714,-0.00201427467685048,0.039497724024573494,-0.006571672661447282,-0.007699357163392671,0.039909698877003526,-0.0014787721851493053,-0.005066723537616324,0.08096371829709371,0.015450637514740224,0.03283812220768031,0.0811464257040642,-0.07045448293398522,0.06485903390536314,-0.09607582835620593,-0.11972859335980175
43465,0.08794363532903496,-0.10230370748423538,0.012240538967244068,0.039479677869790626,-0.006829922251759857,-0.009449866386369554,0.03961132488501536,-0.0008759190553292237,-0.004142273627226163,-0.0799485342402919,0.01642644507355526,0.03283266245911734,-0.0860793630013026,0.07006452062600727,-0.0644190210544574,0.0973310075060173,0.11658440217021408
60722,-0.08812578347092005,-0.10437735805924431,0.04324786099975142,0.013272622147141852,0.04168563631912578,-0.008604950291802705,0.01184405609480709,-0.0019123329176518658,0.038232235990694766,-0.08241807960070523,0.017107922472494944,-0.03687823229953586,-0.08224637540323118,-0.07248275734115228,-0.06429157049562065,-0.10063288373536614,-0.11968223260051127
62404,-0.08682415486385342,-0.10563244299233358,0.04376804438515894,0.012734812032934282,0.043224429943253685,-0.008900098750933878,0.009324163033073816,0.0007857320780542879,0.038787009622405354,-0.08055934942953476,0.01631639360525311,-0.03596733818584351,-0.0813436801614859,-0.06978378260854365,0.06491810170554344,-0.09785569013206681,-0.11673284123367218
