dataset_name,model_name,xai_method,metric,mean,median,std,q1,q3,min,max,count,missing,total,iqr,missing_pct,category,direction
AHU21,AutoEncoder,SHAP,Sufficiency,0.8074270561152277,0.9301948051948052,0.3286584699078176,0.9109848484848485,0.9802941176470589,0.0,1.0,70,0,70,0.06930926916221036,0.0,Faithfulness,higher
AHU21,ECOD,LIME,AvgSensitivity,1.1815650435852163,1.1490216564305653,0.15455614138598361,1.0716065012845086,1.2980420183090182,0.9429016750099468,1.5547553814187358,70,0,70,0.2264355170245096,0.0,Sensitivity,lower
AHU21,ECOD,LIME,Completeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Fidelity,higher
AHU21,ECOD,LIME,Complexity,2.6753645413821907,2.678848295943255,0.037855981235901115,2.6445181731310585,2.701937232724876,2.592406039090175,2.754321182312608,70,0,70,0.05741905959381732,0.0,Complexity,lower
AHU21,ECOD,LIME,Consistency,0.5390476190327497,0.6666666666560846,0.16362956287917121,0.3174603174552784,0.6666666666560846,0.3174603174552784,0.6666666666560846,70,0,70,0.34920634920080623,0.0,Faithfulness,lower
AHU21,ECOD,LIME,Faithfulness,-0.2445492993621797,-0.696714130785494,0.7076490340111294,-0.7572072632218753,0.686012918450359,-0.9593586403826562,0.926104145969273,70,0,70,1.4432201816722343,0.0,Faithfulness,higher
AHU21,ECOD,LIME,FaithfulnessEstimate,-0.05933474451283231,-0.15337478255314804,0.5323201359289401,-0.5104133140622489,0.4470510435755328,-0.901564609788999,0.5847218944996351,70,0,70,0.9574643576377817,0.0,Faithfulness,higher
AHU21,ECOD,LIME,LocalLipschitzEstimate,8.92003429724724,8.651760848459409,1.4546513178096696,7.9018147507783585,9.822092898546405,6.76556752490608,14.993721942458642,70,0,70,1.9202781477680464,0.0,Robustness,lower
AHU21,ECOD,LIME,MaxSensitivity,1.6386087101428273,1.5881185942986358,0.1949144490034758,1.469745460987431,1.817773615502284,1.297754803471042,2.0239600561323825,70,0,70,0.3480281545148529,0.0,Robustness,lower
AHU21,ECOD,LIME,Monotonicity,1.0,1.0,0.0,1.0,1.0,1.0,1.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,ECOD,LIME,MonotonicityCorrelation,0.24922969187675065,0.1482843137254902,0.38606863399644437,-0.0747549019607843,0.6525735294117647,-0.3455882352941176,0.9019607843137256,70,0,70,0.727328431372549,0.0,Faithfulness,higher
AHU21,ECOD,LIME,MonotonicityMetric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,ECOD,LIME,NonSensitivity,5.7,4.0,2.7628487713469467,3.0,8.75,3.0,11.0,70,0,70,5.75,0.0,Fidelity,lower
AHU21,ECOD,LIME,RelativeInputStability,0.00033528016933943996,9.974439572245467e-05,0.0006074375133295712,8.1931545271535e-05,0.00025339951137645005,2.554745150838575e-05,0.0027704016413823,24,46,70,0.00017146796610491505,65.71428571428571,Robustness,lower
AHU21,ECOD,LIME,RelativeOutputStability,51.994685743819325,18.39977398804017,90.844922795091,11.882378684076027,52.27115882160907,7.736978246685874,411.9902104674613,24,46,70,40.38878013753305,65.71428571428571,Robustness,lower
AHU21,ECOD,LIME,SensitivityN,,,,,,,,0,70,70,,100.0,Faithfulness,higher
AHU21,ECOD,LIME,Sparseness,0.30822253848654657,0.3067597697004509,0.03617723657178865,0.2846522397326533,0.33677952442170084,0.2217959034482527,0.3822482851284767,70,0,70,0.05212728468904754,0.0,Complexity,higher
AHU21,ECOD,LIME,Sufficiency,0.5793698861829376,0.625,0.22347138846801076,0.4193548387096774,0.7202380952380952,0.0,1.0,70,0,70,0.30088325652841785,0.0,Faithfulness,higher
AHU21,ECOD,MAPLE,AvgSensitivity,0.8345960362652208,0.8061871819402489,0.23294611460559533,0.7285105174160328,0.8876586608854832,0.465799403378822,1.9648142308432484,70,0,70,0.1591481434694504,0.0,Sensitivity,lower
AHU21,ECOD,MAPLE,Completeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Fidelity,higher
AHU21,ECOD,MAPLE,Complexity,1.9676107040068724,1.9570122712228488,0.36984068443679335,1.6469869754541047,2.320473288902407,1.138454959011413,2.532046079251124,70,0,70,0.6734863134483025,0.0,Complexity,lower
AHU21,ECOD,MAPLE,Consistency,0.5707936507631677,0.6111111110997943,0.1989760700269455,0.3703703703635116,0.6111111110997943,0.3703703703635116,0.999999999875,70,0,70,0.2407407407362827,0.0,Faithfulness,lower
AHU21,ECOD,MAPLE,Faithfulness,0.0974559665864392,0.19073684235052515,0.3686442780876535,-0.23793937743058519,0.43342769989288843,-0.6084373535641312,0.6164880421024498,70,0,70,0.6713670773234737,0.0,Faithfulness,higher
AHU21,ECOD,MAPLE,FaithfulnessEstimate,0.004963555528924167,-0.0020470477633486002,0.4436360280414377,-0.3927105052155724,0.3867119848968015,-0.6855429707171565,0.7627570926225632,70,0,70,0.7794224901123739,0.0,Faithfulness,higher
AHU21,ECOD,MAPLE,LocalLipschitzEstimate,2.105741400282045,1.8869926293818848,0.848537123683784,1.4671295419598147,2.754187983588411,0.6414631086981374,4.686539104422049,70,0,70,1.2870584416285964,0.0,Robustness,lower
AHU21,ECOD,MAPLE,MaxSensitivity,2.100509503124509,1.4769455350155007,1.2618373733827695,1.298331866309821,2.5365883003596936,0.8118739636246849,5.5715114155968735,70,0,70,1.2382564340498727,0.0,Robustness,lower
AHU21,ECOD,MAPLE,Monotonicity,1.0,1.0,0.0,1.0,1.0,1.0,1.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,ECOD,MAPLE,MonotonicityCorrelation,0.2402880392071227,0.3125,0.30136268604073846,0.2034313725490196,0.4387254901960784,-0.5459477283232222,0.6225490196078433,70,0,70,0.23529411764705882,0.0,Faithfulness,higher
AHU21,ECOD,MAPLE,MonotonicityMetric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,ECOD,MAPLE,NonSensitivity,4.6571428571428575,5.0,2.199378794283818,2.0,6.0,2.0,9.0,70,0,70,4.0,0.0,Fidelity,lower
AHU21,ECOD,MAPLE,RelativeInputStability,0.0001321421760768408,0.0001109882115149,9.287478524626575e-05,6.979687594072011e-05,0.000142697558645175,2.620086600304387e-05,0.0003908291395326,24,46,70,7.290068270445488e-05,65.71428571428571,Robustness,lower
AHU21,ECOD,MAPLE,RelativeOutputStability,29.03308240513458,22.205557618957588,22.913582406075836,16.018641463581353,34.71524192056466,6.81778385953735,107.82502460900508,24,46,70,18.696600456983305,65.71428571428571,Robustness,lower
AHU21,ECOD,MAPLE,SensitivityN,,,,,,,,0,70,70,,100.0,Faithfulness,higher
AHU21,ECOD,MAPLE,Sparseness,0.6341111266408929,0.6476338901374183,0.11592190151474356,0.5350378620385907,0.7286067834847997,0.3998940180381523,0.804897695044068,70,0,70,0.19356892144620896,0.0,Complexity,higher
AHU21,ECOD,MAPLE,Sufficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,ECOD,SHAP,AvgSensitivity,,,,,,,,0,70,70,,100.0,Sensitivity,lower
AHU21,ECOD,SHAP,Completeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Fidelity,higher
AHU21,ECOD,SHAP,Complexity,2.4639649284720586,2.4427624650398645,0.10571447058635505,2.4033852906453603,2.523160734088343,2.2480554024833905,2.72839336752305,70,0,70,0.11977544344298252,0.0,Complexity,lower
AHU21,ECOD,SHAP,Consistency,0.5390476190327497,0.6666666666560846,0.16362956287917121,0.3174603174552784,0.6666666666560846,0.3174603174552784,0.6666666666560846,70,0,70,0.34920634920080623,0.0,Faithfulness,lower
AHU21,ECOD,SHAP,Faithfulness,-0.1255270050490196,-0.4515111574766759,0.576977794925103,-0.5656213235462416,0.5615477208669041,-0.893909479872423,0.8935325618970267,70,0,70,1.1271690444131457,0.0,Faithfulness,higher
AHU21,ECOD,SHAP,FaithfulnessEstimate,0.03084070045247813,-0.027725752840123748,0.4923376369801917,-0.46778167900368,0.5231349512097454,-0.8397761395231479,0.6303391258236154,70,0,70,0.9909166302134254,0.0,Faithfulness,higher
AHU21,ECOD,SHAP,LocalLipschitzEstimate,7.802875138693931,7.365367867378717,1.4460273050792842,6.836368658257041,8.351736675950661,5.741998814857631,12.47951080697523,70,0,70,1.5153680176936204,0.0,Robustness,lower
AHU21,ECOD,SHAP,MaxSensitivity,2.760592815662772,2.157144681650559,1.4968878199348845,1.88152833871416,3.067414750371181,1.3140741820820308,7.468168697177982,70,0,70,1.1858864116570211,0.0,Robustness,lower
AHU21,ECOD,SHAP,Monotonicity,1.0,1.0,0.0,1.0,1.0,1.0,1.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,ECOD,SHAP,MonotonicityCorrelation,-0.4315126050420168,-0.47794117647058826,0.21537357436054072,-0.5980392156862746,-0.3216911764705882,-0.7745098039215688,0.1053921568627451,70,0,70,0.2763480392156864,0.0,Faithfulness,higher
AHU21,ECOD,SHAP,MonotonicityMetric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,ECOD,SHAP,NonSensitivity,5.7,4.0,2.7628487713469467,3.0,8.75,3.0,11.0,70,0,70,5.75,0.0,Fidelity,lower
AHU21,ECOD,SHAP,RelativeInputStability,0.0009724496084220582,0.00027401858552779997,0.0031788637408844264,0.000177835302561625,0.000441562655196275,0.0001290313652757,0.015870527368168,24,46,70,0.00026372735263465,65.71428571428571,Robustness,lower
AHU21,ECOD,SHAP,RelativeOutputStability,,,,,,,,0,70,70,,100.0,Robustness,lower
AHU21,ECOD,SHAP,SensitivityN,,,,,,,,0,70,70,,100.0,Faithfulness,higher
AHU21,ECOD,SHAP,Sparseness,0.456604365845284,0.47625033578083154,0.06804731359018915,0.4265626944515751,0.5003455754351663,0.2566983676256676,0.5548372450548764,70,0,70,0.07378288098359126,0.0,Complexity,higher
AHU21,ECOD,SHAP,Sufficiency,0.6093985923711569,0.702729044834308,0.25048859588602385,0.3369565217391304,0.7432932469935245,0.0,1.0,70,0,70,0.4063367252543941,0.0,Faithfulness,higher
AHU21,HBOS,LIME,AvgSensitivity,1.0634469551971761,0.9617639463636793,0.21631108121973908,0.9090717360599103,1.320157690397529,0.791650760894783,1.4621929524879205,70,0,70,0.41108595433761863,0.0,Sensitivity,lower
AHU21,HBOS,LIME,Completeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Fidelity,higher
AHU21,HBOS,LIME,Complexity,2.5048106373741317,2.507692378268966,0.038767850515832855,2.4823911995998027,2.526939306110562,2.3810273732792817,2.5833364575498723,70,0,70,0.04454810651075913,0.0,Complexity,lower
AHU21,HBOS,LIME,Consistency,0.5004988661988945,0.5873015872922651,0.09527778594411772,0.396825396819098,0.5873015872922651,0.396825396819098,0.5873015872922651,70,0,70,0.1904761904731671,0.0,Faithfulness,lower
AHU21,HBOS,LIME,Faithfulness,-0.1574287717423484,-0.1453175352378252,0.39376834906019065,-0.5094772885604113,0.0664783515577208,-0.7634335085022744,0.6934331963043183,70,0,70,0.575955640118132,0.0,Faithfulness,higher
AHU21,HBOS,LIME,FaithfulnessEstimate,0.011151711462579374,-0.10765090379580755,0.5543629500097702,-0.5835905049143123,0.582493241324431,-0.720567210192669,0.7064489773869663,70,0,70,1.1660837462387432,0.0,Faithfulness,higher
AHU21,HBOS,LIME,LocalLipschitzEstimate,9.847357128665397,9.605597357015451,1.8966449487479915,8.54571203900828,10.838364709162834,6.5871348837658354,18.87238575897783,70,0,70,2.2926526701545544,0.0,Robustness,lower
AHU21,HBOS,LIME,MaxSensitivity,1.581648955105148,1.5142652079404568,0.2444659933541409,1.381903515778015,1.7978271994572748,1.2038518475494568,2.1644155034533523,70,0,70,0.4159236836792597,0.0,Robustness,lower
AHU21,HBOS,LIME,Monotonicity,1.0,1.0,0.0,1.0,1.0,1.0,1.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,HBOS,LIME,MonotonicityCorrelation,0.02062953700881935,0.01226241800071855,0.26764667741661796,-0.12867647058823528,0.22542377190983431,-0.5124445595018822,0.4607843137254902,70,0,70,0.3541002424980696,0.0,Faithfulness,higher
AHU21,HBOS,LIME,MonotonicityMetric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,HBOS,LIME,NonSensitivity,7.714285714285714,6.5,3.2174472604389344,5.0,10.0,4.0,14.0,70,0,70,5.0,0.0,Fidelity,lower
AHU21,HBOS,LIME,RelativeInputStability,0.00018478046509872763,0.0001073762084149,0.0002765398456972239,4.210273203100937e-05,0.0002723668544088,2.536776025869083e-05,0.0017502966860313,41,29,70,0.00023026412237779064,41.42857142857143,Robustness,lower
AHU21,HBOS,LIME,RelativeOutputStability,2666567.0934740975,191.8810175366061,10620490.34938206,99.85809323952309,4235.031390847273,41.87763689802688,67145317.0100143,41,29,70,4135.173297607749,41.42857142857143,Robustness,lower
AHU21,HBOS,LIME,SensitivityN,,,,,,,,0,70,70,,100.0,Faithfulness,higher
AHU21,HBOS,LIME,Sparseness,0.42655619744297796,0.42786212149374386,0.022747158014249844,0.4129739002442553,0.4408426089067611,0.3785182059377291,0.4903328567201836,70,0,70,0.027868708662505792,0.0,Complexity,higher
AHU21,HBOS,LIME,Sufficiency,0.47053948665638357,0.4791304347826087,0.21741557577932444,0.3648325358851674,0.6181318681318682,0.0,0.9,70,0,70,0.25329933224670076,0.0,Faithfulness,higher
AHU21,HBOS,MAPLE,AvgSensitivity,0.9302952989761656,0.9361583194497032,0.350868223941336,0.7850509343476154,1.0425783431858422,0.2430548460293321,1.924089425164697,70,0,70,0.2575274088382268,0.0,Sensitivity,lower
AHU21,HBOS,MAPLE,Completeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Fidelity,higher
AHU21,HBOS,MAPLE,Complexity,2.4523519075315057,2.501145504617126,0.15536508153112785,2.4070490542603244,2.5639866005685525,1.885917174067068,2.6581879631903,70,0,70,0.1569375463082281,0.0,Complexity,lower
AHU21,HBOS,MAPLE,Consistency,0.5948051947388328,0.5272727272631406,0.20665981664370475,0.4545454545371901,0.5272727272631406,0.4545454545371901,0.9999999998571428,70,0,70,0.07272727272595048,0.0,Faithfulness,lower
AHU21,HBOS,MAPLE,Faithfulness,0.09680181076325851,0.019751540013541652,0.23599813697585528,-0.07103690027596458,0.2799923667696526,-0.296220572019009,0.7083615060876308,70,0,70,0.3510292670456172,0.0,Faithfulness,higher
AHU21,HBOS,MAPLE,FaithfulnessEstimate,-0.025296410701621398,-0.0697246435831349,0.24471146328372598,-0.24424182992444574,0.131045540314306,-0.4412758643819214,0.4915945882387701,70,0,70,0.37528737023875175,0.0,Faithfulness,higher
AHU21,HBOS,MAPLE,LocalLipschitzEstimate,3.176905828825137,2.919522445901461,1.3769488298381478,2.178453877856548,3.9044123001378557,1.0921163590470946,8.802721874850718,70,0,70,1.7259584222813076,0.0,Robustness,lower
AHU21,HBOS,MAPLE,MaxSensitivity,1.929596662964989,1.6257064250098054,0.8979189123755426,1.4476065850865496,2.196402461180167,0.6982544538361298,4.774264628357458,70,0,70,0.7487958760936173,0.0,Robustness,lower
AHU21,HBOS,MAPLE,Monotonicity,1.0,1.0,0.0,1.0,1.0,1.0,1.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,HBOS,MAPLE,MonotonicityCorrelation,-0.01279868766025924,0.014711143580895151,0.20309058795445675,-0.1603322470437139,0.13981074286464176,-0.411942376825704,0.375229990821989,70,0,70,0.30014298990835564,0.0,Faithfulness,higher
AHU21,HBOS,MAPLE,MonotonicityMetric,0.1,0.0,0.30216609311120096,0.0,0.0,0.0,1.0,70,0,70,0.0,0.0,Faithfulness,higher
AHU21,HBOS,MAPLE,NonSensitivity,7.0285714285714285,6.0,2.5020074755818564,5.0,8.0,3.0,13.0,70,0,70,3.0,0.0,Fidelity,lower
AHU21,HBOS,MAPLE,RelativeInputStability,0.18175968043754118,0.0001484911618357,0.42174285816747986,4.595240147481656e-05,0.0004441677751737,2.3464039760465497e-05,1.6274423224910954,41,29,70,0.0003982153736988834,41.42857142857143,Robustness,lower
AHU21,HBOS,MAPLE,RelativeOutputStability,6538293499.276708,182.4019901016781,41649798489.084915,70.25645852540381,4168551.258524172,11.280055705229412,266721666872.1745,41,29,70,4168481.0020656465,41.42857142857143,Robustness,lower
AHU21,HBOS,MAPLE,SensitivityN,,,,,,,,0,70,70,,100.0,Faithfulness,higher
AHU21,HBOS,MAPLE,Sparseness,0.4493955617388758,0.4332777071325613,0.08005197620882062,0.3909082438044318,0.4982829592481566,0.3038357249703198,0.7022120949704731,70,0,70,0.10737471544372479,0.0,Complexity,higher
AHU21,HBOS,MAPLE,Sufficiency,0.5852362874816565,0.5897435897435898,0.2089988614591545,0.48928571428571427,0.6296296296296297,0.0,1.0,70,0,70,0.14034391534391538,0.0,Faithfulness,higher
AHU21,HBOS,SHAP,AvgSensitivity,2.0188710139987482,1.0923214093548346,1.639699817342551,0.9468781024465507,2.909781451748418,0.7118662295278981,5.970253484235573,70,0,70,1.9629033493018673,0.0,Sensitivity,lower
AHU21,HBOS,SHAP,Completeness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,70,0.0,0.0,Fidelity,higher
