dataset_name,model_name,metric,category,direction,xai_method,median,rank,is_best,best_methods,interpretation
AHU21,VAE,Consistency,Faithfulness,lower,MAPLE,0.9999999999818182,1.0,True,MAPLE,mayor consistencia
AHU21,VAE,Consistency,Faithfulness,lower,SHAP,0.999999999984127,2.0,False,MAPLE,mayor consistencia
AHU21,VAE,Faithfulness,Faithfulness,higher,LIME,-0.5454230306467736,2.0,False,MAPLE,mayor fidelidad
AHU21,VAE,Faithfulness,Faithfulness,higher,MAPLE,-0.01461943549596995,1.0,True,MAPLE,mayor fidelidad
AHU21,VAE,Faithfulness,Faithfulness,higher,SHAP,-0.6751633566854722,3.0,False,MAPLE,mayor fidelidad
AHU21,VAE,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.0018939544506614506,2.0,False,MAPLE,mayor estimación de fidelidad
AHU21,VAE,FaithfulnessEstimate,Faithfulness,higher,MAPLE,0.004240608830436001,1.0,True,MAPLE,mayor estimación de fidelidad
AHU21,VAE,FaithfulnessEstimate,Faithfulness,higher,SHAP,-0.014747732803121995,3.0,False,MAPLE,mayor estimación de fidelidad
AHU21,VAE,LocalLipschitzEstimate,Robustness,lower,LIME,8.219613609472217,3.0,False,SHAP,mayor estabilidad local
AHU21,VAE,LocalLipschitzEstimate,Robustness,lower,MAPLE,3.1403446529172294,2.0,False,SHAP,mayor estabilidad local
AHU21,VAE,LocalLipschitzEstimate,Robustness,lower,SHAP,1.9856974062996091,1.0,True,SHAP,mayor estabilidad local
AHU21,VAE,MaxSensitivity,Robustness,lower,LIME,1.8463500281190774,2.0,False,MAPLE,menor sensibilidad máxima
AHU21,VAE,MaxSensitivity,Robustness,lower,MAPLE,1.1292412977119384,1.0,True,MAPLE,menor sensibilidad máxima
AHU21,VAE,MaxSensitivity,Robustness,lower,SHAP,2.452007528218135,3.0,False,MAPLE,menor sensibilidad máxima
AHU21,VAE,Monotonicity,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
AHU21,VAE,Monotonicity,Faithfulness,higher,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
AHU21,VAE,Monotonicity,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
AHU21,VAE,MonotonicityCorrelation,Faithfulness,higher,LIME,0.2549019607843137,1.0,True,LIME,mayor correlación monotónica
AHU21,VAE,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.1961986880114975,2.0,False,LIME,mayor correlación monotónica
AHU21,VAE,MonotonicityCorrelation,Faithfulness,higher,SHAP,0.0919117647058823,3.0,False,LIME,mayor correlación monotónica
AHU21,VAE,MonotonicityMetric,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
AHU21,VAE,MonotonicityMetric,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
AHU21,VAE,MonotonicityMetric,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
AHU21,VAE,NonSensitivity,Fidelity,lower,LIME,4.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
AHU21,VAE,NonSensitivity,Fidelity,lower,MAPLE,4.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
AHU21,VAE,NonSensitivity,Fidelity,lower,SHAP,4.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
AHU21,VAE,RelativeInputStability,Robustness,lower,LIME,0.000119071128008,2.0,False,MAPLE,mayor estabilidad frente a cambios en la entrada
AHU21,VAE,RelativeInputStability,Robustness,lower,MAPLE,9.772966571785191e-05,1.0,True,MAPLE,mayor estabilidad frente a cambios en la entrada
AHU21,VAE,RelativeInputStability,Robustness,lower,SHAP,0.0002850895466444,3.0,False,MAPLE,mayor estabilidad frente a cambios en la entrada
AHU21,VAE,RelativeOutputStability,Robustness,lower,LIME,480.644979276515,2.0,False,MAPLE,mayor estabilidad relativa en la salida
AHU21,VAE,RelativeOutputStability,Robustness,lower,MAPLE,384.53740878263307,1.0,True,MAPLE,mayor estabilidad relativa en la salida
AHU21,VAE,RelativeOutputStability,Robustness,lower,SHAP,725.6247205264598,3.0,False,MAPLE,mayor estabilidad relativa en la salida
AHU21,VAE,Sparseness,Complexity,higher,LIME,0.49503037089291413,3.0,False,MAPLE,atribuciones más concentradas
AHU21,VAE,Sparseness,Complexity,higher,MAPLE,0.7432985276145907,1.0,True,MAPLE,atribuciones más concentradas
AHU21,VAE,Sparseness,Complexity,higher,SHAP,0.5534275431668995,2.0,False,MAPLE,atribuciones más concentradas
AHU21,VAE,Sufficiency,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, SHAP",mayor suficiencia
AHU21,VAE,Sufficiency,Faithfulness,higher,MAPLE,0.0,3.0,False,"LIME, SHAP",mayor suficiencia
AHU21,VAE,Sufficiency,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, SHAP",mayor suficiencia
ARAMIS20,AutoEncoder,AvgSensitivity,Sensitivity,lower,LIME,0.7058735557844437,1.0,True,LIME,menor sensibilidad media
ARAMIS20,AutoEncoder,AvgSensitivity,Sensitivity,lower,MAPLE,0.8903773638763632,3.0,False,LIME,menor sensibilidad media
ARAMIS20,AutoEncoder,AvgSensitivity,Sensitivity,lower,SHAP,0.7615411955523027,2.0,False,LIME,menor sensibilidad media
ARAMIS20,AutoEncoder,Completeness,Fidelity,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,AutoEncoder,Completeness,Fidelity,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,AutoEncoder,Completeness,Fidelity,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,AutoEncoder,Complexity,Complexity,lower,LIME,1.7107924970720243,3.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,AutoEncoder,Complexity,Complexity,lower,MAPLE,1.5841606067108351,1.0,True,MAPLE,explicaciones menos complejas
ARAMIS20,AutoEncoder,Complexity,Complexity,lower,SHAP,1.6323128400569482,2.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,AutoEncoder,Consistency,Faithfulness,lower,LIME,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,AutoEncoder,Consistency,Faithfulness,lower,MAPLE,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,AutoEncoder,Consistency,Faithfulness,lower,SHAP,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,AutoEncoder,Faithfulness,Faithfulness,higher,LIME,0.05629480465847135,1.0,True,LIME,mayor fidelidad
ARAMIS20,AutoEncoder,Faithfulness,Faithfulness,higher,MAPLE,-0.0599641740716853,3.0,False,LIME,mayor fidelidad
ARAMIS20,AutoEncoder,Faithfulness,Faithfulness,higher,SHAP,-0.0292570510506636,2.0,False,LIME,mayor fidelidad
ARAMIS20,AutoEncoder,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.0080960249759206,2.0,False,SHAP,mayor estimación de fidelidad
ARAMIS20,AutoEncoder,FaithfulnessEstimate,Faithfulness,higher,MAPLE,-0.016127887952545397,3.0,False,SHAP,mayor estimación de fidelidad
ARAMIS20,AutoEncoder,FaithfulnessEstimate,Faithfulness,higher,SHAP,0.0230627421484511,1.0,True,SHAP,mayor estimación de fidelidad
ARAMIS20,AutoEncoder,LocalLipschitzEstimate,Robustness,lower,LIME,7.475547395148714,3.0,False,SHAP,mayor estabilidad local
ARAMIS20,AutoEncoder,LocalLipschitzEstimate,Robustness,lower,MAPLE,5.1762387025112355,2.0,False,SHAP,mayor estabilidad local
ARAMIS20,AutoEncoder,LocalLipschitzEstimate,Robustness,lower,SHAP,3.6209279455076153,1.0,True,SHAP,mayor estabilidad local
ARAMIS20,AutoEncoder,MaxSensitivity,Robustness,lower,LIME,1.4817498618230198,2.0,False,SHAP,menor sensibilidad máxima
ARAMIS20,AutoEncoder,MaxSensitivity,Robustness,lower,MAPLE,2.2350004893240873,3.0,False,SHAP,menor sensibilidad máxima
ARAMIS20,AutoEncoder,MaxSensitivity,Robustness,lower,SHAP,1.4488181145805188,1.0,True,SHAP,menor sensibilidad máxima
ARAMIS20,AutoEncoder,Monotonicity,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,AutoEncoder,Monotonicity,Faithfulness,higher,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,AutoEncoder,Monotonicity,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,AutoEncoder,MonotonicityCorrelation,Faithfulness,higher,LIME,0.19642857142857145,1.0,True,LIME,mayor correlación monotónica
ARAMIS20,AutoEncoder,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.15023961205248143,2.0,False,LIME,mayor correlación monotónica
ARAMIS20,AutoEncoder,MonotonicityCorrelation,Faithfulness,higher,SHAP,0.0714285714285714,3.0,False,LIME,mayor correlación monotónica
ARAMIS20,AutoEncoder,MonotonicityMetric,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,AutoEncoder,MonotonicityMetric,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,AutoEncoder,MonotonicityMetric,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,AutoEncoder,NonSensitivity,Fidelity,lower,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,AutoEncoder,NonSensitivity,Fidelity,lower,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,AutoEncoder,NonSensitivity,Fidelity,lower,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,AutoEncoder,RelativeInputStability,Robustness,lower,LIME,2.688061712974849,1.0,True,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,AutoEncoder,RelativeInputStability,Robustness,lower,MAPLE,8.143283306546362,3.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,AutoEncoder,RelativeInputStability,Robustness,lower,SHAP,2.9856210476967817,2.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,AutoEncoder,RelativeOutputStability,Robustness,lower,LIME,2283.9306500811213,2.0,False,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,AutoEncoder,RelativeOutputStability,Robustness,lower,MAPLE,7191.43183498213,3.0,False,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,AutoEncoder,RelativeOutputStability,Robustness,lower,SHAP,1514.287320287367,1.0,True,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,AutoEncoder,Sparseness,Complexity,higher,LIME,0.35002123523841805,3.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,AutoEncoder,Sparseness,Complexity,higher,MAPLE,0.44867061953069054,1.0,True,MAPLE,atribuciones más concentradas
ARAMIS20,AutoEncoder,Sparseness,Complexity,higher,SHAP,0.42248585155137625,2.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,AutoEncoder,Sufficiency,Faithfulness,higher,LIME,0.8888888888888888,3.0,False,SHAP,mayor suficiencia
ARAMIS20,AutoEncoder,Sufficiency,Faithfulness,higher,MAPLE,0.9016393442622952,2.0,False,SHAP,mayor suficiencia
ARAMIS20,AutoEncoder,Sufficiency,Faithfulness,higher,SHAP,0.9393877551020408,1.0,True,SHAP,mayor suficiencia
ARAMIS20,ECOD,AvgSensitivity,Sensitivity,lower,LIME,0.7553498950414763,2.0,False,MAPLE,menor sensibilidad media
ARAMIS20,ECOD,AvgSensitivity,Sensitivity,lower,MAPLE,0.7135828271345479,1.0,True,MAPLE,menor sensibilidad media
ARAMIS20,ECOD,AvgSensitivity,Sensitivity,lower,SHAP,1.0200210994600971,3.0,False,MAPLE,menor sensibilidad media
ARAMIS20,ECOD,Completeness,Fidelity,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,ECOD,Completeness,Fidelity,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,ECOD,Completeness,Fidelity,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,ECOD,Complexity,Complexity,lower,LIME,1.9021932129257126,3.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,ECOD,Complexity,Complexity,lower,MAPLE,1.3032467963788437,1.0,True,MAPLE,explicaciones menos complejas
ARAMIS20,ECOD,Complexity,Complexity,lower,SHAP,1.7023440421839693,2.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,ECOD,Consistency,Faithfulness,lower,LIME,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,ECOD,Consistency,Faithfulness,lower,MAPLE,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,ECOD,Consistency,Faithfulness,lower,SHAP,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,ECOD,Faithfulness,Faithfulness,higher,LIME,-0.3654585001856159,2.0,False,MAPLE,mayor fidelidad
ARAMIS20,ECOD,Faithfulness,Faithfulness,higher,MAPLE,0.21417497848222788,1.0,True,MAPLE,mayor fidelidad
ARAMIS20,ECOD,Faithfulness,Faithfulness,higher,SHAP,-0.7104047997037924,3.0,False,MAPLE,mayor fidelidad
ARAMIS20,ECOD,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.02837426280314835,3.0,False,MAPLE,mayor estimación de fidelidad
ARAMIS20,ECOD,FaithfulnessEstimate,Faithfulness,higher,MAPLE,0.06362728734560535,1.0,True,MAPLE,mayor estimación de fidelidad
ARAMIS20,ECOD,FaithfulnessEstimate,Faithfulness,higher,SHAP,0.011115726749005149,2.0,False,MAPLE,mayor estimación de fidelidad
ARAMIS20,ECOD,LocalLipschitzEstimate,Robustness,lower,LIME,12.057818119291142,3.0,False,MAPLE,mayor estabilidad local
ARAMIS20,ECOD,LocalLipschitzEstimate,Robustness,lower,MAPLE,4.05480575173268,1.0,True,MAPLE,mayor estabilidad local
ARAMIS20,ECOD,LocalLipschitzEstimate,Robustness,lower,SHAP,7.251624934125423,2.0,False,MAPLE,mayor estabilidad local
ARAMIS20,ECOD,MaxSensitivity,Robustness,lower,LIME,1.5004163130135857,1.0,True,LIME,menor sensibilidad máxima
ARAMIS20,ECOD,MaxSensitivity,Robustness,lower,MAPLE,1.9944530332661932,3.0,False,LIME,menor sensibilidad máxima
ARAMIS20,ECOD,MaxSensitivity,Robustness,lower,SHAP,1.7684308671088105,2.0,False,LIME,menor sensibilidad máxima
ARAMIS20,ECOD,Monotonicity,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,ECOD,Monotonicity,Faithfulness,higher,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,ECOD,Monotonicity,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,ECOD,MonotonicityCorrelation,Faithfulness,higher,LIME,0.33928571428571436,1.0,True,LIME,mayor correlación monotónica
ARAMIS20,ECOD,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.24325311492780088,3.0,False,LIME,mayor correlación monotónica
ARAMIS20,ECOD,MonotonicityCorrelation,Faithfulness,higher,SHAP,0.3214285714285715,2.0,False,LIME,mayor correlación monotónica
ARAMIS20,ECOD,MonotonicityMetric,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,ECOD,MonotonicityMetric,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,ECOD,MonotonicityMetric,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,ECOD,NonSensitivity,Fidelity,lower,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,ECOD,NonSensitivity,Fidelity,lower,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,ECOD,NonSensitivity,Fidelity,lower,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,ECOD,RelativeInputStability,Robustness,lower,LIME,3.252573971420893,1.0,True,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,ECOD,RelativeInputStability,Robustness,lower,MAPLE,6.770833223786267,3.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,ECOD,RelativeInputStability,Robustness,lower,SHAP,4.4410488325048805,2.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,ECOD,RelativeOutputStability,Robustness,lower,LIME,122.49223095821344,2.0,False,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,ECOD,RelativeOutputStability,Robustness,lower,MAPLE,386.1035086614015,3.0,False,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,ECOD,RelativeOutputStability,Robustness,lower,SHAP,105.24005814457855,1.0,True,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,ECOD,Sparseness,Complexity,higher,LIME,0.16163187238625404,3.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,ECOD,Sparseness,Complexity,higher,MAPLE,0.5861938521235508,1.0,True,MAPLE,atribuciones más concentradas
ARAMIS20,ECOD,Sparseness,Complexity,higher,SHAP,0.3686231082310695,2.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,ECOD,Sufficiency,Faithfulness,higher,LIME,0.9069767441860463,2.0,False,SHAP,mayor suficiencia
ARAMIS20,ECOD,Sufficiency,Faithfulness,higher,MAPLE,0.0,3.0,False,SHAP,mayor suficiencia
ARAMIS20,ECOD,Sufficiency,Faithfulness,higher,SHAP,0.9439203354297694,1.0,True,SHAP,mayor suficiencia
ARAMIS20,HBOS,AvgSensitivity,Sensitivity,lower,LIME,0.5406014913402684,1.0,True,LIME,menor sensibilidad media
ARAMIS20,HBOS,AvgSensitivity,Sensitivity,lower,MAPLE,0.5958905261475196,2.0,False,LIME,menor sensibilidad media
ARAMIS20,HBOS,AvgSensitivity,Sensitivity,lower,SHAP,0.7813898634576522,3.0,False,LIME,menor sensibilidad media
ARAMIS20,HBOS,Completeness,Fidelity,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,HBOS,Completeness,Fidelity,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,HBOS,Completeness,Fidelity,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,HBOS,Complexity,Complexity,lower,LIME,1.6289380459927085,3.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,HBOS,Complexity,Complexity,lower,MAPLE,1.4287137301356416,1.0,True,MAPLE,explicaciones menos complejas
ARAMIS20,HBOS,Complexity,Complexity,lower,SHAP,1.57827620588276,2.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,HBOS,Consistency,Faithfulness,lower,LIME,0.4920634920556815,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,HBOS,Consistency,Faithfulness,lower,MAPLE,0.4920634920556815,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,HBOS,Consistency,Faithfulness,lower,SHAP,0.4920634920556815,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,HBOS,Faithfulness,Faithfulness,higher,LIME,0.0472505310245981,2.0,False,MAPLE,mayor fidelidad
ARAMIS20,HBOS,Faithfulness,Faithfulness,higher,MAPLE,0.20152358180392066,1.0,True,MAPLE,mayor fidelidad
ARAMIS20,HBOS,Faithfulness,Faithfulness,higher,SHAP,-0.18012887824314577,3.0,False,MAPLE,mayor fidelidad
ARAMIS20,HBOS,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.10366257615205855,3.0,False,SHAP,mayor estimación de fidelidad
ARAMIS20,HBOS,FaithfulnessEstimate,Faithfulness,higher,MAPLE,-0.0658957169332363,2.0,False,SHAP,mayor estimación de fidelidad
ARAMIS20,HBOS,FaithfulnessEstimate,Faithfulness,higher,SHAP,0.1266808901937679,1.0,True,SHAP,mayor estimación de fidelidad
ARAMIS20,HBOS,LocalLipschitzEstimate,Robustness,lower,LIME,9.317101073256918,3.0,False,MAPLE,mayor estabilidad local
ARAMIS20,HBOS,LocalLipschitzEstimate,Robustness,lower,MAPLE,4.502328964593685,1.0,True,MAPLE,mayor estabilidad local
ARAMIS20,HBOS,LocalLipschitzEstimate,Robustness,lower,SHAP,4.981865108206274,2.0,False,MAPLE,mayor estabilidad local
ARAMIS20,HBOS,MaxSensitivity,Robustness,lower,LIME,1.252957553095838,1.0,True,LIME,menor sensibilidad máxima
ARAMIS20,HBOS,MaxSensitivity,Robustness,lower,MAPLE,1.672077931922753,3.0,False,LIME,menor sensibilidad máxima
ARAMIS20,HBOS,MaxSensitivity,Robustness,lower,SHAP,1.4747313300558287,2.0,False,LIME,menor sensibilidad máxima
ARAMIS20,HBOS,Monotonicity,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,HBOS,Monotonicity,Faithfulness,higher,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,HBOS,Monotonicity,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,HBOS,MonotonicityCorrelation,Faithfulness,higher,LIME,0.23214285714285715,3.0,False,SHAP,mayor correlación monotónica
ARAMIS20,HBOS,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.25,2.0,False,SHAP,mayor correlación monotónica
ARAMIS20,HBOS,MonotonicityCorrelation,Faithfulness,higher,SHAP,0.3571428571428572,1.0,True,SHAP,mayor correlación monotónica
ARAMIS20,HBOS,MonotonicityMetric,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,HBOS,MonotonicityMetric,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,HBOS,MonotonicityMetric,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,HBOS,NonSensitivity,Fidelity,lower,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,HBOS,NonSensitivity,Fidelity,lower,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,HBOS,NonSensitivity,Fidelity,lower,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,HBOS,RelativeInputStability,Robustness,lower,LIME,2.421267316935557,1.0,True,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,HBOS,RelativeInputStability,Robustness,lower,MAPLE,2.705409811922297,2.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,HBOS,RelativeInputStability,Robustness,lower,SHAP,2.8673881350457484,3.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,HBOS,RelativeOutputStability,Robustness,lower,LIME,315.1196110650078,3.0,False,MAPLE,mayor estabilidad relativa en la salida
ARAMIS20,HBOS,RelativeOutputStability,Robustness,lower,MAPLE,272.0843542448517,1.0,True,MAPLE,mayor estabilidad relativa en la salida
ARAMIS20,HBOS,RelativeOutputStability,Robustness,lower,SHAP,280.50753971468066,2.0,False,MAPLE,mayor estabilidad relativa en la salida
ARAMIS20,HBOS,Sparseness,Complexity,higher,LIME,0.4214059530085982,3.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,HBOS,Sparseness,Complexity,higher,MAPLE,0.5353244978328975,1.0,True,MAPLE,atribuciones más concentradas
ARAMIS20,HBOS,Sparseness,Complexity,higher,SHAP,0.45191507435542755,2.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,HBOS,Sufficiency,Faithfulness,higher,LIME,0.6505813953488373,1.0,True,LIME,mayor suficiencia
ARAMIS20,HBOS,Sufficiency,Faithfulness,higher,MAPLE,0.5081967213114754,3.0,False,LIME,mayor suficiencia
ARAMIS20,HBOS,Sufficiency,Faithfulness,higher,SHAP,0.54,2.0,False,LIME,mayor suficiencia
ARAMIS20,IForest,AvgSensitivity,Sensitivity,lower,LIME,0.6401215201767109,1.0,True,LIME,menor sensibilidad media
ARAMIS20,IForest,AvgSensitivity,Sensitivity,lower,MAPLE,0.6534900849949696,2.0,False,LIME,menor sensibilidad media
ARAMIS20,IForest,AvgSensitivity,Sensitivity,lower,SHAP,1.1130652156915377,3.0,False,LIME,menor sensibilidad media
ARAMIS20,IForest,Completeness,Fidelity,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,IForest,Completeness,Fidelity,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,IForest,Completeness,Fidelity,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,IForest,Complexity,Complexity,lower,LIME,1.7465815143670576,3.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,IForest,Complexity,Complexity,lower,MAPLE,1.3891381502118794,1.0,True,MAPLE,explicaciones menos complejas
ARAMIS20,IForest,Complexity,Complexity,lower,SHAP,1.660568797805212,2.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,IForest,Consistency,Faithfulness,lower,LIME,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,IForest,Consistency,Faithfulness,lower,MAPLE,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,IForest,Consistency,Faithfulness,lower,SHAP,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,IForest,Faithfulness,Faithfulness,higher,LIME,0.16154485326136436,1.0,True,LIME,mayor fidelidad
ARAMIS20,IForest,Faithfulness,Faithfulness,higher,MAPLE,-0.19928195667748574,3.0,False,LIME,mayor fidelidad
ARAMIS20,IForest,Faithfulness,Faithfulness,higher,SHAP,-0.0423516037695923,2.0,False,LIME,mayor fidelidad
ARAMIS20,IForest,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.2269475186098574,3.0,False,SHAP,mayor estimación de fidelidad
ARAMIS20,IForest,FaithfulnessEstimate,Faithfulness,higher,MAPLE,-0.14787412597409866,2.0,False,SHAP,mayor estimación de fidelidad
ARAMIS20,IForest,FaithfulnessEstimate,Faithfulness,higher,SHAP,-0.0897004259188702,1.0,True,SHAP,mayor estimación de fidelidad
ARAMIS20,IForest,LocalLipschitzEstimate,Robustness,lower,LIME,9.579883751618725,3.0,False,SHAP,mayor estabilidad local
