,s0,s1,s2,s5,s6,s8,s9
11917,0.012053601027725366,0.06474819626423732,-0.00352255896400243,0.03960538417813416,0.0672456178404302,0.026560288814635607,-0.004491924726501678
11918,0.019257088935734197,0.0929197831132165,-0.004105648142633041,0.014868137487404242,0.06627279638423736,0.03865528614310375,-0.00917744389863405
11923,0.04430932656266188,0.04024473381555755,0.024364580728218822,0.02171010858100335,0.06437702602637785,0.08240700484648411,0.02642227522465513
11935,0.033543959421516306,0.014827312147817396,0.00026449790825489424,0.009564853172788865,0.04531834944766365,0.04874881527555556,0.067315925584709
18919,0.004875258514869681,0.06250444819343892,-0.0010244871695203313,0.07174137482791042,0.09169036288031227,0.03407521672848893,0.02757170953829208
18920,0.015112379032290605,0.03337965206120394,-0.0023827425898410456,0.04799000364938799,0.06573541223120044,0.05855231617757482,-0.012422743976486739
18923,0.005521043251808294,0.01454451539579897,-0.0076485493075940224,0.034607557083023606,0.07323325016596473,0.04571300915277023,0.036190545354078944
18958,0.02754195048505429,0.014344638075962314,-0.001422622035541776,0.07313787796945687,0.1191676922306837,0.01446971390854151,0.03925120885421941
20951,0.01445248194454412,0.09625879114164954,-0.006334854388372786,0.025689159385664902,0.057867335246773496,0.03437574262696216,-0.009045128052138768
20985,0.04701964420093077,0.0170376745185104,-0.0016926594739010883,-0.0010098350176919845,0.026492766342373283,0.07085750538876383,0.08961244586747612
35865,0.016886412639621186,0.08880751330347142,-0.0017498751424958104,0.048820823248705965,0.029738461510651782,0.020733107131200534,-0.009571464478720081
35906,0.050740543024379955,0.0358088041324773,-0.009539687681037625,0.050994580392712575,0.1308598220749434,0.023788714268911382,0.032365687502251904
35911,0.0720919628597009,0.051261153329367225,0.012960230095867914,0.024870008914184574,0.12552149409700342,0.01238435793075646,0.03653575420001581
35919,0.08949418815628819,0.052440642832515066,0.00947569191449703,0.043894634361736774,0.08550058197468587,0.012049821406060248,-0.0011514362572268733
45782,0.04319168398171321,0.010039643881996149,-0.017306043813240166,0.04746846249474228,0.06293260640606337,0.010756723607749515,0.08261414275954002
46809,0.0330850534053634,0.1033180629335983,0.01034585161853663,0.03833135611578996,0.00042207748013673704,0.05673164514774716,0.06764291446567379
271817,0.043745286645248245,0.0935588309686467,0.13339092580781126,0.01749484243381296,0.05550277015585595,0.06606939251119463,0.09927790640799898
272820,0.08312783443211165,0.03522202752351345,0.11888654816009518,-0.007152980714347724,0.002469536732385332,0.04160850168024329,0.13891863814295324
307641,0.05867066554178307,0.019797820359110686,0.006098042098031619,0.004473197657040195,0.07995417043835501,-0.0009698867546300464,0.13264137608245472
308756,0.017118410590307217,0.018728450457198998,0.01893214927311596,0.003967837205030733,0.054333172838032594,0.06189889038145726,0.09731157730401087
309757,-0.00216829025812938,0.05117786716825982,0.042648856337605276,-0.011987440760555494,0.10290486749487472,0.06390382551040506,0.14286792285097727
310719,0.007420613045993038,0.010649433208702637,-0.004459376139462748,0.011697368363491943,0.061759805598023396,0.06166932670711241,0.023799061904087676
316611,0.007870341208157626,0.01965287027581501,0.007804629718955368,0.06415839493757931,0.0341910685594834,0.04429027956918205,0.03021158557845469
317394,0.030691284113637075,0.016880763013275613,0.05832442180851573,-0.022235232861576665,0.05097653956556032,0.05067229311821654,0.027913306136103124
317615,0.011434239029304676,0.0484650645156424,0.04619646325183196,0.015430509590067197,0.060054978470835726,0.08906316161070624,0.08712749555368747
318513,0.040912589079769586,0.010158496387139924,-0.004752582387974584,-0.0034739284689462467,0.03370766351844937,0.08536175687525203,0.07794634256680325
318558,0.0036027366853535053,0.07523169821151071,0.04783449815658513,0.0014134243492233713,0.07295054987939871,0.07017432215364709,0.10453111219795976
340530,0.04004337629569212,0.08953076602010487,-0.005470496505858168,0.013988359605646867,0.046945153152796085,0.0032131648824525166,-0.0075522553409274025
385204,-0.0021647927840105197,0.09959639982628687,-0.01505707674879074,0.01697064326568983,0.03895439862532606,0.03830144846464948,-0.008904863127312961
385205,-0.0019087371680739122,0.041880351576796135,-0.010413590489972232,0.058834538215523924,0.03528133628276675,0.026496892007897288,-0.01232966296148176
385347,-0.026646379312107095,-0.025501168249096155,-0.023204638734659964,0.04465502608145024,-0.012999005255907246,-0.020192828103710304,0.01346289591818395
385508,0.01680312168131474,0.01430091190623271,0.005190638635088012,-0.07564432391016664,-0.021523416925546036,-0.016496668951446514,-0.013550591457600611
385527,0.004772312468613722,-0.02161716433043772,-0.006353199001922506,-0.03338420128260942,-0.023094405120749617,-0.034148295031399205,-0.015553807654592312
385564,0.02854143797094288,0.008912679910968755,0.001739657276776424,-0.07571442878291537,-0.023387495521149645,-0.018773725853783733,-0.00955363191059873
386248,0.03970730755401656,0.13443195324463691,0.03922258988660444,0.0010255338890194855,0.1062281615926969,0.026347924111926352,0.09967835922597702
392256,0.03207386391156682,0.007338177897086325,0.011519996430857765,0.00903928430887817,0.02679954615703817,0.10246944518361378,0.06537520722308313
429198,0.05085935761250668,0.0379779996020876,0.059129601952108445,0.0018511012690755294,0.04743151414412001,0.04604585385202015,0.07573478077691177
430125,0.017261038822525655,0.04193213318642228,0.06067499083516101,-0.01940276906003033,0.07846193280895952,0.0023095482694877015,0.10365550231998295
432034,-0.007682783408125897,0.005715236243829498,0.03546930165174992,-0.028826852062943237,0.09512779951281515,0.04437871954344047,0.007791562960864363
434986,0.035436889086321234,0.002454093107657057,0.0359204458214927,-0.021481659418998465,0.05360017357009915,0.033281398626334974,-0.010474775421320696
435209,0.015093301977759741,0.023909064582503328,0.026485167425933317,-0.00036139671419423657,0.05678799494763856,0.07994091322245254,0.08547209667786769
438222,0.03538220023086178,0.05515130717280438,0.017869483768526963,0.03114758651904277,0.04336532821595636,0.02051360987440354,0.02050253973238044
438253,0.023111602373961256,0.0187659311354113,0.019779522765076656,0.0027710014212025437,0.061621813915499764,0.039570511937982555,0.14629515676160812
446138,-0.018009432886132073,0.022717221967481625,-0.012101230842003343,0.00898972432375009,0.04743321582723068,0.05086712434639042,0.005768346587890802
446140,-0.02357086478472578,0.039962379856621606,-0.005229731654665499,-0.005086635132063511,-0.011508254935613197,0.10912833344505231,-0.012487607507304259
446263,-0.01977221237383039,0.030824921252950662,-0.014662405896713073,0.020906393632194188,0.030490141479615204,0.08700355925661278,0.004444890648059301
446395,0.008573800868236198,-0.030053076890395432,0.013312049883071187,0.003944718520279943,-0.008833589183368138,-0.0034878547870760977,0.009500818824627262
446396,-0.019808551032471384,-0.023571799243327436,-0.02605630717994398,0.032185589073971954,-0.0230455285905981,-0.013592564722184066,-0.010975608639356338
447164,0.04514455981697474,0.012861366779012631,0.025612798007606397,0.026211911053390245,0.01152336764173751,0.07013295979667931,0.06985743721381671
447190,0.06988726708378866,0.04618859526837243,0.03303458983700453,0.08191437888431322,0.014873972030404626,0.06247071259179515,0.08873089882095263
447197,-0.006609523965073278,0.01847756965433157,0.07919961575127621,-0.014769892657302866,0.11869947490829315,0.012759517082652959,0.167012526589366
513409,-0.031542242064048064,-0.03277906711948951,-0.03280745703102462,0.08878898162193224,-0.021098926308161917,-0.014046197330559848,-0.01316448963869479
513454,-0.02734324120649976,-0.024581673429757,-0.025543773253235175,0.03428878689042702,-0.022258463313185133,-0.006041694320895234,-0.007161077521366259
513582,0.01693391603448746,-0.0027733489559808723,-0.0013699164826389836,-0.0695953502517318,-0.023340016208656725,-0.027145077854392276,-0.015289984823638808
513775,0.035075769087003814,0.016263908316588433,0.027234452596348938,-0.020241862648249856,0.0035289096281156088,0.018047480212630806,-0.010926482624965565
513792,-0.008774044516686171,0.019913531075420675,-0.019113784904778434,0.008801350801320437,-0.009110068602616456,0.02060786160606814,-0.00689839181845247
513839,-0.0033857350172885694,0.022205412023995674,-0.019233763179505734,0.04078771681866229,0.02360960064548842,0.01186475502098635,-0.00048667336667173884
590810,0.05884785997127528,0.019579307280175113,0.0008218817770181873,0.05874033565385729,0.0013032846905290398,0.018455050150606975,0.1468397086506447
591850,0.039500743400164275,0.010308544484927698,0.016531897430026938,0.01797442501594911,0.038636104019408535,0.05849276341789135,0.08022905237790333
593773,0.03303474451514768,0.00467331194738999,0.0030300482321531,0.03987599374136583,0.03643774206553034,0.1038755728726125,0.0601738195768025
593815,0.03914832157952354,0.0031635808829652344,0.0016072936966923172,0.01986070480736242,0.015277920409384499,0.06705783037243292,0.07019967728546972
593866,0.018758026417483732,0.017016418895545612,0.012180433590941503,0.001899034470602586,0.0481334407406018,0.06347185159270556,0.10596826544317355
631799,0.02891986285948357,0.08309620975465537,0.007434668453501465,0.0266941519247874,0.052687268162351635,0.015158865276268306,0.007115533453070254
631814,0.043648499996659436,0.025270378308572795,0.03331660587505614,0.04028152695008654,0.017786351271868825,0.04689178523085593,0.11290560557465652
631822,0.04709149762678343,0.026477781586215013,-0.0013777747568189016,0.031138720544835123,0.11180885526462289,0.0006310881028366364,0.03775383465307215
646702,0.01804120847693468,0.031070998396682124,-0.0053781084539873585,0.026369601213602694,0.08575250530025674,0.05827384293339045,0.0990495732262212
647568,0.002698720836509804,0.012612279275991949,-0.027851139564408725,0.06234241936269344,0.02632729004621203,0.007190971452048331,-0.0068608444993750375
647859,0.04210492136920833,0.019190421985391882,0.05178328365872525,0.07468104216528078,0.045704055515732006,0.07864181895513814,0.04223976146791553
695797,0.053359730306933695,0.09244962037435148,0.04567774683118146,0.08986403760183187,0.022745034331923257,0.040903966756890814,0.057731763150600655
