,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10163,-0.06369923889505674,-0.003811459378715576,-0.04289259680657398,0.019277446369584617,-0.026371395312500046,-0.037890540925010874,-0.00190134352715976,-0.05424078460311291,-0.030238424178631818,0.021448950794449806,-0.027249388069752717,-0.06973570960959569,0.3291233531866229,-0.02390451377644126,0.0619383763090387,-0.004072422036228207,-0.028689366343063627
10164,-0.06369923889505674,-0.004971160671022046,-0.04295320235389205,0.01954931840990437,-0.026572289519167458,-0.037821064534831694,-0.0016191309718947,-0.05403449591666126,-0.030532924661060556,0.021448950794449806,-0.021402056302091438,-0.06949854985596848,0.3291233531866229,-0.024466004157668086,0.0619383763090387,-0.0036694207299599324,-0.028691382179184433
10165,-0.06658929374783323,0.06868486791787776,-0.042969057420472134,0.018610052778828656,-0.04267687184569427,-0.037676931461233854,-0.0029553100521724773,-0.03289340624951412,-0.029727853560784112,-0.04486231523798434,-0.02058382852398627,-0.07033365513407763,0.3291233531866229,-0.02574580735360013,0.0619383763090387,-0.004790657388335118,-0.026977084964166703
10172,-0.05926435639697725,0.1455213506235506,-0.04373184235293087,0.017803033085024345,-0.03832190236412478,-0.03723721989457285,-0.00680822754176913,-0.028713770001250277,-0.029744017092054653,-0.0523117715945407,-0.008672430822150745,-0.0716246262636997,0.3291233531866229,-0.023680020181013534,-0.006511229448971201,-0.006165583267750879,-0.029008373054632386
10173,-0.06220173514966387,0.12632398605354261,-0.06509021540234702,0.01770698203672766,-0.045007912837821074,-0.03770230468833413,-0.003432173847824793,-0.010570642961204801,-0.029398119142039325,-0.05067922562106386,-0.01121219643120766,-0.0708799022323654,0.3291233531866229,-0.015555405053915727,0.010067124107577707,-0.006382896765885937,-0.0305004831296809
10174,-0.06369923889505674,-0.03487256080637721,-0.07519814862956542,0.023305029893949003,0.005070684229854683,-0.0403596834190712,0.0029505229623936757,-0.014639759602914637,-0.04334732581334966,0.021448950794449806,-0.020578227098745155,-0.0632111192324234,0.3291233531866229,-0.0172172484117796,0.0619383763090387,-0.0023706850488618425,-0.03161998792006007
10176,-0.06369923889505674,-0.020385819652921855,-0.043363574972543784,0.023305029893949003,-0.042912297830635715,-0.03716623109372047,0.0029505229623936757,-0.032289993563010044,-0.031823895187911844,0.021448950794449806,-0.016187784952024026,-0.0632111192324234,0.3291233531866229,-0.028185890118306328,0.0619383763090387,-0.0023952293869126673,-0.026979146470109183
10177,-0.06369923889505674,-0.02464564200016711,-0.04387138822020539,0.023305029893949003,-0.04981494129996514,-0.036529195130218295,0.0029505229623936757,-0.03358079800550354,-0.028685743461341673,0.021448950794449806,-0.028294955320223025,-0.0632111192324234,0.3291233531866229,-0.022338276107305266,0.0619383763090387,-0.0015111108483322477,-0.029321481476878297
10184,-0.06872971660220967,0.002968948984721387,-0.044596914624668804,0.019636145143546946,-0.03704735112102894,-0.036537222372132805,-0.005340071078451081,-0.033176783636867824,-0.03140657222325649,0.021448950794449806,-0.020819653448445843,-0.06949134791724315,0.3291233531866229,-0.025574619095910994,0.0619383763090387,-0.003834604113930107,-0.027091285756892833
10185,-0.06369923889505674,-0.024622530984442142,-0.05968001098997311,0.013608815542372532,0.009906413888169097,-0.04400073323142245,-0.0062009925208098005,0.011635162823139589,-0.03784237723992534,0.021448950794449806,-0.04050248699260536,-0.0620275412962053,0.3291233531866229,-0.023240962024324546,0.0619383763090387,-0.0028600253751693006,-0.031098325504375912
10187,-0.06370692436802583,-0.00937659170461072,-0.04027461912032576,0.023302234236629527,-0.03804183893522389,-0.03648066933965871,0.002940879273225838,-0.023989583594228925,-0.028707099325463614,0.021448950794449806,-0.02484815834408302,-0.06320283733007459,0.3291233531866229,-0.030920599949327665,0.0619383763090387,-0.0017346689604950671,-0.029503301128303516
10188,-0.0638228982673848,-0.029036125513744987,-0.040280482264357265,0.023255008664150423,-0.03197932842177581,-0.03644541500378923,0.002779218060024957,-0.0258909920251105,-0.028724993922159714,0.021448950794449806,-0.01775705547377482,-0.06306387255890572,0.3291233531866229,-0.030659054999628815,0.0619383763090387,-0.0006151790409341384,-0.029440815377392737
10191,0.01007727689436183,-0.0031203134913230235,-0.04011394201807844,0.023114255045847243,-0.03850848963568085,-0.03626950337473028,0.004799971503382072,-0.03386570359005203,-0.02864908769259894,-0.05536432853536288,-0.0323320006268015,-0.0627812203065477,0.3291233531866229,-0.032233764954218064,0.0619383763090387,-0.001079636886204688,-0.028401102976839787
