observation,PS1,PS3,PS4,PS5,EPS1,VS1
9,-708.7134826231344,-592.6324541627325,4.547473508864641e-13,-303.76556469441744,-9.277391507731409,138.7924471010508
5,-650.8329610293482,-565.6913950151887,6.821210263296962e-13,-397.12253344487317,12.308323702817688,137.85312857514282
249,-1135.9381489801733,-450.5012788120664,-2.0463630789890885e-12,566.332427477412,-478.2858940404567,-12.815316180734044
252,-1119.8483048506966,-457.6017248211115,-2.2737367544323206e-12,576.310394424874,-516.7051310810689,2.800960100680186
255,-1120.6383910084382,-455.7368739597687,-2.0463630789890885e-12,569.7629410997181,-510.98390155540255,3.5741906413347806
685,4805.741768599038,4740.957814925534,-7.275957614183426e-12,2473.290934629573,504.45927625763034,-744.1393108221528
403,-1184.0270109542432,-445.24691256593655,-1.5916157281026244e-12,718.1520454561735,-603.3410519608051,2.629668360345704
420,-1180.2640364941178,-450.3668802058219,-1.8189894035458565e-12,718.6797123574445,-608.1041088960974,14.558512850732768
