,s0,s1,s2,s5,s6,s8,s9
11917,-0.03371658745375486,0.016277652393814023,-0.02349990616583025,-0.006639940443124419,0.03483312494140765,-0.012414771868749463,7.607336360347672e-05
11918,-0.03498726017958502,0.022215569526241156,-0.028313769027727923,-0.024975549632502904,0.022318517862250923,-0.015540204223241167,-0.022298735441103244
11923,-0.029317169903978882,0.0049503705256087015,0.0061129229734727085,-0.016922666870190537,0.03449674261194221,0.0014144623725801297,-0.00035081381405391223
11935,0.018203172694957928,-0.028954418353801938,0.027544493567168978,-0.019304144039161013,0.04190382835126124,0.00272366520916491,0.059785714372631305
18918,-0.031426963239228625,0.01576700171092783,0.0025883530677507185,-0.01586395476299105,0.03431579839317917,0.004186286537627341,-0.009774336968493193
18919,-0.03306373297953628,0.017506883493185903,-0.030218513181994363,0.06630814437236202,0.04180513001382549,-0.017150480508728857,0.030801246932249917
18923,-0.01805310678424413,-0.006791988005449846,-0.003021896039318781,-0.005874241852023648,0.08049592032592812,-0.003573336589284545,0.043342850930649816
18958,-0.012848670526300902,-0.03465965999839963,-0.011883592179959426,0.06151660724517198,0.07086073143231941,-0.029704083508124732,0.03870090997251884
20951,-0.03435611990117128,0.02705179463146226,-0.02796185377999037,-0.016806549515563884,0.0224645994267097,-0.013284503168200724,-0.022736661325834084
20985,0.07079970821233861,-0.004179744803503948,0.03780542809108845,-0.030991340461365233,0.0217039455304533,0.005110213691285782,0.06907137910295692
35867,-0.03344969046306835,-0.0012585153071283496,-0.024624409719509858,-0.024658718487390225,-0.0006674620285385947,-0.026041173832013244,0.041990371693928136
35906,-0.005945529951671527,-0.011565579345782392,-0.019791383620849753,0.019677632563909198,0.06343503818491524,0.07266400213707887,0.03624838601465379
35911,-0.017106607640554057,-0.015053247315098354,-0.03255966232261594,-0.018028999543569037,0.036577338486031404,-0.026630653629863592,0.027918597303935092
35919,-0.0198186193131823,-0.011996587718325345,-0.03266166332866422,-0.01041964463099392,0.021826555084400488,-0.027355363261841768,-0.013732627389121281
45782,0.02644718446724858,-0.009628318038382258,0.006537348436569369,0.0059987780864338165,0.051044153619722255,-0.026710404630149443,0.0615402624567093
46809,-0.033128339888089,0.005962608927096298,-0.020416417696138115,-0.008822967518576452,-0.02892023517206503,-0.018460892477437214,0.058876620146148514
271817,-0.0004690918813429895,0.03865174527479691,0.08851967638951383,-0.011074582694668874,0.023121670809852085,0.004109090369281514,0.06330612333616716
272818,0.004747817212175888,0.027000766204963732,0.0842134539927697,-0.009276287083730744,0.01710889193371037,-0.011740720461073282,0.066837217707554
307641,-0.019373270881988244,-0.029558408444465025,-0.030977221297955118,-0.027074559573137823,0.022464344348668,-0.030596163615872828,0.09107403583514222
308756,-0.006751890898505884,0.001049700862017256,0.06715668236590265,-0.012690209695457774,0.03464882369162564,0.010945438941640753,0.08000179372033216
309757,-0.03086133207816906,0.02309223228506548,0.07759024292533452,-0.021299637191059838,0.09344707413233194,0.008285609840647063,0.08919918726499271
310719,-0.03548250502290542,0.009316228781835174,0.0005507223922847786,-0.019530421369683262,0.05994344858166829,0.019696176275542546,0.034651627467695664
316611,-0.010882558958166024,0.02076520486088194,0.044960295788199045,0.0701671679351266,0.06458473990703287,0.014959140191101531,0.049040923730114684
317394,-0.015555933856392376,-0.00011245616398094412,0.06108427269623772,0.01831867459604104,0.040994869163305386,0.08019015870411338,0.029819167153734772
317615,-0.01547587192265147,-0.0023207479008425054,0.07873684989939073,0.028598487417585146,0.04945539315173323,0.027180487199625767,0.08245713680776791
318513,0.04339073133002698,-0.020764922854517965,0.037320694429106425,-0.030612974008449867,0.029522879216042356,0.019476843091948616,0.0662765664898306
318558,-0.018730148511215156,0.021004590090960434,0.0783874538332005,0.017728468654819828,0.06197750563892548,0.000437448789688283,0.08315661524907828
340538,-0.027299034836029634,-0.026356406393990207,-0.027051705890363147,-0.01644040831220145,0.029660451828574862,-0.02683328338816794,-0.01121506206381637
385204,-0.02225205436919373,0.057742593428195814,-0.029893751820856903,-0.024409275912136968,0.016605751969083662,0.004150410273582039,-0.026365298703865028
385205,-0.03294897879111167,0.058644906049096154,-0.004101338588085898,0.023973957298285564,0.04847682026760935,0.021249991374779263,0.01189125456067358
385346,-0.024848115565097154,-0.02678497818968166,-0.019242044668634398,-0.03275127920528126,-0.029798200408860328,-0.014092909592498853,-0.025705202849998648
385508,0.061073202108249854,0.028771237966462165,0.03213834293118673,-0.029724047711248827,-0.0271297779627747,-0.0231887644218853,-0.02147787523784224
385527,-0.01687347398998422,-0.018849902953205083,-0.015561083966848502,-0.014066352353738515,-0.026704492919112453,-0.018254133440104663,-0.03002892680331671
385564,0.0658028149781574,0.020467344722914192,0.019760327005510295,-0.032014022027593965,-0.02118033090810636,-0.02851252841906819,-0.01150327186765766
390947,0.050900269351643664,0.004654560550854976,0.01679901829620336,-0.01955717590191936,0.018807435848869933,-0.016597776754905282,0.0275781967489257
392256,0.02620524364938911,-0.03185982023549222,0.05103044703872736,-0.017138460846935905,0.03223212569705691,0.07122509099535644,0.06140209794246667
429198,0.055654330662916765,0.03675120783329695,0.07096651621576584,-0.021071242565103464,0.02908375375962823,0.06179726157009371,0.06304869778324468
430125,-0.012800993038397067,0.008957877787224082,0.04336907266825706,0.033822548147976465,0.07083788180323365,-0.008104941459190242,0.05659041556413638
432034,-0.0315752897651791,-0.008577769964974067,0.016921500183662643,-0.02215720814468829,0.05481726129669868,0.015943185265653966,0.025118023214045163
434986,0.0006090733832594586,-0.024214830887393304,0.05477090361854115,0.07572263596973883,0.04417094027137978,0.04722610903397469,-0.0030094890952346133
435209,-0.003071336632642502,0.008476995268068586,0.07185203807633128,-0.01872973741963131,0.032080148101201036,0.026220671873893663,0.07597173371567016
438222,-0.03340444281933595,-0.014057479326491875,-0.02005259934371983,0.013729197786466087,0.010863109903923343,0.03977929053480833,0.006997291249589096
438253,-0.009533109864457148,-0.0027638997470192596,0.053244945811800254,-0.017150311777989705,0.033443909646733695,-0.008540601965812234,0.08470601503665383
446138,-0.023315598427158565,0.014845943355892484,-0.027493101672610286,0.03188562665494099,0.02428465062062505,0.015527115984431262,-0.002230424117897982
446140,-0.002921660445771759,-4.419069075757833e-05,-0.02859046433975187,-0.020528740942895647,-0.029565232398344774,0.01908535503322098,-0.023601644618733354
446257,-0.03161078759031363,0.01032717078443647,-0.014950523128817493,-0.020026962166623478,0.05185038583469236,0.058631492679813324,0.03552823221779899
446395,0.021708126988907357,-0.003910766353521712,0.022919321423249542,-0.031179844431431968,-0.006461410692516086,-0.022591283063871245,0.01943078293891057
446396,-0.02347381211408363,-0.02583654087288981,-0.0236803405485744,-0.004938929187883818,-0.020302374805484885,0.0010799922484336687,-0.02157757372758212
447164,0.04400673064865262,0.0043622613048149295,0.06416099098761792,0.0029189206054841196,0.010749390186368012,0.021690357052884645,0.0648202098660671
447197,-0.026598143941012724,-0.02833486164351357,0.07830709047697522,-0.017738303906883444,0.0765174839214672,-0.026448614187135414,0.0890184595659012
447200,-0.02733385581166692,0.047300891780466064,0.09118122956026788,-0.02112413979141748,0.0314050663283224,-0.022108414373859554,0.09039326245445722
513409,-0.012881145896301181,-0.018898402290968078,-0.011573228425170808,0.04034233240028761,-0.028715472628222178,-0.023340283543656994,-0.032594060597883036
513454,-0.022747148562451025,-0.025325551400300274,-0.02484194818923384,-0.014849316554735025,-0.015464635127780435,0.007235925068350337,-0.014615841534083547
513579,0.019353267530161228,0.005877864846764242,0.005418541294728612,-0.03383944594980765,-0.023706964750723716,-0.033782240019981286,-0.015830145891212313
513775,0.012590170147813886,-0.01213467604920369,0.020739175373566485,-0.01825984676295601,0.008392196095573099,-0.016642452969477434,-0.030466025810152873
513792,-0.00673171351715674,0.005269310847165387,-0.013630291253823583,-0.02736704297886327,0.0009163567905713437,0.004663463424946677,-0.021847760496572048
513839,0.019221186059448878,0.074543072173078,-0.021733544185512266,-0.001625847153291712,0.013348167931619175,-0.026797899740424336,-0.010358157191655101
590810,0.0115830106009132,0.08493426949143293,0.030455356492068705,0.019788656896028833,-0.003916781661200202,-0.01659737996562273,0.07893146217037944
591850,0.0437424025900154,-0.012366751334693936,0.05693198785543672,-0.010040301098565494,0.029108470188670292,0.006297070821349833,0.06572514182803627
593773,0.015011753156526917,-0.03042019084959113,0.041931359037172204,-0.0059379152755935265,0.03931216430397691,0.05307815534679334,0.06026706897108755
593815,0.07061924820472389,-0.005581367664716977,0.05267373351092023,0.00016889866555394638,0.0182677402330842,0.02126268325008074,0.06653806627906958
593866,-0.004943259536592543,0.00569091716260657,0.06234249810528068,-0.015636734918711585,0.030376137124694984,0.008239765804876441,0.08106004843655688
631799,-0.030506092020078583,-0.003456934931664916,-0.02141120680765151,0.007526440143197585,0.015133086092237449,0.009211829270745932,-0.0005262579393879521
631816,0.016632695302335625,0.04518462299383014,0.05960667149021995,0.018358333674133726,-0.023463841527025405,0.0012119371790065708,0.0703147601335812
631822,-0.00046077019910001793,-0.017739129798502708,-0.0008912031759785331,-0.009713390836304923,0.06920388205722282,-0.03443338773364395,0.04017996939354701
646702,0.07161190871934256,-0.01704269587839253,-0.024069013109196655,0.022749781978150585,0.02693127142442209,0.08011516606352047,0.08500009286370414
647568,0.0927208731386413,0.05888080253660473,-0.010708550933793526,0.015095984115340116,0.01580665404763181,-0.03468258384288767,-0.018201616721117607
647859,-0.0020100111484861916,-0.0029609008418135098,0.06428217759831259,0.039469665577999045,0.043821276437645704,0.01776533072467996,0.04484679549453791
695797,0.0004128776073839224,0.01341261705641632,-0.014192945460599448,0.04972095789198763,0.007567679598763305,-0.0026781673679179053,0.03154466460743808
