observation,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
115277,0.05648256280592506,0.0177330914192966,0.03182756877371242,0.06598959483206275,0.030425297671130735,0.11113400061215674,0.019721821887152553,0.042292302644678495,0.04272755728502359,0.04578688649992857,0.0426661134351577,0.0030094621756247436,0.05349734755499023,0.013950596536908833,0.02475574816976277,0.03885264538494605,0.056476072134183986
117329,0.007014450303145835,0.015968008983348117,0.058135607508676405,0.049387499243020994,0.018818106773708543,0.03824915337243251,0.059943945663315915,0.023506864405104116,0.07259473701672893,0.05060107339705739,0.0670423841795751,0.03516281454158681,0.04147506850106373,0.2361513650151236,0.06730329438511815,0.02638239743454116,0.04398644632526809
159784,0.18101426725408867,2.1604238397628066,0.018482435486678574,0.0736088073360068,0.10776649461260865,0.048494201353085964,0.00034588771739175024,0.1498007638566196,0.08700983148866467,0.13754508849765573,0.0674183189283525,0.17916469873062188,0.0674544467191611,0.07227205852312701,0.07345403309379295,0.018322150366646882,0.033924998896462485
159788,0.17614369331726015,2.0135404691419434,0.0157815274223685,0.09408886417746551,0.1511254411696324,0.006453724176223823,0.08263980417911498,0.14829826819045194,0.10664121393114324,0.04464812614555873,0.04318423130150356,0.14742898373731547,0.25263056139328643,0.06344602955239158,0.19162543731608553,0.02542564902986794,0.03057180872985294
163804,0.07664464254464419,0.13952096090519,0.05013874329892655,0.07492353824632504,0.06056422127942952,0.24211124895938804,0.12994298225002635,0.038946527370384766,0.0006939606820897869,0.10902373317363005,0.11382841951346816,0.08807325571509339,0.5350942653284542,0.020653172103421998,0.04948126933138286,0.052557642076696706,0.05245315002543582
165861,0.1691659950464964,0.5188736506285412,0.05506797083786558,0.09480409955339764,0.36312558212450563,0.46196376585534626,0.11099832410258907,0.310063870613064,0.030178106560238744,0.13274750251855166,0.08114550461726522,0.2507265258899757,0.8066474655536667,0.02993733696107356,0.20483414824519836,0.027475136986800566,0.032226763793400344
165872,0.2419482918722289,0.3115774747250334,0.042730427283261534,0.08465372712484434,0.3451754853927663,0.4592581892332861,0.015900341368147324,0.1068079543007272,0.020230950574789717,0.12168189116886682,0.0711784347998244,0.1775421938779099,1.0724263330708652,0.023689759740872,0.21756327380027088,0.025231742305414997,0.02596543920891626
169891,0.219628377990531,0.017085173513208134,0.013055396572287544,0.12958016217819282,1.1156209410088402,0.19653123045872353,0.013069078951541913,0.11990157240203449,0.05941369564139413,0.04653026320040232,0.15590212133047832,0.08447984255850302,1.6281834396187749,0.15231820005391333,0.6315822939415062,1.702174487233694,0.1483545105026238
169897,0.09738465474652395,1.0244635832575815,0.052368191278406535,0.1228009893213,0.7695268611609938,0.11759352429104707,0.011482454543667186,0.06821397643536328,0.04639200586825611,0.003662827233118663,0.12878955932600158,0.05341347883322406,0.3006378719050969,0.7431308183606181,0.12459545049816376,0.015027573917593243,0.02115677744150171
186834,0.13532279608505118,0.00972491758210318,0.032170575255794184,0.10304301499256072,0.050040783115795705,0.1921504921572549,0.010746742907379361,0.0337073412856885,0.0681012509390712,0.02307326714907376,0.0944425958448223,0.1803968818113208,0.04720635169318745,0.17971127131155562,0.0683833777798074,0.8067662556096911,0.8301495095448834
192114,0.016922932373625882,0.020568972804716663,0.09730772065797022,0.0778788244724274,0.05161234737506933,0.011597047352365077,0.051763568302350384,0.2760933181430612,0.09809357213654692,0.03355626537331513,0.021804288886487496,0.057190715883459343,0.03547261095472745,0.014618879599230647,0.013690360837749086,0.02904054424592428,0.042039673328399675
195097,0.015010103093726305,0.022210981196590835,0.0061862448283604475,0.06967191653592245,0.010200676790305544,0.03928862842598128,0.025212030639605868,0.17553527136998517,0.04360346565289155,0.034059520236083426,0.007322373480669085,0.05296056423868449,0.043402236242379474,0.010301869900098903,0.016170050118650667,0.02926987243550163,0.0448571226107223
