,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
10163,0.0233521983995337,0.06209877514018026,-0.002497155658043689,0.006526429931421937,0.007993160467824093,-0.007195895265844779,0.006026392229948461,-0.007488139905590458,-0.005848971729532654,0.02584074438798895,0.011193281851069032,0.0100225047731396,0.06910944609770758,-0.04393610369183208,0.030300405986110644,-0.07368544088673339,-0.04995289798570018
10164,0.022990393877869383,0.05806715900062684,-0.00487576738127445,0.007767514706471277,0.004889184985206436,-0.005475138615435617,0.005966693693747657,-0.007333458067468044,-0.006673414704122732,0.028279068979077962,0.011067649367699663,0.01032254882195668,0.06683234295042552,-0.04443388896325093,0.031210384460384755,-0.07304721169241972,-0.04985608228013214
10165,0.02444303595859815,0.062184365506449006,-0.005909162661642688,0.0063409591149150195,-0.007028967917254266,-0.006493144800640796,0.00742747335202754,-0.0072779937894790125,-0.005207305483715266,0.026912654428884363,0.010582842110294298,0.01058577724261973,0.06534022929625492,-0.04250020998786014,0.03308258994867632,-0.07186793765122707,-0.048570836918825945
10172,0.023470734207816802,0.06305586583464422,-0.0027080157489683793,0.006358793718898034,-0.003328446755687512,-0.006189050519717801,0.0087347996223227,-0.006160620497615817,-0.005608899515036059,0.02575081687528958,0.011498574863932324,0.011024145159869277,0.06556039800541218,-0.04547681074668938,0.03204529808745051,-0.07070797745561308,-0.05315302430014622
10173,0.025036450369574872,0.06415858123684062,-0.005225742240167277,0.008403227666595877,0.006314072158893637,-0.007147527821561105,0.007303070627374294,-0.006839626774366332,-0.0065362099549649754,0.0254899800149338,0.01069356318315707,0.009811125723490874,0.0641971029306056,-0.04329939873539139,0.033321552757749714,-0.07128962745371506,-0.048029803614839904
10174,0.022984119750560403,0.06258342390474662,-0.004210989347823149,0.008473557109912953,0.0061696423791223745,-0.005882195754729427,0.008082440565610124,0.002892414798165774,-0.004993378639289209,0.028187088164292693,0.010866285164304008,0.010749070650049935,0.06634216707457782,-0.044859727604577404,0.03465956833236183,-0.07276028310111896,-0.04734977294765824
10176,0.023929918137352135,0.06065441588729417,-0.006198896832165979,0.0064792745154476925,-0.00839024087393904,-0.0073684593666660985,0.007985385385702605,-0.007880905528245798,-0.004796173335296845,0.02844834997484511,0.011319622403027524,0.009794885818806907,0.06836015861311036,-0.04429692834988195,0.03487557211200677,-0.06864691079621003,-0.05017634737927466
10177,0.02381391245101158,0.06171043323840093,-0.004105425005903552,0.007677250795125706,0.006957064050027396,-0.007277595715865453,0.006142874769623336,-0.01016100947274904,-0.005905854119610164,0.026940491715207633,0.009841198466934572,0.008625681867358122,0.0618073516169352,-0.043106999391217454,0.03327909147347649,-0.07114677982999117,-0.046538899440442386
10184,0.023603249017652445,0.06455278817490126,-0.004044920816953796,0.006310013373669909,-0.00776114898044737,-0.006142783252639662,0.008261524639371222,-0.007408792464253517,-0.006818971892072674,0.025223526675562432,0.010004779334597052,0.008805384559957934,0.06395629389087001,-0.04502447756780504,0.032470712208289856,-0.07152194644532243,-0.05138947506500734
10185,0.02408789128746253,0.061528202405884636,-0.0048737136464033675,0.007604648449082698,0.004835458958023279,-0.0042974875237824705,0.008122764395570985,0.004714386426532581,-0.00564240376373691,0.028008840778605867,0.010822715226442703,0.009690570725082608,0.06558010920293784,-0.0430420741491708,0.03367106577901861,-0.07059676546249191,-0.053851088626920604
