timestamp,TP2,TP3,DV_pressure,Oil_temperature,Motor_current,Towers,LPS,Pressure_switch,Oil_level,Caudal_impulses
2020-07-30 08:30:00,-0.006327991859235813,-0.01951371491090363,-0.03181000444268693,0.003023031338522257,-0.000633082887016526,0.0,-0.2517474538048333,0.0,0.0,0.0
2020-07-30 09:00:00,0.027358373205911564,-0.004766943858145371,-0.03039869829738187,-0.002517597224833673,0.008690969678039348,0.0,-0.24784857517871037,0.0,0.0,0.0
2020-07-30 15:00:00,-0.008389893057446824,-0.02162092383078093,-0.03256047954317221,0.0016427364810470638,-0.008228807374977413,0.0,-0.25113950949042885,0.0,0.0,0.0
2020-07-31 02:00:00,-0.012420942384411642,0.03898556786506028,-0.034686271193637555,0.032238403883497004,-0.0034954312250190522,0.0,0.23013556167094715,0.0,0.0,0.0
2020-07-31 05:30:00,-0.004626473616129413,0.03976841603015742,-0.029346437513996113,0.030038241950805646,-0.004446446205481817,0.0,0.2502011894480428,0.0,0.0,0.0
2020-08-05 07:30:00,-0.006944365070140378,-0.02191360827950066,-0.03270220095273732,-0.022503186651040834,-0.0002647849733969521,0.0,-0.2566465313412948,0.0,0.0,0.0
2020-08-05 19:00:00,-0.0033717701388378957,-0.013216431014724916,0.12881450837434552,-0.022896918252991522,-0.0013297128249287608,0.0,-0.24896536913945405,0.0,0.0,0.0
2020-08-09 06:00:00,-0.011664870443995463,-0.016345269787935424,-0.03375092008639914,-0.00636069537088938,0.0012399946980155999,0.0,-0.24839453273558165,0.0,0.0,0.0
2020-08-09 11:00:00,-0.009058626444581745,0.04500389460282734,-0.032642666793232536,-0.025210380851295622,-0.003454678342274057,0.0,-0.2560719015541859,0.0,0.0,0.0
2020-08-09 19:00:00,-0.00804823246973451,-0.015643199629087536,-0.03172636043037306,-0.022568800808804274,0.0008106726964390268,0.0,-0.2486581667169227,0.0,0.0,0.0
2020-08-09 21:30:00,0.032739935807094056,-0.005461975654940309,-0.03701233262534603,0.001315488703967125,0.0080470608377273,0.0,-0.24969838516126822,0.0,0.0,0.0
2020-08-11 06:00:00,-0.012164881104187349,-0.017276006350333998,-0.030598441397087908,-0.020406332196723533,0.0009977152473453017,0.0,-0.2561840297914953,0.0,0.0,0.0
2020-08-15 22:00:00,-0.014643828199223042,-0.017065022048770893,-0.03162765994956364,-0.020475177207756757,-0.005401784558279515,0.0,-0.2541291405515055,0.0,0.0,0.0
2020-08-23 10:30:00,-0.00855010572737856,-0.019733180801858836,-0.03314736353628116,-0.017869400624089534,0.0021967024324903986,0.0,-0.25185104662434915,0.0,0.0,0.0
2020-08-23 11:00:00,-0.013845674455096985,-0.016615650101737982,-0.032252059014154295,-0.021958641221217986,-0.000937979863695048,0.0,-0.2346504908952136,0.0,0.0,0.0
2020-08-23 13:00:00,-0.006831334142642408,-0.01814708511691672,-0.032508268234136196,-0.019225862667464257,0.000657189758941707,0.0,-0.25072000389659443,0.0,0.0,0.0
2020-08-26 03:00:00,-0.006441678621588321,0.038840507962910185,-0.035109743379668136,0.034775929276527784,-0.003383814222762481,0.0,-0.24662567354322443,0.0,0.0,0.0
2020-08-26 04:00:00,-0.008332225392532307,-0.020845397805835292,-0.03375663412250547,-0.02174046642102845,0.011922605151390807,0.0,-0.25271101982018696,0.0,0.0,0.0
2020-08-26 05:30:00,-0.01025021886312925,-0.009870896833869745,-0.033359587558527574,0.000895605789209707,0.008489908309941101,0.0,-0.2544155104346879,0.0,0.0,0.0
2020-08-28 03:00:00,-0.0032303542430882288,-0.016537709613367514,-0.0323145297206368,-0.02488860050878732,0.0011487746016873347,0.0,-0.2524358849385614,0.0,0.0,0.0
2020-08-28 03:30:00,-0.010084311254503361,-0.018517708563240316,-0.03368868190380012,-0.011748693424517846,-0.0030779684068887566,0.0,-0.25756166977205547,0.0,0.0,0.0
2020-08-29 13:30:00,-0.008192748764391359,-0.007998568563207834,-0.03387946140387911,-0.00419737987079534,-0.006479495553423481,0.0,-0.25128686267097206,0.0,0.0,0.0
2020-08-29 14:30:00,-0.006690406515514139,0.03969261047694117,-0.030723369425805978,-0.022570084482451035,-0.0047730223205314495,0.0,-0.24141658900294574,0.0,0.0,0.0
2020-08-29 15:00:00,-0.0032132490636294277,-0.018709078508908072,-0.03179448261671736,-0.02051917873205321,-0.004979164856991066,0.0,-0.24993598131105868,0.0,0.0,0.0
