metric_1,metric_2,spearman_corr,p_value,n,abs_corr,significant_0.05
AvgSensitivity,Complexity,0.06815303156545252,0.11167535309903194,546,0.06815303156545252,False
Complexity,FaithfulnessEstimate,0.06611672801807918,0.12281279964340162,546,0.06611672801807918,False
FaithfulnessEstimate,Sufficiency,0.06594793517965629,0.1237735170159525,546,0.06594793517965629,False
Complexity,MaxSensitivity,0.06271816515679957,0.14330450837197137,546,0.06271816515679957,False
MonotonicityCorrelation,NonSensitivity,-0.061607317395511736,0.15054109292985796,546,0.061607317395511736,False
FaithfulnessEstimate,LocalLipschitzEstimate,-0.059099831457405876,0.16789311070211743,546,0.059099831457405876,False
FaithfulnessEstimate,MaxSensitivity,-0.05803231758184493,0.1757191348112134,546,0.05803231758184493,False
AvgSensitivity,FaithfulnessEstimate,-0.05411436472253481,0.20676952814105268,546,0.05411436472253481,False
Faithfulness,MonotonicityCorrelation,0.0510025612098669,0.23412429278106459,546,0.0510025612098669,False
AvgSensitivity,Faithfulness,-0.050544830202628496,0.23835437129057493,546,0.050544830202628496,False
MonotonicityMetric,RelativeInputStability,0.049030055948892995,0.2662600921974961,516,0.049030055948892995,False
LocalLipschitzEstimate,NonSensitivity,-0.044665073984814924,0.29750398565415564,546,0.044665073984814924,False
AvgSensitivity,MonotonicityCorrelation,-0.04382828725660414,0.30665590154028544,546,0.04382828725660414,False
Complexity,MonotonicityCorrelation,-0.040378373221778056,0.3463315070126653,546,0.040378373221778056,False
FaithfulnessEstimate,Sparseness,-0.03986267031182073,0.3525307686459316,546,0.03986267031182073,False
FaithfulnessEstimate,MonotonicityCorrelation,0.038589796057201815,0.36812945920891477,546,0.038589796057201815,False
Complexity,LocalLipschitzEstimate,-0.03650698939749365,0.39456129479855506,546,0.03650698939749365,False
LocalLipschitzEstimate,MonotonicityMetric,-0.03254394609018111,0.4479117676597015,546,0.03254394609018111,False
MaxSensitivity,Sparseness,0.029602980826351093,0.4900129101369137,546,0.029602980826351093,False
Faithfulness,MaxSensitivity,0.027970560207419396,0.5142671036657616,546,0.027970560207419396,False
Faithfulness,NonSensitivity,0.014947552151749538,0.7274698802414948,546,0.014947552151749538,False
FaithfulnessEstimate,RelativeOutputStability,-0.013881280886225261,0.7528537673608244,517,0.013881280886225261,False
MonotonicityCorrelation,Sufficiency,-0.013852996134150732,0.7467167025509026,546,0.013852996134150732,False
FaithfulnessEstimate,RelativeInputStability,0.01306568570994276,0.7671627390409673,516,0.01306568570994276,False
MaxSensitivity,MonotonicityCorrelation,0.011884225107399511,0.7817280378553055,546,0.011884225107399511,False
RelativeOutputStability,Sufficiency,-0.0105745236172399,0.8104354009640218,517,0.0105745236172399,False
AvgSensitivity,Sparseness,0.009392206163785005,0.8266763847944644,546,0.009392206163785005,False
MonotonicityCorrelation,Sparseness,-0.0036412997350135793,0.9323486551663495,546,0.0036412997350135793,False
