observation,s0,s1,s2,s5,s6,s8,s9
10900,-0.021481370286657336,0.027850531472731675,-0.038374204139675905,0.022514747304675647,0.03667703977449554,-0.021157640992438515,0.0505607387351719
11779,0.023615170650066387,0.02265299419984716,-0.030872778965105718,0.022620361256249985,0.03663553983737188,0.024158372379107933,0.029757323931066358
14722,0.02310943811372679,0.027813982178468002,0.03381038686850443,0.021955275160495488,0.03556926890949852,0.02751107834898358,0.048808394353106084
17923,0.022586944173878583,0.021516192817749448,0.03789328106189243,0.01996761949201022,0.03241354528506752,0.023813562426251947,0.0500921867995585
17935,-0.02360686061597086,-0.021922920646713025,0.037512906913590965,0.02543693734744203,0.038674470132808815,0.025338552038262824,0.053595489683127974
20001,0.024262923062423804,0.03151698747064983,0.029300457218790026,-0.02406259373467568,0.03748642185583176,0.02501726613515474,0.050161765761250636
20961,0.0199989555047808,0.030025663231963637,0.031693743100226476,0.02184981858272427,0.03528411031584187,-0.023427245261270806,0.0528914938073236
34945,-0.021476303417150604,0.02441533915262295,0.04012819664103831,0.025434334362642027,0.038674120993992055,0.023504349864128363,0.05154508878489341
47976,0.021683388199898485,0.021062417962863365,0.03463043472684944,0.017991821073974956,0.04133941468904573,0.025545835316488016,0.025544688706039726
88138,-0.021672592133028492,-0.024639871695281746,-0.03493943627757494,0.024316515106541127,-0.03444160994186486,0.01706475814508191,0.02978158464455221
89765,-0.02066303374737313,-0.027654795074224674,0.03629601656996622,0.024455772942551118,0.03943765716100291,0.02382908548617622,0.049444026647313066
173671,0.025070235611548548,0.022081125339256758,0.0389080824201322,0.021611299478176048,0.03508205212425053,-0.025760855475607844,0.051381454072563455
187615,0.02174876094245759,-0.021951521889560517,0.037979360657600006,0.023741175428862112,0.03555685634512429,0.024340553572797248,0.050676984040103235
187663,0.030484018315009957,0.022905484237490916,0.036705285220953586,-0.023960580450094887,0.03536983718425997,0.02358735191898576,0.05228829595033597
261087,0.025145654509545434,-0.02439516623569087,0.03621633636052036,0.0243664838551311,0.03563677538210125,0.018864808390962124,0.05213249050772203
262868,0.02199393691253103,-0.028371585038729254,0.032097160846036074,0.024029841681754958,0.03576964213973421,0.025968427221600435,0.030412994415284448
272991,0.023977814613277058,0.0261700121439016,0.032347510695224874,-0.01967452718666628,-0.03688720559166259,-0.02377247688853859,-0.03767629036711501
273810,0.023225254325874432,0.019452512508543962,-0.037552531998043925,-0.02009682380210832,0.03456660393498171,-0.02502181843576095,-0.040564374403766326
287676,-0.023644778792648806,0.019620819567943208,0.034453801684122466,0.023199502398339414,0.03752124965290606,0.022160721716365375,0.053444152629293216
308750,0.02134823328515319,0.024581410888015146,0.03460852737268556,0.02206378259001514,0.035915371682050806,0.02202280865363882,0.05235854648719277
342526,-0.020173399325150658,0.02774910303310538,-0.03702987367889672,0.019029199862487023,0.031099707797784138,0.02827343926770128,0.05527406928774974
394187,0.022991706740472156,0.027295152860770746,-0.03261723351767784,0.022795858188148558,0.035659736931387326,-0.023635772961166337,0.04974232532648628
429801,-0.02089536120995233,-0.02322255175917178,-0.03422150288222144,0.024369940173884632,-0.03527091388442832,-0.024122280543853094,-0.040145264944398656
434210,-0.022560691972677335,0.032932549945612365,0.03494058691984448,0.02140286896464988,0.03394734114587601,0.026399024437913435,0.05198245622759507
435204,0.02189657678279024,-0.02467394537288986,0.040267036719013126,0.022970927803509903,0.03882372204726807,0.027548365011343733,0.05217344928841721
445157,-0.02297727068877936,0.028632662325863076,0.03691428911822174,0.02261196220630354,0.03557383067650542,0.024759738979708755,0.05233636852138545
462796,0.0188165325633135,0.024187021208915888,-0.036050134116833124,0.02143156890098257,0.034624298490050165,0.025064468692450444,-0.037441351496767354
475327,-0.021648048553903274,-0.025227258150692513,-0.03772942577179415,0.02487425059968384,0.03707928556698053,0.020962845862371304,0.030102412555013825
475980,-0.02490887931128752,0.028339759098782162,0.034345946358834895,-0.019759018594608067,0.03972199495944457,0.024550999325260434,0.05347313794703726
477916,-0.02436648350580276,0.02951192598028751,-0.03720407728074181,0.023909709758634337,0.03366761217389526,-0.020926739256442853,-0.04233218459461844
499918,-0.025083100060928617,-0.02179399554857054,0.03149104409689149,-0.02052311209049786,0.03279388504608473,0.027456258770720457,-0.04066282944093407
555878,0.020463463915199445,0.019637081031258708,0.036516541071058506,-0.023647083238750678,-0.03833165939869902,0.029850183834091,0.048046683341666674
559922,0.024365402957820106,-0.023052880466829285,0.03820525958058852,-0.023064239419382727,0.03635401412079381,0.022159678430847075,0.05030166508818466
590767,0.019615733718356572,0.023112896431152725,0.03491597799225034,-0.02042693158079744,0.03554095948956465,0.023747911446823314,0.0502739754169574
590891,0.026239085674715022,0.019330379836139656,-0.033809935264238984,0.022251265711908146,0.029554574929169644,0.0222493496058321,0.048461269044679546
624026,0.020839945556971586,0.028286254705965325,0.03697545381012026,-0.02716127057468293,0.03786094590770378,-0.025338522673311714,0.02883137643612638
644114,0.024147542146858568,0.030707818360168473,-0.0367705671750286,-0.02476044837825044,-0.036081124237444154,0.02114676325385123,0.029287213148706977
645799,-0.021866714448117344,-0.024434174210786145,-0.03453915745590813,0.02321644564488055,0.034476365146873175,-0.021900530196787806,0.05411798200535755
741738,0.022495126114537887,-0.02210881422882291,0.03252910646174518,-0.02085595515848306,0.0413126315229231,0.02372520065521918,0.051657631985402436
778330,-0.02013183768749559,-0.024182913089711256,-0.03588044729260053,-0.025054332806037402,0.035474247867785316,-0.024033940979787352,-0.04109888870816299
