observation,s0,s1,s2,s5,s6,s8,s9
10900,0.999510970175052,0.16757924975034602,0.9456823895941155,0.05640406254294714,0.9641424186478682,0.7716145258669884,0.4674721088272243
11779,0.4172372448187897,0.2670194869269782,0.992050948770719,2.7401027595408363,0.8699886451505096,0.746607966648679,1.1772502771146167
14722,1.5694206796812618,0.08447709694089094,2.346235742505664,0.196524337531342,0.27597808582702654,0.17364025825061308,0.5300555906081007
17923,0.5024887531235485,0.08805410475523621,0.2687108501901659,0.1669903937697739,2.479789307284151,0.23974512693243577,1.7078216819277345
17935,0.527341397577277,0.7852365591604724,1.7856903644442865,1.8541970410588973,1.4805952743594006,0.11706881548565919,2.6216820226913726
20001,2.5507239536167403,0.7395849025621969,2.0919082606758086,0.650461414608744,0.059676161960676405,0.33692827939904213,0.575513969707233
20961,1.916204625994823,2.1450227262080497,0.0667459690056081,0.888771610876687,2.5952976413425763,0.8619616158574424,1.134836822187843
34945,0.8064920328886354,0.268375743988063,2.6240024598088567,0.06044251122063972,2.0986319214939146,0.9096160644039631,2.442320872648127
47976,0.48644257119817264,0.9144654959709119,1.6053061442342043,1.9752690210849506,0.08205395155149177,0.21863970766562918,0.892816686640649
88138,0.7498636850542666,0.7550965886722748,0.901740605954291,0.8042902096169252,0.523956775990418,1.7225993778212736,0.145130798784615
89765,0.7410581621695846,0.7941256327555941,2.4098300857316346,0.28336712752791143,2.1443658268431385,0.9650909127086186,2.5905185430034505
173671,0.5491192082940785,2.400310802693519,1.0967043800320415,0.09875210656944124,0.3916906144420722,0.8329149418020448,2.0944578714824993
187615,0.8799129231083272,0.8376420664025727,1.781214618748783,0.022009648328322976,0.8589865081230371,1.3760437136030648,1.721532141572099
187663,1.384703698603169,0.27881727311608856,1.3712547928391483,0.5598814894875659,0.5409167287413296,0.15130691230912038,1.9776677401791558
261087,0.12901440149921387,0.6864195062542174,2.113100937594958,0.5733609476997535,1.7434452711902415,0.3892826428983262,1.5424341890582876
262868,0.49031608688817535,0.9680650011558515,1.178190808444006,2.062572914568229,1.9099006170011408,1.8437646749217622,0.1871279655656122
272991,1.2601726349879412,1.0723818914440362,1.694492113107747,0.7494432579905881,0.5373398784598244,0.44035999761084954,0.5462359006220525
273810,0.03030349775372576,0.6709534759349924,0.5635057463757277,0.6168360416979491,1.1134357116137947,0.9866919492073962,0.5388095769959668
287676,0.6166110332584083,0.4439314369518791,1.1562878812055652,0.3726276230382418,1.4001955076094539,2.7916744991088027,0.41512458904581995
308750,1.8967740948668654,0.05086255199459983,1.3698726728839152,0.36813675373932486,0.8799159836665211,0.3171957828552499,1.7049879230418579
342526,1.0106345613461292,2.5755060590037253,0.34820065215875473,0.13188275347572007,1.6680093586802043,0.675408582503579,0.9677754117537817
394187,0.12708413655219045,1.5177206384947357,0.4288385112817923,1.8307895682649702,1.793834905102092,0.9269141853073214,0.4163340059624308
429801,0.5886365283208498,0.6289544512943108,0.5280971668962553,0.24248431655407676,0.7465690653347985,0.47332580382479605,0.8311955703673195
434210,1.030658708767878,1.9256942694193437,0.15867647993605172,0.8898177211856191,1.4526682938184632,2.214562850583519,0.1444605342690835
435204,0.3583272924225541,0.9448202163194175,2.0499437206564535,1.8346726113272243,1.3006618128028231,1.1573901228957821,2.532200078521499
445157,0.7691080964034406,2.3843378158299235,0.10514719351906784,0.052166148134641425,2.8556758584102155,1.4052830872387274,1.5167751748167841
462796,0.25054844328053305,0.7203151510105671,0.884190590411624,0.7626252837501503,0.2742415108883316,0.17476369694314445,0.687987365903916
475327,0.7244372535674615,0.7346400974395251,1.0028305402050797,0.8225630359049014,0.024703943031649432,0.4541258663904231,1.0663474634667551
475980,0.7922164334951044,1.6442775018205564,2.247847397197644,0.5671259153913457,1.5513971414151095,0.26088996460188446,0.23041994309527797
477916,0.7591077275337683,1.3215177076225024,0.9381823914932438,0.19138029918888547,0.23713822611909577,0.3773989621370156,0.541501969116586
499918,0.4711601470301197,0.9774430190728105,0.2864950690485451,0.9905599501257402,1.7924712923665356,0.32873261027483264,0.3390452687555272
555878,0.6450002301473118,1.394039120905418,2.1491875265703673,0.7708641983430913,0.5895887691960817,1.288586265643069,2.0424849487009635
559922,0.12807870459671028,1.0367904068418186,0.8701815999953548,0.39309262840151815,1.4877529145439516,0.04817185191486962,1.4632826281934768
590767,2.5479639468464836,0.28906855513413887,1.812861428792548,0.49543490715824157,0.5626070152976272,0.8650672338038585,1.8759187539237563
590891,1.7413247812660926,0.11856305651880943,0.8284164987875515,0.2353771676308765,1.901523055866157,0.040503881408466905,1.1508963928515428
624026,0.4090837364559258,0.08393785092062003,0.18192900134418014,0.8991255728776921,0.2669968188558992,0.7339040455871984,0.39490054609638225
644114,0.1859455575267391,0.3169363749370254,0.5136561380104911,0.6532138085170094,0.4112060067431401,0.2898345658786668,0.0767747129703383
645799,0.5463057011513206,0.9186489119323193,0.5355840629750768,0.18255831993448787,1.7159142825557807,0.972793991575063,0.9675599435285274
741738,0.18002988832464564,0.858399973749674,0.03649174066621234,0.9249536610269248,1.2694363396815669,0.16846619480698236,0.5301955845419222
778330,0.8840787129106532,0.5741404150334459,0.6645031599148384,0.6121379725796755,0.7711927483926847,0.9214926408282377,0.9640164414874719
